,wt_hr_true,wt_hr
2014-06-08 03:00:00,85.8,67.57966101694915
2014-06-08 04:00:00,86.1,68.26610169491525
2014-06-08 05:00:00,85.9,68.6779661016949
2014-06-08 06:00:00,84.7,67.94745762711865
2014-06-08 07:00:00,78.6,65.42203389830507
2014-06-08 08:00:00,72.6,61.14745762711864
2014-06-08 09:00:00,64.9,57.364406779661024
2014-06-08 10:00:00,63.6,53.25254237288136
2014-06-08 11:00:00,62.3,49.58813559322034
2014-06-08 12:00:00,59.7,46.83898305084745
2014-06-08 13:00:00,56.1,44.65593220338984
2014-06-08 14:00:00,55.0,44.296610169491515
2014-06-08 15:00:00,56.8,44.28135593220339
2014-06-08 16:00:00,55.0,45.7457627118644
2014-06-08 17:00:00,55.1,47.96610169491525
2014-06-08 18:00:00,62.3,50.91016949152543
2014-06-08 19:00:00,70.4,54.067796610169495
2014-06-08 20:00:00,77.4,57.913559322033905
2014-06-08 21:00:00,79.2,60.61016949152542
2014-06-08 22:00:00,79.8,62.39830508474576
2014-06-08 23:00:00,81.0,64.2448275862069
2014-06-09 00:00:00,81.5,65.35762711864406
2014-06-09 01:00:00,81.3,66.01016949152542
2014-06-09 02:00:00,81.7,66.67627118644067
2014-06-09 03:00:00,80.9,67.57966101694915
2014-06-09 04:00:00,82.4,68.26610169491525
2014-06-09 05:00:00,80.4,68.6779661016949
2014-06-09 06:00:00,75.4,67.94745762711865
2014-06-09 07:00:00,72.0,65.42203389830507
2014-06-09 08:00:00,62.9,61.14745762711864
2014-06-09 09:00:00,62.3,57.364406779661024
2014-06-09 10:00:00,58.1,53.25254237288136
2014-06-09 11:00:00,56.6,49.58813559322034
2014-06-09 12:00:00,52.6,46.83898305084745
2014-06-09 13:00:00,50.8,44.65593220338984
2014-06-09 14:00:00,53.5,44.296610169491515
2014-06-09 15:00:00,53.9,44.28135593220339
2014-06-09 16:00:00,58.1,45.7457627118644
2014-06-09 17:00:00,61.2,47.96610169491525
2014-06-09 18:00:00,62.9,50.91016949152543
2014-06-09 19:00:00,66.6,54.067796610169495
2014-06-09 20:00:00,66.9,57.913559322033905
2014-06-09 21:00:00,68.8,60.61016949152542
2014-06-09 22:00:00,71.8,62.39830508474576
2014-06-09 23:00:00,72.2,64.2448275862069
2014-06-10 00:00:00,70.9,65.35762711864406
2014-06-10 01:00:00,69.6,66.01016949152542
2014-06-10 02:00:00,74.4,66.67627118644067
