,wt_hr_true,wt_hr
2014-04-21 15:00:00,50.1,44.384745762711866
2014-04-21 16:00:00,49.6,45.34745762711865
2014-04-21 17:00:00,53.9,48.31896551724138
2014-04-21 18:00:00,59.3,52.770689655172426
2014-04-21 19:00:00,65.7,56.39310344827586
2014-04-21 20:00:00,67.2,58.51724137931034
2014-04-21 21:00:00,70.0,59.739655172413784
2014-04-21 22:00:00,70.8,60.656896551724145
2014-04-21 23:00:00,71.4,62.01206896551724
2014-04-22 00:00:00,73.9,64.00172413793103
2014-04-22 01:00:00,74.7,65.81724137931035
2014-04-22 02:00:00,75.3,67.61206896551725
2014-04-22 03:00:00,75.0,69.06206896551724
2014-04-22 04:00:00,76.1,70.22758620689656
2014-04-22 05:00:00,78.1,70.44310344827586
2014-04-22 06:00:00,77.7,70.21379310344828
2014-04-22 07:00:00,71.5,67.84137931034483
2014-04-22 08:00:00,69.2,63.86724137931034
2014-04-22 09:00:00,66.0,59.06206896551724
2014-04-22 10:00:00,61.4,54.19655172413793
2014-04-22 11:00:00,61.0,48.92413793103448
2014-04-22 12:00:00,58.8,46.208620689655156
2014-04-22 13:00:00,59.9,44.99310344827586
2014-04-22 14:00:00,60.0,44.711864406779654
2014-04-22 15:00:00,60.2,44.384745762711866
2014-04-22 16:00:00,63.3,45.34745762711865
2014-04-22 17:00:00,68.1,48.31896551724138
2014-04-22 18:00:00,71.3,52.770689655172426
2014-04-22 19:00:00,71.6,56.39310344827586
2014-04-22 20:00:00,70.9,58.51724137931034
2014-04-22 21:00:00,71.5,59.739655172413784
2014-04-22 22:00:00,72.5,60.656896551724145
2014-04-22 23:00:00,72.6,62.01206896551724
2014-04-23 00:00:00,75.1,64.00172413793103
2014-04-23 01:00:00,75.6,65.81724137931035
2014-04-23 02:00:00,76.7,67.61206896551725
2014-04-23 03:00:00,76.7,69.06206896551724
2014-04-23 04:00:00,85.3,70.22758620689656
2014-04-23 05:00:00,82.7,70.44310344827586
2014-04-23 06:00:00,83.9,70.21379310344828
2014-04-23 07:00:00,82.8,67.84137931034483
2014-04-23 08:00:00,74.9,63.86724137931034
2014-04-23 09:00:00,71.2,59.06206896551724
2014-04-23 10:00:00,66.3,54.19655172413793
2014-04-23 11:00:00,62.6,48.92413793103448
2014-04-23 12:00:00,57.8,46.208620689655156
2014-04-23 13:00:00,53.0,44.99310344827586
2014-04-23 14:00:00,55.8,44.711864406779654
2014-04-23 15:00:00,46.7,44.384745762711866
2014-04-23 16:00:00,39.4,45.34745762711865
2014-04-23 17:00:00,43.9,48.31896551724138
2014-04-23 18:00:00,49.3,52.770689655172426
2014-04-23 19:00:00,54.8,56.39310344827586
2014-04-23 20:00:00,61.0,58.51724137931034
2014-04-23 21:00:00,63.6,59.739655172413784
2014-04-23 22:00:00,65.6,60.656896551724145
2014-04-23 23:00:00,65.7,62.01206896551724
2014-04-24 00:00:00,66.4,64.00172413793103
2014-04-24 01:00:00,66.6,65.81724137931035
2014-04-24 02:00:00,64.6,67.61206896551725
2014-04-24 03:00:00,64.8,69.06206896551724
2014-04-24 04:00:00,65.9,70.22758620689656
2014-04-24 05:00:00,68.0,70.44310344827586
2014-04-24 06:00:00,69.7,70.21379310344828
2014-04-24 07:00:00,64.9,67.84137931034483
2014-04-24 08:00:00,60.3,63.86724137931034
2014-04-24 09:00:00,71.8,59.06206896551724
2014-04-24 10:00:00,73.5,54.19655172413793
2014-04-24 11:00:00,58.3,48.92413793103448
2014-04-24 12:00:00,52.8,46.208620689655156
2014-04-24 13:00:00,53.9,44.99310344827586
2014-04-24 14:00:00,50.3,44.711864406779654
2014-04-24 15:00:00,48.3,44.384745762711866
2014-04-24 16:00:00,52.1,45.34745762711865
2014-04-24 17:00:00,48.9,48.31896551724138
2014-04-24 18:00:00,54.4,52.770689655172426
2014-04-24 19:00:00,59.5,56.39310344827586
2014-04-24 20:00:00,60.6,58.51724137931034
2014-04-24 21:00:00,61.0,59.739655172413784
2014-04-24 22:00:00,61.6,60.656896551724145
2014-04-24 23:00:00,63.2,62.01206896551724
2014-04-25 00:00:00,64.5,64.00172413793103
2014-04-25 01:00:00,63.3,65.81724137931035
2014-04-25 02:00:00,64.4,67.61206896551725
2014-04-25 03:00:00,63.6,69.06206896551724
2014-04-25 04:00:00,64.9,70.22758620689656
2014-04-25 05:00:00,64.9,70.44310344827586
2014-04-25 06:00:00,61.9,70.21379310344828
2014-04-25 07:00:00,55.7,67.84137931034483
2014-04-25 08:00:00,51.5,63.86724137931034
2014-04-25 09:00:00,47.1,59.06206896551724
2014-04-25 10:00:00,50.3,54.19655172413793
2014-04-25 11:00:00,51.9,48.92413793103448
2014-04-25 12:00:00,52.0,46.208620689655156
2014-04-25 13:00:00,51.9,44.99310344827586
2014-04-25 14:00:00,51.9,44.711864406779654
2014-04-25 15:00:00,51.8,44.384745762711866
2014-04-25 16:00:00,48.4,45.34745762711865
2014-04-25 17:00:00,51.4,48.31896551724138
