,wt_mean_solarrad_true,wt_mean_solarrad
2014-08-02 14:00:00,460.7,827.3379310344826
2014-08-02 15:00:00,224.0,740.2655172413794
2014-08-02 16:00:00,171.8,600.6103448275862
2014-08-02 17:00:00,122.0,421.1155172413794
2014-08-02 18:00:00,76.0,232.73793103448278
2014-08-02 19:00:00,23.2,77.85172413793104
2014-08-02 20:00:00,0.1,10.005172413793105
2014-08-02 21:00:00,0.1,3.113793103448276
2014-08-02 22:00:00,0.1,3.287931034482759
2014-08-02 23:00:00,0.1,3.1758620689655173
2014-08-03 00:00:00,0.1,3.1206896551724137
2014-08-03 01:00:00,0.1,3.0586206896551724
2014-08-03 02:00:00,0.1,3.060344827586207
2014-08-03 03:00:00,0.1,3.0862068965517246
2014-08-03 04:00:00,0.1,3.3421052631578942
2014-08-03 05:00:00,3.1,3.7964912280701757
2014-08-03 06:00:00,86.9,36.673684210526325
2014-08-03 07:00:00,165.3,146.5535714285714
2014-08-03 08:00:00,293.4,323.12807017543867
2014-08-03 09:00:00,401.2,497.4017543859649
2014-08-03 10:00:00,808.7,655.7172413793103
2014-08-03 11:00:00,698.8,795.4758620689656
2014-08-03 12:00:00,420.4,864.2224137931034
2014-08-03 13:00:00,548.4,871.5293103448275
2014-08-03 14:00:00,616.7,827.3379310344826
2014-08-03 15:00:00,713.9,740.2655172413794
2014-08-03 16:00:00,566.6,600.6103448275862
2014-08-03 17:00:00,380.7,421.1155172413794
2014-08-03 18:00:00,188.4,232.73793103448278
2014-08-03 19:00:00,34.9,77.85172413793104
2014-08-03 20:00:00,0.1,10.005172413793105
2014-08-03 21:00:00,0.0,3.113793103448276
2014-08-03 22:00:00,0.1,3.287931034482759
2014-08-03 23:00:00,0.1,3.1758620689655173
2014-08-04 00:00:00,0.2,3.1206896551724137
2014-08-04 01:00:00,0.2,3.0586206896551724
2014-08-04 02:00:00,0.2,3.060344827586207
2014-08-04 03:00:00,0.2,3.0862068965517246
2014-08-04 04:00:00,0.2,3.3421052631578942
2014-08-04 05:00:00,4.5,3.7964912280701757
2014-08-04 06:00:00,97.4,36.673684210526325
2014-08-04 07:00:00,276.1,146.5535714285714
2014-08-04 08:00:00,466.5,323.12807017543867
2014-08-04 09:00:00,640.7,497.4017543859649
2014-08-04 10:00:00,782.5,655.7172413793103
2014-08-04 11:00:00,876.6,795.4758620689656
2014-08-04 12:00:00,917.7,864.2224137931034
2014-08-04 13:00:00,903.5,871.5293103448275
2014-08-04 14:00:00,843.4,827.3379310344826
2014-08-04 15:00:00,722.6,740.2655172413794
2014-08-04 16:00:00,563.8,600.6103448275862
2014-08-04 17:00:00,373.5,421.1155172413794
2014-08-04 18:00:00,177.6,232.73793103448278
2014-08-04 19:00:00,31.6,77.85172413793104
