,south_tower_true,south_tower
2014-02-25 01:00:00,129.78560263917524,104.85611716964286
2014-02-25 02:00:00,127.45062927835049,104.62997357142856
2014-02-25 03:00:00,130.08483859302484,103.89422554464285
2014-02-25 04:00:00,127.33712362886592,103.68524200000002
2014-02-25 05:00:00,129.12078383505153,105.02641450892858
2014-02-25 06:00:00,129.1270713200084,108.8335624107143
2014-02-25 07:00:00,135.4446700206185,132.70308767857142
2014-02-25 08:00:00,169.15667521817798,163.1535208035714
2014-02-25 09:00:00,206.96414956448558,184.39981700892858
2014-02-25 10:00:00,242.53824307006093,205.65027641964284
2014-02-25 11:00:00,290.0555797113403,210.5405054107143
2014-02-25 12:00:00,293.67402730401835,217.4532952589286
2014-02-25 13:00:00,284.27258269219436,206.52375748214286
2014-02-25 14:00:00,287.4763871979804,210.93530759821428
2014-02-25 15:00:00,296.5089371762095,211.86138473214285
2014-02-25 16:00:00,304.3393302128468,207.61316336607143
2014-02-25 17:00:00,288.5805051939731,196.3841596339286
2014-02-25 18:00:00,282.36064506518625,174.95074549107144
2014-02-25 19:00:00,220.36458564427966,147.13805216964283
2014-02-25 20:00:00,208.4322773019145,126.6065435982143
2014-02-25 21:00:00,152.87190335543218,111.20111525892857
2014-02-25 22:00:00,139.74580611150853,106.56186473214287
2014-02-25 23:00:00,139.91820623378268,106.40558260714286
2014-02-26 00:00:00,138.41269723457572,106.34552632142858
2014-02-26 01:00:00,138.8007784551943,104.85611716964286
2014-02-26 02:00:00,138.52553764948456,104.62997357142856
2014-02-26 03:00:00,138.9616048534723,103.89422554464285
2014-02-26 04:00:00,138.62257874321963,103.68524200000002
2014-02-26 05:00:00,138.7200356085646,105.02641450892858
2014-02-26 06:00:00,138.9631788459953,108.8335624107143
2014-02-26 07:00:00,139.39867075783715,132.70308767857142
2014-02-26 08:00:00,177.6765254329099,163.1535208035714
2014-02-26 09:00:00,211.43175466835842,184.39981700892858
2014-02-26 10:00:00,247.02552180770041,205.65027641964284
2014-02-26 11:00:00,284.7804358344171,210.5405054107143
2014-02-26 12:00:00,288.8353129463432,217.4532952589286
2014-02-26 13:00:00,286.8276180265095,206.52375748214286
2014-02-26 14:00:00,278.73380482558366,210.93530759821428
2014-02-26 15:00:00,289.31994397138646,211.86138473214285
2014-02-26 16:00:00,290.0731252732752,207.61316336607143
2014-02-26 17:00:00,282.8876814003786,196.3841596339286
2014-02-26 18:00:00,278.0698820517049,174.95074549107144
2014-02-26 19:00:00,234.82264966597938,147.13805216964283
2014-02-26 20:00:00,207.17154917117284,126.6065435982143
2014-02-26 21:00:00,157.32257213005553,111.20111525892857
2014-02-26 22:00:00,139.5301250131642,106.56186473214287
2014-02-26 23:00:00,138.31341267117452,106.40558260714286
2014-02-27 00:00:00,138.848846744372,106.34552632142858
2014-02-27 01:00:00,138.6552583917526,104.85611716964286
2014-02-27 02:00:00,138.65426563096992,104.62997357142856
2014-02-27 03:00:00,138.84835036398064,103.89422554464285
2014-02-27 04:00:00,138.63821599831687,103.68524200000002
2014-02-27 05:00:00,138.13637542268043,105.02641450892858
2014-02-27 06:00:00,138.60628049611424,108.8335624107143
2014-02-27 07:00:00,139.28756385598732,132.70308767857142
2014-02-27 08:00:00,163.71397962505952,163.1535208035714
2014-02-27 09:00:00,210.5767797486802,184.39981700892858
2014-02-27 10:00:00,226.43279435114982,205.65027641964284
2014-02-27 11:00:00,261.748826055123,210.5405054107143
2014-02-27 12:00:00,293.7584689322292,217.4532952589286
2014-02-27 13:00:00,284.8110366249008,206.52375748214286
2014-02-27 14:00:00,283.54393106677236,210.93530759821428
2014-02-27 15:00:00,284.5987436409198,211.86138473214285
2014-02-27 16:00:00,288.6469454972244,207.61316336607143
2014-02-27 17:00:00,285.49231998477404,196.3841596339286
2014-02-27 18:00:00,273.89373539186573,174.95074549107144
2014-02-27 19:00:00,238.83743790958263,147.13805216964283
2014-02-27 20:00:00,187.74694817420576,126.6065435982143
2014-02-27 21:00:00,145.9564047155578,111.20111525892857
2014-02-27 22:00:00,138.8328785690139,106.56186473214287
2014-02-27 23:00:00,139.72446175468124,106.40558260714286
2014-02-28 00:00:00,138.47655975384615,106.34552632142858
2014-02-28 01:00:00,138.82816422806647,104.85611716964286
2014-02-28 02:00:00,137.82522298055642,104.62997357142856
2014-02-28 03:00:00,139.31461701157164,103.89422554464285
2014-02-28 04:00:00,138.7356720151483,103.68524200000002
2014-02-28 05:00:00,139.18727974369548,105.02641450892858
2014-02-28 06:00:00,138.5894833230769,108.8335624107143
2014-02-28 07:00:00,141.62344767178618,132.70308767857142
2014-02-28 08:00:00,162.14149660761626,163.1535208035714
2014-02-28 09:00:00,213.30664789344382,184.39981700892858
2014-02-28 10:00:00,242.30612287137185,205.65027641964284
2014-02-28 11:00:00,266.1095142167569,210.5405054107143
2014-02-28 12:00:00,282.815595936882,217.4532952589286
2014-02-28 13:00:00,280.18711121096777,206.52375748214286
2014-02-28 14:00:00,256.65206339201296,210.93530759821428
2014-02-28 15:00:00,278.506941167962,211.86138473214285
2014-02-28 16:00:00,267.12874437772416,207.61316336607143
