,civil_true,civil
2014-06-04 21:00:00,122.53871000000001,128.85980670833334
2014-06-04 22:00:00,123.83683,122.34498786166665
2014-06-04 23:00:00,129.56383,120.31458500666668
2014-06-05 00:00:00,117.84257,116.27839267
2014-06-05 01:00:00,108.52665,110.03322643666667
2014-06-05 02:00:00,106.84673,107.28575227500002
2014-06-05 03:00:00,104.67046999999998,104.28674827333333
2014-06-05 04:00:00,95.45,101.995684195
2014-06-05 05:00:00,96.00361,104.34698995000001
2014-06-05 06:00:00,111.21834,108.54056024666667
2014-06-05 07:00:00,122.25236000000001,154.32176235833336
2014-06-05 08:00:00,187.44471000000001,209.981113605
2014-06-05 09:00:00,261.05575,248.56961097000004
2014-06-05 10:00:00,301.71745,274.67157796
2014-06-05 11:00:00,324.28183,284.32456690833334
2014-06-05 12:00:00,341.5964600000001,287.939862925
2014-06-05 13:00:00,355.87578,281.070918215
2014-06-05 14:00:00,375.46212,285.05125321166673
2014-06-05 15:00:00,379.37557000000004,289.8418632583333
2014-06-05 16:00:00,379.14649,288.4942333433333
2014-06-05 17:00:00,392.58585,266.48908534833333
2014-06-05 18:00:00,383.21266,230.08539075833335
2014-06-05 19:00:00,334.57134,175.71515539499998
2014-06-05 20:00:00,274.81964,141.50465363500004
2014-06-05 21:00:00,214.47615,128.85980670833334
2014-06-05 22:00:00,139.75788999999997,122.34498786166665
2014-06-05 23:00:00,124.81042,120.31458500666668
2014-06-06 00:00:00,113.64276999999998,116.27839267
2014-06-06 01:00:00,108.46938,110.03322643666667
2014-06-06 02:00:00,108.25939,107.28575227500002
2014-06-06 03:00:00,108.14485,104.28674827333333
2014-06-06 04:00:00,103.63961,101.995684195
2014-06-06 05:00:00,108.45029,104.34698995000001
2014-06-06 06:00:00,120.47699,108.54056024666667
2014-06-06 07:00:00,131.30102,154.32176235833336
2014-06-06 08:00:00,199.41414,209.981113605
2014-06-06 09:00:00,232.76437,248.56961097000004
2014-06-06 10:00:00,291.33249,274.67157796
2014-06-06 11:00:00,323.91912,284.32456690833334
2014-06-06 12:00:00,333.4641200000001,287.939862925
2014-06-06 13:00:00,317.40943,281.070918215
2014-06-06 14:00:00,305.89816,285.05125321166673
2014-06-06 15:00:00,322.46828,289.8418632583333
2014-06-06 16:00:00,331.82238,288.4942333433333
2014-06-06 17:00:00,320.23475,266.48908534833333
2014-06-06 18:00:00,307.78807,230.08539075833335
2014-06-06 19:00:00,272.71974,175.71515539499998
2014-06-06 20:00:00,215.67882000000003,141.50465363500004
2014-06-06 21:00:00,165.60575,128.85980670833334
2014-06-06 22:00:00,120.43881,122.34498786166665
2014-06-06 23:00:00,105.39589,120.31458500666668
2014-06-07 00:00:00,109.65296000000001,116.27839267
2014-06-07 01:00:00,110.72200000000001,110.03322643666667
2014-06-07 02:00:00,109.15662,107.28575227500002
2014-06-07 03:00:00,109.97749,104.28674827333333
2014-06-07 04:00:00,106.54129,101.995684195
2014-06-07 05:00:00,109.04208,104.34698995000001
2014-06-07 06:00:00,106.67492,108.54056024666667
2014-06-07 07:00:00,105.98768,154.32176235833336
2014-06-07 08:00:00,102.78056,209.981113605
2014-06-07 09:00:00,101.06246,248.56961097000004
2014-06-07 10:00:00,103.35326,274.67157796
2014-06-07 11:00:00,104.17413,284.32456690833334
2014-06-07 12:00:00,107.70578000000002,287.939862925
2014-06-07 13:00:00,113.35642,281.070918215
2014-06-07 14:00:00,114.48273,285.05125321166673
2014-06-07 15:00:00,112.09648,289.8418632583333
2014-06-07 16:00:00,111.65740999999998,288.4942333433333
2014-06-07 17:00:00,110.95108,266.48908534833333
2014-06-07 18:00:00,111.71468,230.08539075833335
2014-06-07 19:00:00,110.62655,175.71515539499998
2014-06-07 20:00:00,108.88936000000001,141.50465363500004
2014-06-07 21:00:00,108.29756999999998,128.85980670833334
2014-06-07 22:00:00,110.24475,122.34498786166665
2014-06-07 23:00:00,108.77481999999998,120.31458500666668
2014-06-08 00:00:00,64.58147,116.27839267
2014-06-08 01:00:00,67.69314,110.03322643666667
2014-06-08 02:00:00,64.58147,107.28575227500002
2014-06-08 03:00:00,65.4787,104.28674827333333
2014-06-08 04:00:00,66.16594,101.995684195
2014-06-08 05:00:00,64.71509999999999,104.34698995000001
2014-06-08 06:00:00,65.21144,108.54056024666667
2014-06-08 07:00:00,67.10135,154.32176235833336
2014-06-08 08:00:00,78.02083,209.981113605
2014-06-08 09:00:00,85.44684000000002,248.56961097000004
2014-06-08 10:00:00,108.83209,274.67157796
2014-06-08 11:00:00,111.21834,284.32456690833334
2014-06-08 12:00:00,110.22566,287.939862925
2014-06-08 13:00:00,109.88204,281.070918215
2014-06-08 14:00:00,111.25652,285.05125321166673
2014-06-08 15:00:00,116.96443000000001,289.8418632583333
2014-06-08 16:00:00,119.73248000000001,288.4942333433333
2014-06-08 17:00:00,113.87185,266.48908534833333
2014-06-08 18:00:00,99.91706,230.08539075833335
2014-06-08 19:00:00,89.01666999999998,175.71515539499998
2014-06-08 20:00:00,79.81528999999998,141.50465363500004
2014-06-08 21:00:00,77.94447,128.85980670833334
2014-06-08 22:00:00,71.26297,122.34498786166665
2014-06-08 23:00:00,69.08671,120.31458500666668
2014-06-09 00:00:00,93.1592,116.27839267
2014-06-09 01:00:00,94.76276,110.03322643666667
2014-06-09 02:00:00,93.21647,107.28575227500002
2014-06-09 03:00:00,94.93457,104.28674827333333
2014-06-09 04:00:00,92.28106,101.995684195
2014-06-09 05:00:00,93.25465,104.34698995000001
2014-06-09 06:00:00,93.42646,108.54056024666667
2014-06-09 07:00:00,90.52478,154.32176235833336
2014-06-09 08:00:00,91.23111,209.981113605
2014-06-09 09:00:00,91.21202,248.56961097000004
2014-06-09 10:00:00,111.75286000000001,274.67157796
2014-06-09 11:00:00,112.76463000000001,284.32456690833334
2014-06-09 12:00:00,118.51071999999999,287.939862925
2014-06-09 13:00:00,117.80438999999998,281.070918215
2014-06-09 14:00:00,113.01279999999998,285.05125321166673
2014-06-09 15:00:00,110.95108,289.8418632583333
2014-06-09 16:00:00,118.77798,288.4942333433333
2014-06-09 17:00:00,114.7309,266.48908534833333
2014-06-09 18:00:00,115.18906000000001,230.08539075833335
2014-06-09 19:00:00,107.95395,175.71515539499998
2014-06-09 20:00:00,106.08313,141.50465363500004
2014-06-09 21:00:00,103.96414,128.85980670833334
2014-06-09 22:00:00,104.68956,122.34498786166665
2014-06-09 23:00:00,103.58234,120.31458500666668
2014-06-10 00:00:00,111.77195,116.27839267
2014-06-10 01:00:00,110.81745,110.03322643666667
2014-06-10 02:00:00,111.27561000000001,107.28575227500002
2014-06-10 03:00:00,110.09203000000001,104.28674827333333
2014-06-10 04:00:00,108.52665,101.995684195
2014-06-10 05:00:00,119.52249,104.34698995000001
2014-06-10 06:00:00,125.63129,108.54056024666667
2014-06-10 07:00:00,125.0395,154.32176235833336
2014-06-10 08:00:00,202.41127,209.981113605
2014-06-10 09:00:00,293.64238,248.56961097000004
2014-06-10 10:00:00,332.3187200000001,274.67157796
2014-06-10 11:00:00,365.70713,284.32456690833334
2014-06-10 12:00:00,397.20562999999987,287.939862925
2014-06-10 13:00:00,424.04617,281.070918215
2014-06-10 14:00:00,427.95962,285.05125321166673
2014-06-10 15:00:00,424.96249000000006,289.8418632583333
2014-06-10 16:00:00,428.5705,288.4942333433333
2014-06-10 17:00:00,429.63954,266.48908534833333
2014-06-10 18:00:00,428.13142999999985,230.08539075833335
2014-06-10 19:00:00,375.95846,175.71515539499998
2014-06-10 20:00:00,306.08906,141.50465363500004
2014-06-10 21:00:00,226.82738,128.85980670833334
2014-06-10 22:00:00,146.55392999999995,122.34498786166665
2014-06-10 23:00:00,139.91061000000002,120.31458500666668
