,wt_temp_true,wt_temp
2014-04-21 15:00:00,16.9,18.369491525423726
2014-04-21 16:00:00,16.6,18.11694915254237
2014-04-21 17:00:00,16.1,17.4
2014-04-21 18:00:00,14.9,16.31896551724138
2014-04-21 19:00:00,14.1,15.35689655172414
2014-04-21 20:00:00,13.7,14.867241379310347
2014-04-21 21:00:00,13.4,14.577586206896552
2014-04-21 22:00:00,13.2,14.332758620689654
2014-04-21 23:00:00,13.2,14.024137931034485
2014-04-22 00:00:00,12.9,13.772413793103448
2014-04-22 01:00:00,12.7,13.51896551724138
2014-04-22 02:00:00,12.5,13.244827586206897
2014-04-22 03:00:00,12.5,12.972413793103447
2014-04-22 04:00:00,12.5,12.74655172413793
2014-04-22 05:00:00,12.6,12.646551724137932
2014-04-22 06:00:00,13.2,12.7
2014-04-22 07:00:00,14.6,13.322413793103449
2014-04-22 08:00:00,14.7,14.163793103448276
2014-04-22 09:00:00,15.1,15.151724137931035
2014-04-22 10:00:00,15.5,16.099999999999998
2014-04-22 11:00:00,15.8,17.05344827586207
2014-04-22 12:00:00,16.3,17.694827586206895
2014-04-22 13:00:00,16.5,18.08448275862069
2014-04-22 14:00:00,16.5,18.272881355932203
2014-04-22 15:00:00,16.4,18.369491525423726
2014-04-22 16:00:00,15.8,18.11694915254237
2014-04-22 17:00:00,15.3,17.4
2014-04-22 18:00:00,15.2,16.31896551724138
2014-04-22 19:00:00,15.0,15.35689655172414
2014-04-22 20:00:00,14.8,14.867241379310347
2014-04-22 21:00:00,14.7,14.577586206896552
2014-04-22 22:00:00,14.6,14.332758620689654
2014-04-22 23:00:00,14.5,14.024137931034485
2014-04-23 00:00:00,14.5,13.772413793103448
2014-04-23 01:00:00,14.6,13.51896551724138
2014-04-23 02:00:00,14.7,13.244827586206897
2014-04-23 03:00:00,14.6,12.972413793103447
2014-04-23 04:00:00,12.5,12.74655172413793
2014-04-23 05:00:00,11.8,12.646551724137932
2014-04-23 06:00:00,10.9,12.7
2014-04-23 07:00:00,11.2,13.322413793103449
2014-04-23 08:00:00,12.5,14.163793103448276
2014-04-23 09:00:00,13.7,15.151724137931035
2014-04-23 10:00:00,14.7,16.099999999999998
2014-04-23 11:00:00,14.9,17.05344827586207
2014-04-23 12:00:00,15.5,17.694827586206895
2014-04-23 13:00:00,16.8,18.08448275862069
2014-04-23 14:00:00,16.3,18.272881355932203
2014-04-23 15:00:00,16.8,18.369491525423726
2014-04-23 16:00:00,16.9,18.11694915254237
2014-04-23 17:00:00,16.1,17.4
2014-04-23 18:00:00,15.1,16.31896551724138
2014-04-23 19:00:00,13.8,15.35689655172414
2014-04-23 20:00:00,13.1,14.867241379310347
2014-04-23 21:00:00,12.9,14.577586206896552
2014-04-23 22:00:00,12.7,14.332758620689654
2014-04-23 23:00:00,12.5,14.024137931034485
2014-04-24 00:00:00,12.1,13.772413793103448
2014-04-24 01:00:00,11.8,13.51896551724138
2014-04-24 02:00:00,12.1,13.244827586206897
2014-04-24 03:00:00,12.2,12.972413793103447
2014-04-24 04:00:00,12.2,12.74655172413793
2014-04-24 05:00:00,12.2,12.646551724137932
2014-04-24 06:00:00,12.7,12.7
2014-04-24 07:00:00,13.6,13.322413793103449
2014-04-24 08:00:00,14.3,14.163793103448276
2014-04-24 09:00:00,12.9,15.151724137931035
2014-04-24 10:00:00,13.1,16.099999999999998
