,wt_mean_solarrad_true,wt_mean_solarrad
2014-06-08 03:00:00,0.8,2.8525423728813553
2014-06-08 04:00:00,0.9,2.78135593220339
2014-06-08 05:00:00,12.1,13.027118644067796
2014-06-08 06:00:00,120.5,80.10169491525424
2014-06-08 07:00:00,243.7,208.8949152542373
2014-06-08 08:00:00,353.7,358.94067796610165
2014-06-08 09:00:00,611.0,516.7644067796609
2014-06-08 10:00:00,618.1,632.8762711864409
2014-06-08 11:00:00,847.2,744.6220338983052
2014-06-08 12:00:00,873.8,824.4237288135594
2014-06-08 13:00:00,939.8,814.5203389830509
2014-06-08 14:00:00,872.8,767.6440677966103
2014-06-08 15:00:00,750.1,693.7881355932203
2014-06-08 16:00:00,598.1,575.0644067796611
2014-06-08 17:00:00,411.7,443.9847457627119
2014-06-08 18:00:00,224.1,267.19830508474575
2014-06-08 19:00:00,36.5,112.07457627118643
2014-06-08 20:00:00,1.4,24.503389830508475
2014-06-08 21:00:00,1.1,2.425423728813559
2014-06-08 22:00:00,1.2,2.2745762711864406
2014-06-08 23:00:00,1.1,2.4948275862068963
2014-06-09 00:00:00,1.0,2.5220338983050845
2014-06-09 01:00:00,1.1,2.484745762711864
2014-06-09 02:00:00,1.0,2.7576271186440677
2014-06-09 03:00:00,1.0,2.8525423728813553
2014-06-09 04:00:00,1.0,2.78135593220339
2014-06-09 05:00:00,22.1,13.027118644067796
2014-06-09 06:00:00,149.9,80.10169491525424
2014-06-09 07:00:00,205.9,208.8949152542373
2014-06-09 08:00:00,354.9,358.94067796610165
2014-06-09 09:00:00,410.6,516.7644067796609
2014-06-09 10:00:00,591.5,632.8762711864409
2014-06-09 11:00:00,931.8,744.6220338983052
2014-06-09 12:00:00,943.4,824.4237288135594
2014-06-09 13:00:00,913.7,814.5203389830509
2014-06-09 14:00:00,846.8,767.6440677966103
2014-06-09 15:00:00,718.3,693.7881355932203
2014-06-09 16:00:00,567.4,575.0644067796611
2014-06-09 17:00:00,377.1,443.9847457627119
2014-06-09 18:00:00,204.9,267.19830508474575
2014-06-09 19:00:00,32.6,112.07457627118643
2014-06-09 20:00:00,1.5,24.503389830508475
2014-06-09 21:00:00,1.0,2.425423728813559
2014-06-09 22:00:00,1.1,2.2745762711864406
2014-06-09 23:00:00,1.1,2.4948275862068963
2014-06-10 00:00:00,1.0,2.5220338983050845
2014-06-10 01:00:00,1.1,2.484745762711864
2014-06-10 02:00:00,1.1,2.7576271186440677
2014-06-10 03:00:00,1.1,2.8525423728813553
2014-06-10 04:00:00,1.2,2.78135593220339
2014-06-10 05:00:00,14.9,13.027118644067796
2014-06-10 06:00:00,83.3,80.10169491525424
2014-06-10 07:00:00,393.3,208.8949152542373
2014-06-10 08:00:00,554.7,358.94067796610165
2014-06-10 09:00:00,561.9,516.7644067796609
2014-06-10 10:00:00,788.2,632.8762711864409
