,civil_true,civil
2014-08-11 01:00:00,110.22566,79.38734146451615
2014-08-11 02:00:00,110.20657,78.82480227096775
2014-08-11 03:00:00,107.0949,78.37568846774194
2014-08-11 04:00:00,104.86136999999998,79.72700490806452
2014-08-11 05:00:00,103.98323,80.86790952096773
2014-08-11 06:00:00,103.69688,83.64730575483871
2014-08-11 07:00:00,102.8951,103.3830465580645
2014-08-11 08:00:00,111.19925,139.03849258709678
2014-08-11 09:00:00,119.44613000000001,151.5882986145161
2014-08-11 10:00:00,139.66244,164.40798181935483
2014-08-11 11:00:00,151.59368999999995,166.68671817096774
2014-08-11 12:00:00,162.99041999999997,165.32259603548385
2014-08-11 13:00:00,163.33404,164.9366947645161
2014-08-11 14:00:00,153.69359,171.75895888225813
2014-08-11 15:00:00,151.26916,174.55952038387105
2014-08-11 16:00:00,160.01238,170.6278240387097
2014-08-11 17:00:00,155.06807,160.69489984354837
2014-08-11 18:00:00,152.47182999999995,142.51022986885246
2014-08-11 19:00:00,141.30418,108.97648737580646
2014-08-11 20:00:00,137.33346,87.96488489677421
2014-08-11 21:00:00,125.11586000000001,84.75522469516129
2014-08-11 22:00:00,114.88362,82.82468378548387
2014-08-11 23:00:00,112.57373,81.41081988387096
2014-08-12 00:00:00,117.55622,80.17180190806452
2014-08-12 01:00:00,115.64721999999999,79.38734146451615
2014-08-12 02:00:00,112.78372,78.82480227096775
2014-08-12 03:00:00,110.70291,78.37568846774194
2014-08-12 04:00:00,107.93486000000001,79.72700490806452
2014-08-12 05:00:00,106.96126999999998,80.86790952096773
2014-08-12 06:00:00,107.40033999999999,83.64730575483871
2014-08-12 07:00:00,104.28866999999998,103.3830465580645
2014-08-12 08:00:00,160.12691999999996,139.03849258709678
2014-08-12 09:00:00,263.13656000000003,151.5882986145161
2014-08-12 10:00:00,227.62916,164.40798181935483
2014-08-12 11:00:00,208.48189,166.68671817096774
2014-08-12 12:00:00,202.88852,165.32259603548385
2014-08-12 13:00:00,206.24836,164.9366947645161
2014-08-12 14:00:00,202.65944,171.75895888225813
2014-08-12 15:00:00,212.54806,174.55952038387105
2014-08-12 16:00:00,226.92283,170.6278240387097
2014-08-12 17:00:00,220.12679,160.69489984354837
2014-08-12 18:00:00,218.5805,142.51022986885246
2014-08-12 19:00:00,215.41156000000004,108.97648737580646
2014-08-12 20:00:00,194.03076000000001,87.96488489677421
2014-08-12 21:00:00,158.08428999999995,84.75522469516129
2014-08-12 22:00:00,132.00735,82.82468378548387
2014-08-12 23:00:00,133.66818,81.41081988387096
2014-08-13 00:00:00,75.73003,80.17180190806452
2014-08-13 01:00:00,72.48473,79.38734146451615
2014-08-13 02:00:00,70.27028999999999,78.82480227096775
2014-08-13 03:00:00,67.96039999999999,78.37568846774194
2014-08-13 04:00:00,68.47583,79.72700490806452
2014-08-13 05:00:00,66.75773000000001,80.86790952096773
2014-08-13 06:00:00,67.29225,83.64730575483871
2014-08-13 07:00:00,66.64319,103.3830465580645
2014-08-13 08:00:00,84.07236,139.03849258709678
2014-08-13 09:00:00,98.42804,151.5882986145161
