,south_tower_true,south_tower
2014-01-23 06:00:00,121.35342177446472,105.10327175806452
2014-01-23 07:00:00,127.98820924216284,128.7294794032258
2014-01-23 08:00:00,167.8100783708168,157.06660343548384
2014-01-23 09:00:00,191.80601609425628,179.38155733870965
2014-01-23 10:00:00,212.98524371134013,200.13893751612903
2014-01-23 11:00:00,243.36686078491903,209.19317928225806
2014-01-23 12:00:00,253.31461724317288,207.2744180080645
2014-01-23 13:00:00,258.66034726025674,200.6205679032258
2014-01-23 14:00:00,242.31743185915929,205.98424951612907
2014-01-23 15:00:00,256.47494985735324,209.48999743548384
2014-01-23 16:00:00,263.6580705003157,206.71247477419357
2014-01-23 17:00:00,250.00694789816959,199.56163937096775
2014-01-23 18:00:00,242.538206583981,175.6185961532258
2014-01-23 19:00:00,214.94861143797115,147.68917902419352
2014-01-23 20:00:00,183.8796510908802,124.79367414516128
2014-01-23 21:00:00,153.84737143318063,110.51543217741937
2014-01-23 22:00:00,131.68558131706288,105.18611145161292
2014-01-23 23:00:00,126.70980742394926,104.36799106451612
2014-01-24 00:00:00,122.89310719999999,103.99137812096772
2014-01-24 01:00:00,120.63979392888704,102.57465583870969
2014-01-24 02:00:00,125.06335184900871,101.36462045967741
2014-01-24 03:00:00,118.98006336040396,100.96679891935484
2014-01-24 04:00:00,123.41009289290972,101.2558708951613
2014-01-24 05:00:00,120.5227932523394,101.29077450806452
2014-01-24 06:00:00,123.16310928342584,105.10327175806452
2014-01-24 07:00:00,126.74070858820828,128.7294794032258
2014-01-24 08:00:00,168.9834690080888,157.06660343548384
2014-01-24 09:00:00,192.91927427755746,179.38155733870965
2014-01-24 10:00:00,235.8661532523394,200.13893751612903
2014-01-24 11:00:00,256.08180046566207,209.19317928225806
2014-01-24 12:00:00,267.40168146930995,207.2744180080645
2014-01-24 13:00:00,264.3949874956383,200.6205679032258
2014-01-24 14:00:00,245.08969937447773,205.98424951612907
2014-01-24 15:00:00,258.26751181855667,209.48999743548384
2014-01-24 16:00:00,260.3425804064801,206.71247477419357
2014-01-24 17:00:00,257.3747220467073,199.56163937096775
2014-01-24 18:00:00,238.2349559974753,175.6185961532258
2014-01-24 19:00:00,214.89889957816442,147.68917902419352
2014-01-24 20:00:00,172.95857821538465,124.79367414516128
2014-01-24 21:00:00,147.55648563424558,110.51543217741937
2014-01-24 22:00:00,124.33754116472456,105.18611145161292
2014-01-24 23:00:00,128.01657759365582,104.36799106451612
2014-01-25 00:00:00,128.38922944498213,103.99137812096772
2014-01-25 01:00:00,120.7923481691563,102.57465583870969
2014-01-25 02:00:00,126.5468860458658,101.36462045967741
2014-01-25 03:00:00,123.24512914285714,100.96679891935484
2014-01-25 04:00:00,123.20558417168104,101.2558708951613
2014-01-25 05:00:00,123.21849006185566,101.29077450806452
2014-01-25 06:00:00,123.13741459793812,105.10327175806452
2014-01-25 07:00:00,122.59639476043957,128.7294794032258
2014-01-25 08:00:00,128.32310054618137,157.06660343548384
2014-01-25 09:00:00,125.28293610940456,179.38155733870965
2014-01-25 10:00:00,137.59354400888182,200.13893751612903
2014-01-25 11:00:00,137.53134457605077,209.19317928225806
2014-01-25 12:00:00,135.14556392450442,207.2744180080645
2014-01-25 13:00:00,145.86543388732622,200.6205679032258
2014-01-25 14:00:00,141.01604353292655,205.98424951612907
2014-01-25 15:00:00,138.37960181443296,209.48999743548384
2014-01-25 16:00:00,143.17743988326725,206.71247477419357
2014-01-25 17:00:00,136.46241528297918,199.56163937096775
2014-01-25 18:00:00,136.68026009072162,175.6185961532258
2014-01-25 19:00:00,132.3816720858405,147.68917902419352
2014-01-25 20:00:00,129.36043734976278,124.79367414516128
2014-01-25 21:00:00,127.51274555685964,110.51543217741937
2014-01-25 22:00:00,123.904263755115,105.18611145161292
2014-01-25 23:00:00,122.51462266694716,104.36799106451612
2014-01-26 00:00:00,124.38094420876207,103.99137812096772
2014-01-26 01:00:00,122.2020684805386,102.57465583870969
2014-01-26 02:00:00,122.7886653716098,101.36462045967741
2014-01-26 03:00:00,123.633464069009,100.96679891935484
2014-01-26 04:00:00,121.50623481134829,101.2558708951613
2014-01-26 05:00:00,124.67040270650116,101.29077450806452
2014-01-26 06:00:00,123.8502134458366,105.10327175806452
2014-01-26 07:00:00,121.27550617478191,128.7294794032258
2014-01-26 08:00:00,123.3589377116574,157.06660343548384
2014-01-26 09:00:00,122.57667021586369,179.38155733870965
2014-01-26 10:00:00,124.55702518255356,200.13893751612903
2014-01-26 11:00:00,126.08823056427515,209.19317928225806
2014-01-26 12:00:00,126.29191198485165,207.2744180080645
2014-01-26 13:00:00,124.20264691773615,200.6205679032258
2014-01-26 14:00:00,124.48508736040394,205.98424951612907
2014-01-26 15:00:00,124.96392897790865,209.48999743548384
2014-01-26 16:00:00,126.5737669532117,206.71247477419357
2014-01-26 17:00:00,126.76529341805173,199.56163937096775
2014-01-26 18:00:00,127.33348350599618,175.6185961532258
2014-01-26 19:00:00,127.56363600190323,147.68917902419352
2014-01-26 20:00:00,125.02290830204727,124.79367414516128
2014-01-26 21:00:00,122.96500514201557,110.51543217741937
