,south_tower_true,south_tower
2014-11-14 01:00:00,132.15552672288408,107.76722986666668
2014-11-14 02:00:00,125.51038818461541,107.06328841666667
2014-11-14 03:00:00,128.86910818461538,101.27725910833334
2014-11-14 04:00:00,122.92385870769228,100.01263209166669
2014-11-14 05:00:00,128.093717507517,100.27093915
2014-11-14 06:00:00,122.56539569230769,105.45633380833334
2014-11-14 07:00:00,128.6414966153846,158.42180081666666
2014-11-14 08:00:00,171.59568147692306,205.04783628333337
2014-11-14 09:00:00,322.2519808,233.9641918333333
2014-11-14 10:00:00,275.11937181538457,252.07955705833334
2014-11-14 11:00:00,298.6605331692308,263.16069351666664
2014-11-14 12:00:00,311.4512699076923,262.979171
2014-11-14 13:00:00,309.15297279999993,258.607171725
2014-11-14 14:00:00,313.00636356923087,264.43690831666663
2014-11-14 15:00:00,326.05620928100467,268.1616280677966
2014-11-14 16:00:00,333.00236925113126,256.0466721916667
2014-11-14 17:00:00,323.0707050756089,219.83974003333327
2014-11-14 18:00:00,298.47362953846147,187.47012672499997
2014-11-14 19:00:00,237.73612504615383,160.85093450833335
2014-11-14 20:00:00,189.79200393846162,135.41910406666665
2014-11-14 21:00:00,158.09400516923074,111.89523383333332
2014-11-14 22:00:00,131.80305779055055,105.32856957499999
2014-11-14 23:00:00,119.35340701538463,103.20962940833333
2014-11-15 00:00:00,122.07415926153843,103.16539408333333
2014-11-15 01:00:00,117.46148812620069,107.76722986666668
2014-11-15 02:00:00,120.39818280188385,107.06328841666667
2014-11-15 03:00:00,119.0920307742543,101.27725910833334
2014-11-15 04:00:00,115.76984812307691,100.01263209166669
2014-11-15 05:00:00,119.3402998153846,100.27093915
2014-11-15 06:00:00,114.7379081846154,105.45633380833334
2014-11-15 07:00:00,121.66859224615385,158.42180081666666
2014-11-15 08:00:00,121.53096664615387,205.04783628333337
2014-11-15 09:00:00,126.24300504615385,233.9641918333333
2014-11-15 10:00:00,143.34461952636485,252.07955705833334
2014-11-15 11:00:00,150.35393093124011,263.16069351666664
2014-11-15 12:00:00,151.68685292307688,262.979171
2014-11-15 13:00:00,151.22961329230768,258.607171725
2014-11-15 14:00:00,140.96380754092672,264.43690831666663
2014-11-15 15:00:00,142.75710223673468,268.1616280677966
2014-11-15 16:00:00,142.0806140784929,256.0466721916667
2014-11-15 17:00:00,144.44134400000004,219.83974003333327
2014-11-15 18:00:00,143.19565587692304,187.47012672499997
2014-11-15 19:00:00,140.3884465230769,160.85093450833335
2014-11-15 20:00:00,146.36001519316574,135.41910406666665
2014-11-15 21:00:00,140.22889156923077,111.89523383333332
2014-11-15 22:00:00,141.32661956923076,105.32856957499999
2014-11-15 23:00:00,136.05021538461537,103.20962940833333
2014-11-16 00:00:00,135.9931221079011,103.16539408333333
2014-11-16 01:00:00,139.72779323076924,107.76722986666668
2014-11-16 02:00:00,134.59632443076922,107.06328841666667
2014-11-16 03:00:00,138.49708421647793,101.27725910833334
2014-11-16 04:00:00,134.06724726153848,100.01263209166669
2014-11-16 05:00:00,132.32464105769907,100.27093915
2014-11-16 06:00:00,135.3888059076923,105.45633380833334
2014-11-16 07:00:00,131.69812086153846,158.42180081666666
2014-11-16 08:00:00,131.42917119999998,205.04783628333337
2014-11-16 09:00:00,137.172531409306,233.9641918333333
2014-11-16 10:00:00,131.8517227905808,252.07955705833334
2014-11-16 11:00:00,122.51221006467816,263.16069351666664
2014-11-16 12:00:00,123.44008073846152,262.979171
2014-11-16 13:00:00,120.9361014153846,258.607171725
2014-11-16 14:00:00,124.08507907822997,264.43690831666663
2014-11-16 15:00:00,122.61180652307692,268.1616280677966
2014-11-16 16:00:00,126.12304035470837,256.0466721916667
2014-11-16 17:00:00,124.43446350769231,219.83974003333327
2014-11-16 18:00:00,126.8131682461538,187.47012672499997
2014-11-16 19:00:00,131.5683618906293,160.85093450833335
2014-11-16 20:00:00,125.69199878823736,135.41910406666665
2014-11-16 21:00:00,125.85180553846152,111.89523383333332
2014-11-16 22:00:00,117.44051199999998,105.32856957499999
2014-11-16 23:00:00,118.25198406688715,103.20962940833333
2014-11-17 00:00:00,124.61142614003136,103.16539408333333
2014-11-17 01:00:00,120.55591288163264,107.76722986666668
2014-11-17 02:00:00,121.27991335384615,107.06328841666667
2014-11-17 03:00:00,119.49178880000001,101.27725910833334
2014-11-17 04:00:00,114.86948430769232,100.01263209166669
2014-11-17 05:00:00,119.93894596923077,100.27093915
2014-11-17 06:00:00,116.06476012307692,105.45633380833334
2014-11-17 07:00:00,127.81838966153843,158.42180081666666
2014-11-17 08:00:00,169.68037154423016,205.04783628333337
2014-11-17 09:00:00,334.56622704092615,233.9641918333333
2014-11-17 10:00:00,266.54391011069686,252.07955705833334
2014-11-17 11:00:00,323.0805792458029,263.16069351666664
2014-11-17 12:00:00,317.15794313846163,262.979171
2014-11-17 13:00:00,303.7578476307692,258.607171725
2014-11-17 14:00:00,325.2344989538461,264.43690831666663
2014-11-17 15:00:00,309.2885819076923,268.1616280677966
2014-11-17 16:00:00,346.3268147130395,256.0466721916667
