,south_tower_true,south_tower
2014-06-24 16:00:00,253.1312974522387,313.9159784
2014-06-24 17:00:00,330.36225624365494,297.14259283333325
2014-06-24 18:00:00,331.0801201431712,259.8358809833333
2014-06-24 19:00:00,312.95061356535166,153.7378673
2014-06-24 20:00:00,233.51514122795783,123.45619993333334
2014-06-24 21:00:00,159.17706601695446,106.83165292500001
2014-06-24 22:00:00,129.36567325388515,101.73704137499999
2014-06-24 23:00:00,121.76604746750392,100.91780475833333
2014-06-25 00:00:00,124.03337605186749,100.687848075
2014-06-25 01:00:00,121.05266708192111,99.40827929999999
2014-06-25 02:00:00,122.19286041390079,98.46834328333333
2014-06-25 03:00:00,119.5385462153846,98.44406429166666
2014-06-25 04:00:00,118.52590050011715,97.45331245833334
2014-06-25 05:00:00,119.16463915283093,99.23110493333334
2014-06-25 06:00:00,114.15013797174251,101.8803373166667
2014-06-25 07:00:00,122.53686427739164,206.69969264166667
2014-06-25 08:00:00,150.16257282499026,281.2261351333334
2014-06-25 09:00:00,291.7727513889887,273.03757815000006
2014-06-25 10:00:00,277.1645869832098,317.83203008333334
2014-06-25 11:00:00,314.56419389890107,312.88045955833337
2014-06-25 12:00:00,376.46160971554167,321.72710212499993
2014-06-25 13:00:00,359.337936782526,315.01759713333337
2014-06-25 14:00:00,375.52217948863716,321.9005510666666
2014-06-25 15:00:00,371.51339094003146,325.6018937250001
2014-06-25 16:00:00,360.44501876454507,313.9159784
2014-06-25 17:00:00,364.1857719328387,297.14259283333325
2014-06-25 18:00:00,375.3352084295133,259.8358809833333
2014-06-25 19:00:00,310.861705646232,153.7378673
2014-06-25 20:00:00,250.08618105368905,123.45619993333334
2014-06-25 21:00:00,165.4932396432643,106.83165292500001
2014-06-25 22:00:00,138.52830785974228,101.73704137499999
2014-06-25 23:00:00,124.33217514408432,100.91780475833333
2014-06-26 00:00:00,126.16948240593516,100.687848075
2014-06-26 01:00:00,125.38778680753592,99.40827929999999
2014-06-26 02:00:00,123.93607354474098,98.46834328333333
2014-06-26 03:00:00,121.81061037032411,98.44406429166666
2014-06-26 04:00:00,126.50848136732306,97.45331245833334
2014-06-26 05:00:00,118.5455497846154,99.23110493333334
2014-06-26 23:00:00,122.41285537959179,100.91780475833333
2014-06-27 00:00:00,125.05132974431864,100.687848075
2014-06-27 01:00:00,121.96854547692308,99.40827929999999
2014-06-27 02:00:00,122.00019948921741,98.46834328333333
2014-06-27 03:00:00,115.76883987692308,98.44406429166666
2014-06-27 04:00:00,120.33972381538463,97.45331245833334
2014-06-27 05:00:00,124.93430153846151,99.23110493333334
2014-06-27 06:00:00,117.53881599999998,101.8803373166667
2014-06-27 07:00:00,133.03749257804157,206.69969264166667
2014-06-27 08:00:00,166.76593033846154,281.2261351333334
2014-06-27 09:00:00,352.92093833846167,273.03757815000006
2014-06-27 10:00:00,293.15334233565005,317.83203008333334
2014-06-27 11:00:00,335.4035384866561,312.88045955833337
2014-06-27 12:00:00,352.26356184615395,321.72710212499993
2014-06-27 13:00:00,375.6064399686729,315.01759713333337
2014-06-27 14:00:00,361.6281521230768,321.9005510666666
2014-06-27 15:00:00,390.87233141064473,325.6018937250001
2014-06-27 16:00:00,389.6310444810048,313.9159784
2014-06-27 17:00:00,373.122158276923,297.14259283333325
2014-06-27 18:00:00,343.748923076923,259.8358809833333
2014-06-27 19:00:00,298.56813889487853,153.7378673
2014-06-27 20:00:00,233.4654464,123.45619993333334
2014-06-27 21:00:00,152.83650559999995,106.83165292500001
2014-06-27 22:00:00,132.13716088153063,101.73704137499999
2014-06-27 23:00:00,121.6108881582417,100.91780475833333
2014-06-28 00:00:00,118.95540184615385,100.687848075
2014-06-28 01:00:00,120.92733939804764,99.40827929999999
2014-06-28 02:00:00,116.75950486249472,98.46834328333333
2014-06-28 03:00:00,120.9623158153846,98.44406429166666
2014-06-28 04:00:00,116.67979027692309,97.45331245833334
2014-06-28 05:00:00,120.3160300307692,99.23110493333334
2014-06-28 06:00:00,121.03862496959543,101.8803373166667
2014-06-28 07:00:00,120.43790119762821,206.69969264166667
2014-06-28 08:00:00,266.26698522053084,281.2261351333334
2014-06-28 09:00:00,196.8471621712344,273.03757815000006
2014-06-28 10:00:00,193.0080571076923,317.83203008333334
2014-06-28 11:00:00,211.42575101600934,312.88045955833337
2014-06-28 12:00:00,228.344162943799,321.72710212499993
2014-06-28 13:00:00,219.22705337268445,315.01759713333337
2014-06-28 14:00:00,226.03467224615397,321.9005510666666
2014-06-28 15:00:00,229.61041723076926,325.6018937250001
2014-06-28 16:00:00,219.5158744269906,313.9159784
2014-06-28 17:00:00,195.25203923625497,297.14259283333325
2014-06-28 18:00:00,200.80470115667183,259.8358809833333
2014-06-28 19:00:00,143.17498683076926,153.7378673
2014-06-28 20:00:00,129.97834394409068,123.45619993333334
2014-06-28 21:00:00,126.6952034461538,106.83165292500001
2014-06-28 22:00:00,116.0540225574385,101.73704137499999
2014-06-28 23:00:00,125.06134055384615,100.91780475833333
2014-06-29 00:00:00,114.8715008,100.687848075
