,wt_hr_true,wt_hr
2014-08-02 14:00:00,61.8,35.08448275862068
2014-08-02 15:00:00,64.8,34.936206896551724
2014-08-02 16:00:00,71.2,36.260344827586216
2014-08-02 17:00:00,72.3,38.21551724137931
2014-08-02 18:00:00,73.7,41.24827586206896
2014-08-02 19:00:00,72.0,45.36724137931034
2014-08-02 20:00:00,78.2,49.16379310344828
2014-08-02 21:00:00,81.1,51.760344827586195
2014-08-02 22:00:00,80.0,53.57586206896552
2014-08-02 23:00:00,78.7,55.66896551724139
2014-08-03 00:00:00,77.5,57.50862068965519
2014-08-03 01:00:00,78.3,58.468965517241394
2014-08-03 02:00:00,79.1,59.38793103448276
2014-08-03 03:00:00,78.4,60.51724137931034
2014-08-03 04:00:00,75.3,62.403508771929815
2014-08-03 05:00:00,74.1,63.343859649122805
2014-08-03 06:00:00,75.4,63.694736842105264
2014-08-03 07:00:00,74.5,62.24821428571429
2014-08-03 08:00:00,74.1,58.407017543859645
2014-08-03 09:00:00,67.7,53.72456140350876
2014-08-03 10:00:00,59.0,48.63448275862069
2014-08-03 11:00:00,55.8,43.970689655172414
2014-08-03 12:00:00,50.8,39.46896551724138
2014-08-03 13:00:00,49.2,36.57068965517242
2014-08-03 14:00:00,47.7,35.08448275862068
2014-08-03 15:00:00,40.9,34.936206896551724
2014-08-03 16:00:00,36.4,36.260344827586216
2014-08-03 17:00:00,38.1,38.21551724137931
2014-08-03 18:00:00,38.7,41.24827586206896
2014-08-03 19:00:00,41.7,45.36724137931034
2014-08-03 20:00:00,46.5,49.16379310344828
2014-08-03 21:00:00,50.8,51.760344827586195
2014-08-03 22:00:00,54.1,53.57586206896552
2014-08-03 23:00:00,60.2,55.66896551724139
2014-08-04 00:00:00,69.5,57.50862068965519
2014-08-04 01:00:00,71.5,58.468965517241394
2014-08-04 02:00:00,72.2,59.38793103448276
2014-08-04 03:00:00,72.4,60.51724137931034
2014-08-04 04:00:00,71.7,62.403508771929815
2014-08-04 05:00:00,70.6,63.343859649122805
2014-08-04 06:00:00,71.6,63.694736842105264
2014-08-04 07:00:00,68.0,62.24821428571429
2014-08-04 08:00:00,59.4,58.407017543859645
2014-08-04 09:00:00,51.1,53.72456140350876
2014-08-04 10:00:00,44.7,48.63448275862069
2014-08-04 11:00:00,40.3,43.970689655172414
2014-08-04 12:00:00,38.9,39.46896551724138
2014-08-04 13:00:00,38.7,36.57068965517242
2014-08-04 14:00:00,35.1,35.08448275862068
2014-08-04 15:00:00,31.8,34.936206896551724
2014-08-04 16:00:00,38.5,36.260344827586216
2014-08-04 17:00:00,45.7,38.21551724137931
2014-08-04 18:00:00,53.8,41.24827586206896
2014-08-04 19:00:00,61.4,45.36724137931034
2014-08-04 20:00:00,65.7,49.16379310344828
2014-08-04 21:00:00,68.3,51.760344827586195
2014-08-04 22:00:00,69.2,53.57586206896552
2014-08-04 23:00:00,72.0,55.66896551724139
2014-08-05 00:00:00,72.6,57.50862068965519
2014-08-05 01:00:00,71.7,58.468965517241394
2014-08-05 02:00:00,72.0,59.38793103448276
2014-08-05 03:00:00,72.4,60.51724137931034
2014-08-05 04:00:00,72.6,62.403508771929815
2014-08-05 05:00:00,72.9,63.343859649122805
2014-08-05 06:00:00,71.4,63.694736842105264
2014-08-05 07:00:00,68.3,62.24821428571429
2014-08-05 08:00:00,61.9,58.407017543859645
2014-08-05 09:00:00,54.3,53.72456140350876
2014-08-05 10:00:00,47.3,48.63448275862069
2014-08-05 11:00:00,42.6,43.970689655172414
2014-08-05 12:00:00,43.6,39.46896551724138
2014-08-05 13:00:00,42.2,36.57068965517242
2014-08-05 14:00:00,44.9,35.08448275862068
2014-08-05 15:00:00,48.1,34.936206896551724
2014-08-05 16:00:00,52.2,36.260344827586216
2014-08-05 17:00:00,53.0,38.21551724137931
2014-08-05 18:00:00,56.0,41.24827586206896
2014-08-05 19:00:00,62.9,45.36724137931034
2014-08-05 20:00:00,68.5,49.16379310344828
2014-08-05 21:00:00,71.2,51.760344827586195
2014-08-05 22:00:00,71.1,53.57586206896552
2014-08-05 23:00:00,71.0,55.66896551724139
2014-08-06 00:00:00,71.7,57.50862068965519
2014-08-06 01:00:00,72.4,58.468965517241394
2014-08-06 02:00:00,70.9,59.38793103448276
2014-08-06 03:00:00,71.6,60.51724137931034
2014-08-06 04:00:00,70.8,62.403508771929815
2014-08-06 05:00:00,70.5,63.343859649122805
2014-08-06 06:00:00,69.4,63.694736842105264
2014-08-06 07:00:00,66.1,62.24821428571429
2014-08-06 08:00:00,61.9,58.407017543859645
2014-08-06 09:00:00,58.6,53.72456140350876
2014-08-06 10:00:00,53.2,48.63448275862069
2014-08-06 11:00:00,49.8,43.970689655172414
2014-08-06 12:00:00,47.8,39.46896551724138
2014-08-06 13:00:00,45.9,36.57068965517242
2014-08-06 14:00:00,45.5,35.08448275862068
2014-08-06 15:00:00,45.9,34.936206896551724
2014-08-06 16:00:00,47.6,36.260344827586216
2014-08-06 17:00:00,54.5,38.21551724137931
2014-08-06 18:00:00,57.2,41.24827586206896
2014-08-06 19:00:00,62.4,45.36724137931034
2014-08-06 20:00:00,65.5,49.16379310344828
2014-08-06 21:00:00,69.1,51.760344827586195
2014-08-06 22:00:00,72.3,53.57586206896552
2014-08-06 23:00:00,73.4,55.66896551724139
2014-08-07 00:00:00,73.7,57.50862068965519
2014-08-07 01:00:00,73.5,58.468965517241394
2014-08-07 02:00:00,72.4,59.38793103448276
2014-08-07 03:00:00,71.3,60.51724137931034
2014-08-07 04:00:00,70.8,62.403508771929815
2014-08-07 05:00:00,70.2,63.343859649122805
2014-08-07 06:00:00,68.6,63.694736842105264
2014-08-07 07:00:00,68.1,62.24821428571429
2014-08-07 08:00:00,68.5,58.407017543859645
2014-08-07 09:00:00,69.6,53.72456140350876
2014-08-07 10:00:00,65.2,48.63448275862069
2014-08-07 11:00:00,58.3,43.970689655172414
2014-08-07 12:00:00,54.5,39.46896551724138
2014-08-07 13:00:00,52.8,36.57068965517242
2014-08-07 14:00:00,48.3,35.08448275862068
2014-08-07 15:00:00,50.1,34.936206896551724
2014-08-07 16:00:00,51.2,36.260344827586216
2014-08-07 17:00:00,58.5,38.21551724137931
2014-08-07 18:00:00,62.0,41.24827586206896
2014-08-07 19:00:00,65.8,45.36724137931034
2014-08-07 20:00:00,69.3,49.16379310344828
2014-08-07 21:00:00,71.7,51.760344827586195
2014-08-07 22:00:00,73.9,53.57586206896552
2014-08-07 23:00:00,74.3,55.66896551724139
2014-08-08 00:00:00,73.9,57.50862068965519
2014-08-08 01:00:00,72.0,58.468965517241394
2014-08-08 02:00:00,72.5,59.38793103448276
2014-08-08 03:00:00,73.0,60.51724137931034
2014-08-08 04:00:00,71.1,62.403508771929815
2014-08-08 05:00:00,71.2,63.343859649122805
2014-08-08 06:00:00,71.4,63.694736842105264
2014-08-08 07:00:00,68.4,62.24821428571429
2014-08-08 08:00:00,65.3,58.407017543859645
2014-08-08 09:00:00,61.0,53.72456140350876
2014-08-08 10:00:00,55.7,48.63448275862069
2014-08-08 11:00:00,55.2,43.970689655172414
2014-08-08 12:00:00,55.8,39.46896551724138
2014-08-08 13:00:00,53.4,36.57068965517242
2014-08-08 14:00:00,52.4,35.08448275862068
2014-08-08 15:00:00,50.1,34.936206896551724
2014-08-08 16:00:00,52.9,36.260344827586216
2014-08-08 17:00:00,57.2,38.21551724137931
2014-08-08 18:00:00,60.9,41.24827586206896
2014-08-08 19:00:00,66.4,45.36724137931034
2014-08-08 20:00:00,69.2,49.16379310344828
2014-08-08 21:00:00,71.6,51.760344827586195
2014-08-08 22:00:00,71.5,53.57586206896552
2014-08-08 23:00:00,73.3,55.66896551724139
2014-08-09 00:00:00,73.1,57.50862068965519
2014-08-09 01:00:00,73.7,58.468965517241394
2014-08-09 02:00:00,73.9,59.38793103448276
2014-08-09 03:00:00,73.8,60.51724137931034
2014-08-09 04:00:00,75.3,62.403508771929815
2014-08-09 05:00:00,74.5,63.343859649122805
2014-08-09 06:00:00,70.7,63.694736842105264
2014-08-09 07:00:00,63.7,62.24821428571429
2014-08-09 08:00:00,61.9,58.407017543859645
2014-08-09 09:00:00,62.4,53.72456140350876
2014-08-09 10:00:00,59.8,48.63448275862069
2014-08-09 11:00:00,57.3,43.970689655172414
2014-08-09 12:00:00,43.9,39.46896551724138
2014-08-09 13:00:00,42.8,36.57068965517242
2014-08-09 14:00:00,44.8,35.08448275862068
2014-08-09 15:00:00,46.8,34.936206896551724
2014-08-09 16:00:00,49.5,36.260344827586216
2014-08-09 17:00:00,50.8,38.21551724137931
2014-08-09 18:00:00,54.8,41.24827586206896
2014-08-09 19:00:00,61.6,45.36724137931034
2014-08-09 20:00:00,66.4,49.16379310344828
2014-08-09 21:00:00,68.4,51.760344827586195
2014-08-09 22:00:00,70.6,53.57586206896552
2014-08-09 23:00:00,73.3,55.66896551724139
2014-08-10 00:00:00,73.2,57.50862068965519
2014-08-10 01:00:00,74.8,58.468965517241394
2014-08-10 02:00:00,75.2,59.38793103448276
2014-08-10 03:00:00,74.4,60.51724137931034
2014-08-10 04:00:00,76.1,62.403508771929815
2014-08-10 05:00:00,77.5,63.343859649122805
2014-08-10 06:00:00,75.5,63.694736842105264
2014-08-10 07:00:00,73.0,62.24821428571429
2014-08-10 08:00:00,66.4,58.407017543859645
2014-08-10 09:00:00,62.3,53.72456140350876
2014-08-10 10:00:00,63.8,48.63448275862069
2014-08-10 11:00:00,59.5,43.970689655172414
2014-08-10 12:00:00,57.3,39.46896551724138
2014-08-10 13:00:00,60.8,36.57068965517242
2014-08-10 14:00:00,62.9,35.08448275862068
2014-08-10 15:00:00,60.8,34.936206896551724
2014-08-10 16:00:00,57.3,36.260344827586216
2014-08-10 17:00:00,55.3,38.21551724137931
2014-08-10 18:00:00,60.5,41.24827586206896
2014-08-10 19:00:00,65.5,45.36724137931034
2014-08-10 20:00:00,69.7,49.16379310344828
2014-08-10 21:00:00,71.4,51.760344827586195
2014-08-10 22:00:00,70.5,53.57586206896552
2014-08-10 23:00:00,69.8,55.66896551724139
2014-08-11 00:00:00,71.6,57.50862068965519
2014-08-11 01:00:00,73.2,58.468965517241394
2014-08-11 02:00:00,73.6,59.38793103448276
2014-08-11 03:00:00,73.7,60.51724137931034
2014-08-11 04:00:00,73.0,62.403508771929815
2014-08-11 05:00:00,73.5,63.343859649122805
2014-08-11 06:00:00,71.5,63.694736842105264
