,civil_true,civil
2014-02-08 15:00:00,83.09876999999999,269.3279515214286
2014-02-08 16:00:00,79.83438000000002,260.3618523625
2014-02-08 17:00:00,80.50253000000002,239.22762016607143
2014-02-08 18:00:00,79.28076999999998,203.545836425
2014-02-08 19:00:00,81.22794999999998,152.0077486910714
2014-02-08 20:00:00,78.99441999999998,121.07586034464286
2014-02-08 21:00:00,78.40262999999999,102.84229228749999
2014-02-08 22:00:00,78.40262999999999,97.97487408035714
2014-02-08 23:00:00,78.30717999999997,94.94657283749999
2014-02-09 00:00:00,104.00231999999998,90.59729813750002
2014-02-09 01:00:00,100.68066,85.44671727857143
2014-02-09 02:00:00,100.10796,83.62076218749999
2014-02-09 03:00:00,97.98896999999998,82.94383760535713
2014-02-09 04:00:00,97.5499,82.87319437857143
2014-02-09 05:00:00,96.93902,89.89137039107143
2014-02-09 06:00:00,104.15504,101.68229525535715
2014-02-09 07:00:00,126.41398000000001,156.95787773214286
2014-02-09 08:00:00,171.67637,232.1507355857143
2014-02-09 09:00:00,255.55782999999997,260.78946154464285
2014-02-09 10:00:00,313.72506,285.59307809107145
2014-02-09 11:00:00,338.10299,292.5437641357143
2014-02-09 12:00:00,341.0046700000001,291.3474926946429
2014-02-09 13:00:00,341.67282,275.6434553142857
2014-02-09 14:00:00,339.76382,271.0260036125
2014-02-09 15:00:00,355.34126000000015,269.3279515214286
2014-02-09 16:00:00,367.40614,260.3618523625
2014-02-09 17:00:00,365.72622,239.22762016607143
2014-02-09 18:00:00,340.48924,203.545836425
2014-02-09 19:00:00,306.75721,152.0077486910714
2014-02-09 20:00:00,207.3174,121.07586034464286
2014-02-09 21:00:00,146.8021,102.84229228749999
2014-02-09 22:00:00,100.37521999999998,97.97487408035714
2014-02-09 23:00:00,96.4045,94.94657283749999
2014-02-10 00:00:00,130.9574,90.59729813750002
2014-02-10 01:00:00,127.10121999999998,85.44671727857143
2014-02-10 02:00:00,124.085,83.62076218749999
2014-02-10 03:00:00,112.631,82.94383760535713
2014-02-10 04:00:00,103.69688,82.87319437857143
2014-02-10 05:00:00,102.30331,89.89137039107143
2014-02-10 06:00:00,122.53871000000001,101.68229525535715
2014-02-10 07:00:00,122.7487,156.95787773214286
2014-02-10 08:00:00,206.34381,232.1507355857143
2014-02-10 09:00:00,292.19154,260.78946154464285
2014-02-10 10:00:00,358.72019,285.59307809107145
2014-02-10 11:00:00,369.79239,292.5437641357143
2014-02-10 12:00:00,399.00009,291.3474926946429
2014-02-10 13:00:00,397.39652999999987,275.6434553142857
2014-02-10 14:00:00,392.2995,271.0260036125
2014-02-10 15:00:00,418.43371,269.3279515214286
2014-02-10 16:00:00,436.9701,260.3618523625
2014-02-10 17:00:00,422.21352999999993,239.22762016607143
2014-02-10 18:00:00,414.38663,203.545836425
2014-02-10 19:00:00,354.53948,152.0077486910714
2014-02-10 20:00:00,275.79323,121.07586034464286
2014-02-10 21:00:00,206.80196999999998,102.84229228749999
2014-02-10 22:00:00,146.40121000000005,97.97487408035714
2014-02-10 23:00:00,139.94878999999997,94.94657283749999
2014-02-11 00:00:00,121.90874,90.59729813750002
2014-02-11 01:00:00,117.89984,85.44671727857143
2014-02-11 02:00:00,116.18174,83.62076218749999
2014-02-11 03:00:00,109.25207,82.94383760535713
2014-02-11 04:00:00,106.84673,82.87319437857143
2014-02-11 05:00:00,103.73506,89.89137039107143
2014-02-11 06:00:00,104.09776999999998,101.68229525535715
2014-02-11 07:00:00,106.17858000000001,156.95787773214286
2014-02-11 08:00:00,101.50153000000002,232.1507355857143
2014-02-11 09:00:00,98.37077,260.78946154464285
2014-02-11 10:00:00,98.86711,285.59307809107145
2014-02-11 11:00:00,106.35038999999999,292.5437641357143
2014-02-11 12:00:00,111.79104,291.3474926946429
2014-02-11 13:00:00,112.76463000000001,275.6434553142857
2014-02-11 14:00:00,114.13911,271.0260036125
2014-02-11 15:00:00,115.51359,269.3279515214286
2014-02-11 16:00:00,123.95137,260.3618523625
2014-02-11 17:00:00,129.06749,239.22762016607143
2014-02-11 18:00:00,127.44483999999999,203.545836425
2014-02-11 19:00:00,133.59181999999998,152.0077486910714
2014-02-11 20:00:00,130.40379,121.07586034464286
2014-02-11 21:00:00,129.88836,102.84229228749999
2014-02-11 22:00:00,126.28034999999998,97.97487408035714
2014-02-11 23:00:00,126.85304999999998,94.94657283749999
2014-02-12 00:00:00,136.35987,90.59729813750002
2014-02-12 01:00:00,123.79865,85.44671727857143
2014-02-12 02:00:00,116.16265,83.62076218749999
2014-02-12 03:00:00,121.50785,82.94383760535713
2014-02-12 04:00:00,119.06432999999998,82.87319437857143
2014-02-12 05:00:00,109.42388000000001,89.89137039107143
2014-02-12 06:00:00,114.97907,101.68229525535715
2014-02-12 07:00:00,125.76491999999999,156.95787773214286
2014-02-12 08:00:00,202.41127,232.1507355857143
2014-02-12 09:00:00,311.4151700000001,260.78946154464285
2014-02-12 10:00:00,334.30407999999994,285.59307809107145
2014-02-12 11:00:00,360.13285,292.5437641357143
2014-02-12 12:00:00,386.74431,291.3474926946429
2014-02-12 13:00:00,388.6724,275.6434553142857
2014-02-12 14:00:00,384.87349,271.0260036125
2014-02-12 15:00:00,382.96449,269.3279515214286
2014-02-12 16:00:00,397.03382,260.3618523625
2014-02-12 17:00:00,387.75608,239.22762016607143
2014-02-12 18:00:00,382.67813999999987,203.545836425
2014-02-12 19:00:00,346.65531,152.0077486910714
2014-02-12 20:00:00,270.18076999999994,121.07586034464286
2014-02-12 21:00:00,208.50098,102.84229228749999
2014-02-12 22:00:00,149.83741,97.97487408035714
2014-02-12 23:00:00,144.64493000000004,94.94657283749999
2014-02-13 00:00:00,93.57918000000001,90.59729813750002
2014-02-13 01:00:00,95.2591,85.44671727857143
2014-02-13 02:00:00,95.8318,83.62076218749999
2014-02-13 03:00:00,107.83941000000002,82.94383760535713
2014-02-13 04:00:00,134.27906000000002,82.87319437857143
2014-02-13 05:00:00,130.72832,89.89137039107143
2014-02-13 06:00:00,129.96472,101.68229525535715
2014-02-13 07:00:00,128.8575,156.95787773214286
2014-02-13 08:00:00,282.9138,232.1507355857143
2014-02-13 09:00:00,381.9909,260.78946154464285
