,south_tower_true,south_tower
2014-06-04 21:00:00,128.93116652556282,136.37261826472718
2014-06-04 22:00:00,132.96442605931801,137.5311536941059
2014-06-04 23:00:00,131.46448839968278,141.8727085181918
2014-06-05 00:00:00,131.8631361286353,128.26928273483583
2014-06-05 01:00:00,127.79699024501544,121.79954754586451
2014-06-05 02:00:00,138.7024068923077,120.81777683052631
2014-06-05 03:00:00,121.82839926153844,119.47928842440193
2014-06-05 04:00:00,120.69916356923076,113.07815279135104
2014-06-05 05:00:00,124.32409465348199,113.70161168455051
2014-06-05 06:00:00,115.69826264615385,124.86196236712559
2014-06-05 07:00:00,139.18636504615384,133.01765250038653
2014-06-05 08:00:00,151.38194591145995,180.0967306628903
2014-06-05 09:00:00,378.77960330304114,233.22628965757465
2014-06-05 10:00:00,309.9117408876025,262.6752819485321
2014-06-05 11:00:00,398.0856969792292,279.117798436979
2014-06-05 12:00:00,388.0699116307692,291.78733934980323
2014-06-05 13:00:00,390.16706363076935,302.2754143843582
2014-06-05 14:00:00,434.9493248,316.57762472808827
2014-06-05 15:00:00,417.5913590153845,319.6157879896863
2014-06-05 16:00:00,484.8292785230771,319.6767305243384
2014-06-05 17:00:00,445.22866183233907,329.5611294667938
2014-06-05 18:00:00,423.04115581789637,323.0502345442702
2014-06-05 19:00:00,264.1238883661069,288.3174823160882
2014-06-05 20:00:00,177.88782331878352,245.5997417787702
2014-06-05 21:00:00,151.7047492923077,202.4566839947456
2014-06-05 22:00:00,146.36794374197575,148.98253308910662
2014-06-05 23:00:00,137.0911783584537,138.4654241008309
2014-06-06 00:00:00,135.14449140345366,125.2598757418133
2014-06-06 01:00:00,139.67032319999998,121.76736127978796
2014-06-06 02:00:00,130.8267286907378,121.84202372562413
2014-06-06 03:00:00,134.6302798069504,121.98528572738071
2014-06-06 04:00:00,128.21384849481944,118.97296815679826
2014-06-06 05:00:00,135.05265817540024,122.65596724404818
2014-06-06 06:00:00,128.4007311443967,131.52509275888144
2014-06-06 07:00:00,133.56327900413902,139.52986386911743
2014-06-06 08:00:00,156.71154615228423,188.70808844278594
2014-06-06 09:00:00,336.39955840249894,212.90235475023968
2014-06-06 10:00:00,286.25461507098777,255.22062373186674
2014-06-06 11:00:00,332.74718926919184,278.86609359195717
2014-06-06 12:00:00,351.73963978320967,285.95163065285965
2014-06-06 13:00:00,331.4096708988242,274.63876681590705
2014-06-06 14:00:00,326.2066299351815,266.5912418407662
2014-06-06 15:00:00,348.5836757816478,278.72570621741113
2014-06-06 16:00:00,328.83720044857483,285.6740441664728
2014-06-06 17:00:00,318.7780769936744,277.57163954659563
2014-06-06 18:00:00,295.6339042461538,268.85183892343474
2014-06-06 19:00:00,254.86743120968362,243.87394354713575
2014-06-06 20:00:00,198.2641441087075,203.10443039795746
2014-06-06 21:00:00,152.4718778645459,167.34268483096935
2014-06-06 22:00:00,131.7815596282702,135.10695643829058
2014-06-06 23:00:00,119.400213299843,124.5212478940944
2014-06-07 00:00:00,109.5488414038266,122.4013877718157
2014-06-07 01:00:00,109.93658855886969,123.39528426698543
2014-06-07 02:00:00,113.81591851805338,122.49583301875171
2014-06-07 03:00:00,110.6257659579278,123.31137066852835
2014-06-07 04:00:00,109.12833622366264,121.06736812425453
2014-06-07 05:00:00,113.29258732307692,123.09025795823045
2014-06-07 06:00:00,109.0923259701679,121.61457044026527
2014-06-07 07:00:00,108.54598048351649,121.34623510649938
2014-06-07 08:00:00,114.17070318906677,119.26687149643453
2014-06-07 09:00:00,110.66711433846147,118.25766095872817
2014-06-07 10:00:00,112.22477787614213,120.12963176967918
2014-06-07 11:00:00,113.76596145130807,120.94516941945584
2014-06-07 12:00:00,115.55601763265308,123.70893445737224
2014-06-07 13:00:00,112.1855330461538,127.99560963672181
2014-06-07 14:00:00,115.18227160433823,129.03066586544378
2014-06-07 15:00:00,119.94902843076923,127.5412584362945
2014-06-07 16:00:00,116.8905182919129,127.45128194792167
2014-06-07 17:00:00,114.98845735384614,127.1692267029717
2014-06-07 18:00:00,115.96040664615386,127.9436046191961
2014-06-07 19:00:00,112.01307689183912,127.38715115056445
2014-06-07 20:00:00,110.79692731026941,126.364220701674
2014-06-07 21:00:00,111.02692446844584,126.16448492382851
2014-06-07 22:00:00,107.16916552471693,127.78949733346604
2014-06-07 23:00:00,96.23473875415377,126.95864564115273
2014-06-08 00:00:00,102.35729023125849,90.01765093367193
2014-06-08 01:00:00,104.97418795334093,92.4795779255385
2014-06-08 02:00:00,104.01513727638915,90.46881387139409
2014-06-08 03:00:00,104.4691671701475,91.33923116590707
2014-06-08 04:00:00,110.40600189550956,92.05872943739513
2014-06-08 05:00:00,106.25629701397892,91.2415976562659
2014-06-08 06:00:00,112.62651080941916,91.82389681591314
2014-06-08 07:00:00,110.76219263850055,93.40774949199842
2014-06-08 08:00:00,118.10229603265309,101.48112015815485
2014-06-08 09:00:00,119.91677160372384,107.04374707762416
2014-06-08 10:00:00,126.54830506833271,124.07621974698664
2014-06-08 11:00:00,118.58707499403452,126.01679011385808
2014-06-08 12:00:00,112.96219766153843,125.52893620114685
