,wt_hr_true,wt_hr
2014-08-02 14:00:00,61.8,64.6837194003449
2014-08-02 15:00:00,64.8,64.64369577865287
2014-08-02 16:00:00,71.2,64.60367215696061
2014-08-02 17:00:00,72.3,64.56364853526856
2014-08-02 18:00:00,73.7,64.5236249135765
2014-08-02 19:00:00,72.0,64.48360129188426
2014-08-02 20:00:00,78.2,64.44357767019213
2014-08-02 21:00:00,81.1,64.40355404850015
2014-08-02 22:00:00,80.0,64.36353042680807
2014-08-02 23:00:00,78.7,64.32350680511584
2014-08-03 00:00:00,77.5,65.27715881647185
2014-08-03 01:00:00,78.3,65.23713519477977
2014-08-03 02:00:00,79.1,65.19711157308765
2014-08-03 03:00:00,78.4,65.15708795139545
2014-08-03 04:00:00,75.3,65.11706432970341
2014-08-03 05:00:00,74.1,65.07704070801128
2014-08-03 06:00:00,75.4,65.03701708631925
2014-08-03 07:00:00,74.5,64.99699346462707
2014-08-03 08:00:00,74.1,64.956969842935
2014-08-03 09:00:00,67.7,64.91694622124274
2014-08-03 10:00:00,59.0,64.87692259955074
2014-08-03 11:00:00,55.8,64.83689897785862
2014-08-03 12:00:00,50.8,64.79687535616652
2014-08-03 13:00:00,49.2,64.75685173447437
2014-08-03 14:00:00,47.7,64.71682811278234
2014-08-03 15:00:00,40.9,64.67680449109004
2014-08-03 16:00:00,36.4,64.63678086939808
2014-08-03 17:00:00,38.1,64.5967572477059
2014-08-03 18:00:00,38.7,64.55673362601385
2014-08-03 19:00:00,41.7,64.51671000432158
2014-08-03 20:00:00,46.5,64.47668638262951
2014-08-03 21:00:00,50.8,64.4366627609374
2014-08-03 22:00:00,54.1,64.39663913924525
2014-08-03 23:00:00,60.2,64.35661551755322
2014-08-04 00:00:00,69.5,65.07850654184784
2014-08-04 01:00:00,71.5,65.0384829201557
2014-08-04 02:00:00,72.2,64.99845929846369
2014-08-04 03:00:00,72.4,64.9584356767715
2014-08-04 04:00:00,71.7,64.91841205507936
2014-08-04 05:00:00,70.6,64.8783884333872
2014-08-04 06:00:00,71.6,64.83836481169509
2014-08-04 07:00:00,68.0,64.79834119000304
2014-08-04 08:00:00,59.4,64.75831756831091
2014-08-04 09:00:00,51.1,64.7182939466187
2014-08-04 10:00:00,44.7,64.67827032492674
2014-08-04 11:00:00,40.3,64.63824670323454
2014-08-04 12:00:00,38.9,64.59822308154241
2014-08-04 13:00:00,38.7,64.55819945985024
2014-08-04 14:00:00,35.1,64.51817583815821
2014-08-04 15:00:00,31.8,64.47815221646607
2014-08-04 16:00:00,38.5,64.43812859477386
2014-08-04 17:00:00,45.7,64.39810497308184
2014-08-04 18:00:00,53.8,64.35808135138976
2014-08-04 19:00:00,61.4,64.31805772969753
2014-08-04 20:00:00,65.7,64.27803410800547
2014-08-04 21:00:00,68.3,64.23801048631333
2014-08-04 22:00:00,69.2,64.19798686462133
2014-08-04 23:00:00,72.0,64.15796324292916
2014-08-05 00:00:00,72.6,65.11161525428517
2014-08-05 01:00:00,71.7,65.071591632593
2014-08-05 02:00:00,72.0,65.03156801090103
2014-08-05 03:00:00,72.4,64.99154438920891
2014-08-05 04:00:00,72.6,64.95152076751674
2014-08-05 05:00:00,72.9,64.91149714582458
2014-08-05 06:00:00,71.4,64.87147352413251
2014-08-05 07:00:00,68.3,64.83144990244037
2014-08-05 08:00:00,61.9,64.79142628074828
2014-08-05 09:00:00,54.3,64.75140265905614
2014-08-05 10:00:00,47.3,64.711379037364
2014-08-05 11:00:00,42.6,64.67135541567183
2014-08-05 12:00:00,43.6,64.63133179397977
2014-08-05 13:00:00,42.2,64.59130817228761
2014-08-05 14:00:00,44.9,64.55128455059545
2014-08-05 15:00:00,48.1,64.51126092890345
2014-08-05 16:00:00,52.2,64.47123730721131
2014-08-05 17:00:00,53.0,64.43121368551913
2014-08-05 18:00:00,56.0,64.39119006382703
2014-08-05 19:00:00,62.9,64.35116644213493
2014-08-05 20:00:00,68.5,64.31114282044274
2014-08-05 21:00:00,71.2,64.27111919875074
2014-08-05 22:00:00,71.1,64.2310955770586
2014-08-05 23:00:00,71.0,64.1910719553664
2014-08-06 00:00:00,71.7,65.14472396672265
2014-08-06 01:00:00,72.4,65.10470034503044
2014-08-06 02:00:00,70.9,65.06467672333827
2014-08-06 03:00:00,71.6,65.02465310164608
2014-08-06 04:00:00,70.8,64.98462947995417
2014-08-06 05:00:00,70.5,64.94460585826197
2014-08-06 06:00:00,69.4,64.90458223656991
2014-08-06 07:00:00,66.1,64.86455861487774
2014-08-06 08:00:00,61.9,64.82453499318564
2014-08-06 09:00:00,58.6,64.7845113714935
2014-08-06 10:00:00,53.2,64.74448774980142
2014-08-06 11:00:00,49.8,64.70446412810918
2014-08-06 12:00:00,47.8,64.66444050641712
2014-08-06 13:00:00,45.9,64.62441688472506
2014-08-06 14:00:00,45.5,64.5843932630329
2014-08-06 15:00:00,45.9,64.54436964134084
2014-08-06 16:00:00,47.6,64.50434601964864
2014-08-06 17:00:00,54.5,64.46432239795658
2014-08-06 18:00:00,57.2,64.42429877626438
2014-08-06 19:00:00,62.4,64.38427515457232
2014-08-06 20:00:00,65.5,64.34425153288021
2014-08-06 21:00:00,69.1,64.30422791118798
2014-08-06 22:00:00,72.3,64.26420428949595
2014-08-06 23:00:00,73.4,64.22418066780386
2014-08-07 00:00:00,73.7,65.17783267915985
2014-08-07 01:00:00,73.5,65.1378090574677
2014-08-07 02:00:00,72.4,65.0977854357757
2014-08-07 03:00:00,71.3,65.05776181408349
2014-08-07 04:00:00,70.8,65.01773819239135
2014-08-07 05:00:00,70.2,64.97771457069936
2014-08-07 06:00:00,68.6,64.93769094900725
2014-08-07 07:00:00,68.1,64.89766732731503
2014-08-07 08:00:00,68.5,64.85764370562288
2014-08-07 09:00:00,69.6,64.81762008393085
2014-08-07 10:00:00,65.2,64.7775964622388
2014-08-07 11:00:00,58.3,64.73757284054652
2014-08-07 12:00:00,54.5,64.69754921885448
