,wt_mean_windspd_true,wt_mean_windspd
2014-08-02 14:00:00,6.4,4.468739214307847
2014-08-02 15:00:00,5.6,4.471609999098115
2014-08-02 16:00:00,5.1,4.474480783888373
2014-08-02 17:00:00,5.4,4.477351568678666
2014-08-02 18:00:00,4.8,4.480222353468909
2014-08-02 19:00:00,5.0,4.483093138259202
2014-08-02 20:00:00,4.0,4.485963923049466
2014-08-02 21:00:00,4.0,4.488834707839727
2014-08-02 22:00:00,4.3,4.491705492630006
2014-08-02 23:00:00,3.2,4.494576277420267
2014-08-03 00:00:00,3.1,4.424780435994746
2014-08-03 01:00:00,1.6,4.427651220785014
2014-08-03 02:00:00,2.1,4.430522005575286
2014-08-03 03:00:00,1.2,4.43339279036554
2014-08-03 04:00:00,2.0,4.436263575155811
2014-08-03 05:00:00,2.1,4.43913435994609
2014-08-03 06:00:00,2.5,4.442005144736358
2014-08-03 07:00:00,2.7,4.444875929526615
2014-08-03 08:00:00,3.8,4.4477467143168905
2014-08-03 09:00:00,3.8,4.450617499107151
2014-08-03 10:00:00,3.8,4.453488283897437
2014-08-03 11:00:00,2.9,4.456359068687695
2014-08-03 12:00:00,3.4,4.459229853477984
2014-08-03 13:00:00,4.6,4.462100638268241
2014-08-03 14:00:00,5.9,4.464971423058499
2014-08-03 15:00:00,7.6,4.467842207848767
2014-08-03 16:00:00,7.8,4.470712992639035
2014-08-03 17:00:00,8.5,4.47358377742931
2014-08-03 18:00:00,8.4,4.476454562219571
2014-08-03 19:00:00,8.5,4.479325347009853
2014-08-03 20:00:00,6.7,4.482196131800107
2014-08-03 21:00:00,5.7,4.485066916590368
2014-08-03 22:00:00,6.0,4.487937701380629
2014-08-03 23:00:00,7.0,4.490808486170922
2014-08-04 00:00:00,7.6,4.447387183490823
2014-08-04 01:00:00,7.4,4.4502579682810985
2014-08-04 02:00:00,6.8,4.453128753071384
2014-08-04 03:00:00,4.6,4.455999537861638
2014-08-04 04:00:00,4.2,4.45887032265191
2014-08-04 05:00:00,4.7,4.461741107442178
2014-08-04 06:00:00,5.3,4.46461189223246
2014-08-04 07:00:00,5.9,4.467482677022714
2014-08-04 08:00:00,5.9,4.4703534618129925
2014-08-04 09:00:00,5.7,4.473224246603257
2014-08-04 10:00:00,5.9,4.476095031393532
2014-08-04 11:00:00,4.9,4.478965816183782
2014-08-04 12:00:00,5.7,4.481836600974047
2014-08-04 13:00:00,7.4,4.484707385764329
2014-08-04 14:00:00,8.1,4.48757817055459
2014-08-04 15:00:00,8.0,4.4904489553448546
2014-08-04 16:00:00,8.3,4.49331974013513
2014-08-04 17:00:00,6.8,4.496190524925394
2014-08-04 18:00:00,7.1,4.499061309715669
2014-08-04 19:00:00,8.4,4.501932094505927
2014-08-04 20:00:00,5.7,4.5048028792962125
2014-08-04 21:00:00,5.7,4.507673664086473
2014-08-04 22:00:00,4.1,4.510544448876756
2014-08-04 23:00:00,5.7,4.5134152336670095
2014-08-05 00:00:00,6.2,4.443619392241503
2014-08-05 01:00:00,5.9,4.446490177031761
2014-08-05 02:00:00,5.7,4.449360961822029
2014-08-05 03:00:00,5.3,4.45223174661229
2014-08-05 04:00:00,5.3,4.455102531402558
2014-08-05 05:00:00,3.9,4.457973316192843
2014-08-05 06:00:00,3.3,4.460844100983094
2014-08-05 07:00:00,5.6,4.463714885773369
2014-08-05 08:00:00,5.7,4.466585670563637
2014-08-05 09:00:00,6.1,4.4694564553539085
2014-08-05 10:00:00,6.6,4.4723272401441765
2014-08-05 11:00:00,6.1,4.475198024934441
2014-08-05 12:00:00,6.3,4.478068809724702
2014-08-05 13:00:00,6.5,4.480939594514977
2014-08-05 14:00:00,7.7,4.483810379305238
2014-08-05 15:00:00,8.4,4.486681164095513
2014-08-05 16:00:00,8.8,4.489551948885774
2014-08-05 17:00:00,8.2,4.492422733676056
2014-08-05 18:00:00,7.0,4.495293518466317
2014-08-05 19:00:00,8.0,4.498164303256599
2014-08-05 20:00:00,8.0,4.501035088046853
2014-08-05 21:00:00,7.4,4.5039058728371355
2014-08-05 22:00:00,6.3,4.506776657627389
2014-08-05 23:00:00,5.4,4.509647442417654
2014-08-06 00:00:00,6.2,4.439851600992144
2014-08-06 01:00:00,6.4,4.442722385782416
2014-08-06 02:00:00,6.9,4.44559317057268
2014-08-06 03:00:00,5.8,4.448463955362948
2014-08-06 04:00:00,5.5,4.45133474015322
2014-08-06 05:00:00,5.9,4.454205524943495
2014-08-06 06:00:00,5.1,4.457076309733752
2014-08-06 07:00:00,7.1,4.459947094524024
2014-08-06 08:00:00,6.1,4.462817879314281
2014-08-06 09:00:00,6.2,4.465688664104553
2014-08-06 10:00:00,6.0,4.468559448894835
2014-08-06 11:00:00,5.5,4.471430233685089
2014-08-06 12:00:00,6.1,4.47430101847536
2014-08-06 13:00:00,5.8,4.477171803265632
2014-08-06 14:00:00,7.6,4.4800425880559
2014-08-06 15:00:00,8.9,4.482913372846175
2014-08-06 16:00:00,9.5,4.485784157636436
2014-08-06 17:00:00,8.9,4.488654942426708
2014-08-06 18:00:00,7.0,4.491525727216972
2014-08-06 19:00:00,6.7,4.49439651200724
2014-08-06 20:00:00,7.9,4.4972672967975225
2014-08-06 21:00:00,7.6,4.500138081587776
2014-08-06 22:00:00,7.7,4.503008866378055
2014-08-06 23:00:00,6.2,4.505879651168312
2014-08-07 00:00:00,7.2,4.436083809742792
2014-08-07 01:00:00,5.8,4.438954594533056
2014-08-07 02:00:00,5.5,4.441825379323324
2014-08-07 03:00:00,4.8,4.4446961641136
2014-08-07 04:00:00,5.1,4.447566948903857
2014-08-07 05:00:00,4.8,4.450437733694136
2014-08-07 06:00:00,5.5,4.453308518484407
2014-08-07 07:00:00,5.4,4.456179303274661
2014-08-07 08:00:00,4.7,4.459050088064936
2014-08-07 09:00:00,5.5,4.461920872855204
2014-08-07 10:00:00,5.2,4.464791657645476
2014-08-07 11:00:00,5.3,4.467662442435751
2014-08-07 12:00:00,5.3,4.470533227226012
2014-08-07 13:00:00,6.1,4.473404012016287
2014-08-07 14:00:00,5.7,4.476274796806555
2014-08-07 15:00:00,6.7,4.479145581596823
2014-08-07 16:00:00,6.5,4.482016366387091
2014-08-07 17:00:00,8.1,4.484887151177352
2014-08-07 18:00:00,8.0,4.487757935967631
2014-08-07 19:00:00,7.8,4.490628720757902
2014-08-07 20:00:00,6.3,4.493499505548153
2014-08-07 21:00:00,4.3,4.496370290338421
2014-08-07 22:00:00,4.1,4.499241075128689
2014-08-07 23:00:00,3.7,4.50211185991896
2014-08-08 00:00:00,4.9,4.4323160184934505
2014-08-08 01:00:00,5.9,4.435186803283711
2014-08-08 02:00:00,4.5,4.4380575880739865
2014-08-08 03:00:00,3.8,4.440928372864237
2014-08-08 04:00:00,4.7,4.443799157654512
2014-08-08 05:00:00,2.9,4.446669942444794
2014-08-08 06:00:00,2.5,4.449540727235069
2014-08-08 07:00:00,1.8,4.452411512025341
2014-08-08 08:00:00,1.2,4.455282296815591
2014-08-08 09:00:00,2.7,4.45815308160587
2014-08-08 10:00:00,2.3,4.461023866396117
2014-08-08 11:00:00,3.4,4.463894651186402
2014-08-08 12:00:00,5.0,4.466765435976681
2014-08-08 13:00:00,5.2,4.4696362207669385
2014-08-08 14:00:00,5.7,4.472507005557203
2014-08-08 15:00:00,5.3,4.475377790347471
2014-08-08 16:00:00,5.7,4.478248575137735
2014-08-08 17:00:00,6.5,4.481119359928
2014-08-08 18:00:00,5.4,4.483990144718275
2014-08-08 19:00:00,4.6,4.486860929508554
2014-08-08 20:00:00,4.3,4.489731714298808
2014-08-08 21:00:00,4.7,4.492602499089083
2014-08-08 22:00:00,4.2,4.495473283879344
2014-08-08 23:00:00,3.1,4.498344068669619
2014-08-09 00:00:00,2.6,4.428548227244088
2014-08-09 01:00:00,2.8,4.431419012034359
2014-08-09 02:00:00,2.5,4.434289796824634
2014-08-09 03:00:00,0.9,4.437160581614913
2014-08-09 04:00:00,0.4,4.440031366405174
2014-08-09 05:00:00,1.5,4.4429021511954385
2014-08-09 06:00:00,0.9,4.4457729359857066
2014-08-09 07:00:00,0.4,4.448643720775971
2014-08-09 08:00:00,1.4,4.451514505566243
2014-08-09 09:00:00,3.0,4.454385290356511
2014-08-09 10:00:00,3.4,4.457256075146757
2014-08-09 11:00:00,4.5,4.460126859937054
2014-08-09 12:00:00,4.1,4.462997644727329
2014-08-09 13:00:00,4.1,4.465868429517579
2014-08-09 14:00:00,5.7,4.468739214307858
2014-08-09 15:00:00,5.8,4.471609999098115
2014-08-09 16:00:00,6.0,4.47448078388838
2014-08-09 17:00:00,5.3,4.477351568678651
2014-08-09 18:00:00,5.0,4.480222353468923
2014-08-09 19:00:00,4.9,4.483093138259198
2014-08-09 20:00:00,3.3,4.485963923049477
2014-08-09 21:00:00,2.6,4.488834707839741
2014-08-09 22:00:00,1.6,4.491705492629999
2014-08-09 23:00:00,2.3,4.49457627742026
2014-08-10 00:00:00,2.1,4.424780435994725
2014-08-10 01:00:00,2.3,4.427651220784986
2014-08-10 02:00:00,1.8,4.430522005575289
2014-08-10 03:00:00,2.8,4.43339279036554
2014-08-10 04:00:00,2.9,4.436263575155811
2014-08-10 05:00:00,2.4,4.43913435994609
2014-08-10 06:00:00,1.0,4.442005144736344
2014-08-10 07:00:00,0.7,4.444875929526615
2014-08-10 08:00:00,1.6,4.4477467143168905
2014-08-10 09:00:00,2.2,4.450617499107151
2014-08-10 10:00:00,4.4,4.453488283897434
2014-08-10 11:00:00,5.1,4.456359068687695
2014-08-10 12:00:00,5.5,4.4592298534779555
2014-08-10 13:00:00,6.5,4.462100638268227
2014-08-10 14:00:00,6.4,4.464971423058499
2014-08-10 15:00:00,6.1,4.467842207848767
2014-08-10 16:00:00,5.7,4.4707129926390206
2014-08-10 17:00:00,4.1,4.47358377742931
2014-08-10 18:00:00,3.9,4.476454562219567
2014-08-10 19:00:00,4.9,4.479325347009853
2014-08-10 20:00:00,3.2,4.482196131800121
2014-08-10 21:00:00,2.8,4.485066916590368
2014-08-10 22:00:00,2.3,4.487937701380636
2014-08-10 23:00:00,1.5,4.490808486170922
2014-08-11 00:00:00,3.3,4.447387183490838
2014-08-11 01:00:00,3.6,4.4502579682810985
2014-08-11 02:00:00,4.7,4.453128753071384
2014-08-11 03:00:00,3.8,4.455999537861642
2014-08-11 04:00:00,4.6,4.458870322651913
2014-08-11 05:00:00,4.4,4.461741107442178
2014-08-11 06:00:00,5.1,4.464611892232453
2014-08-11 07:00:00,4.8,4.467482677022728
2014-08-11 08:00:00,4.4,4.470353461812989
2014-08-11 09:00:00,4.9,4.473224246603236
2014-08-11 10:00:00,4.8,4.476095031393532
2014-08-11 11:00:00,5.5,4.478965816183772
2014-08-11 12:00:00,7.5,4.481836600974065
2014-08-11 13:00:00,8.2,4.484707385764329
2014-08-11 14:00:00,6.5,4.48757817055459
2014-08-11 15:00:00,6.8,4.490448955344865
2014-08-11 16:00:00,8.7,4.493319740135126
2014-08-11 17:00:00,8.7,4.496190524925408
2014-08-11 18:00:00,7.9,4.4990613097156835
2014-08-11 19:00:00,8.0,4.5019320945059444
2014-08-11 20:00:00,8.2,4.504802879296216
2014-08-11 21:00:00,9.1,4.507673664086488
2014-08-11 22:00:00,8.3,4.510544448876756
2014-08-11 23:00:00,10.1,4.5134152336670095
2014-08-12 00:00:00,6.6,4.443619392241489
2014-08-12 01:00:00,6.3,4.4464901770317535
2014-08-12 02:00:00,9.4,4.449360961822029
2014-08-12 03:00:00,6.1,4.452231746612297
2014-08-12 04:00:00,9.6,4.4551025314025505
2014-08-12 05:00:00,8.5,4.457973316192826
2014-08-12 06:00:00,7.9,4.460844100983094
2014-08-12 07:00:00,8.5,4.463714885773369
2014-08-12 08:00:00,7.5,4.466585670563637
2014-08-12 09:00:00,7.6,4.469456455353905
2014-08-12 10:00:00,5.2,4.4723272401441765
2014-08-12 11:00:00,6.1,4.475198024934437
2014-08-12 12:00:00,6.6,4.4780688097247126
2014-08-12 13:00:00,5.4,4.480939594514977
2014-08-12 14:00:00,6.3,4.483810379305256
2014-08-12 15:00:00,5.8,4.486681164095513
2014-08-12 16:00:00,5.8,4.489551948885781
2014-08-12 17:00:00,6.1,4.492422733676053
2014-08-12 18:00:00,5.4,4.495293518466303
2014-08-12 19:00:00,5.6,4.498164303256585
2014-08-12 20:00:00,4.5,4.50103508804686
2014-08-12 21:00:00,4.1,4.503905872837121
2014-08-12 22:00:00,3.9,4.506776657627389
2014-08-12 23:00:00,3.4,4.509647442417654
2014-08-13 00:00:00,4.0,4.43985160099213
2014-08-13 01:00:00,5.6,4.442722385782412
2014-08-13 02:00:00,7.3,4.4455931705726766
2014-08-13 03:00:00,8.7,4.4484639553629375
2014-08-13 04:00:00,7.9,4.451334740153213
2014-08-13 05:00:00,7.5,4.454205524943488
2014-08-13 06:00:00,6.9,4.457076309733759
2014-08-13 07:00:00,6.9,4.45994709452402
2014-08-13 08:00:00,8.9,4.462817879314281
2014-08-13 09:00:00,9.3,4.46568866410456
2014-08-13 10:00:00,9.0,4.468559448894828
2014-08-13 11:00:00,9.4,4.471430233685089
2014-08-13 12:00:00,9.1,4.474301018475364
2014-08-13 13:00:00,9.3,4.477171803265621
2014-08-13 14:00:00,10.7,4.4800425880559
2014-08-13 15:00:00,10.7,4.482913372846175
2014-08-13 16:00:00,7.8,4.485784157636436
2014-08-13 17:00:00,9.1,4.488654942426718
2014-08-13 18:00:00,10.1,4.491525727216972
2014-08-13 19:00:00,8.1,4.494396512007244
2014-08-13 20:00:00,8.1,4.497267296797508
2014-08-13 21:00:00,6.1,4.50013808158778
2014-08-13 22:00:00,5.9,4.503008866378044
2014-08-13 23:00:00,8.0,4.505879651168312
2014-08-14 00:00:00,7.6,4.436083809742792
2014-08-14 01:00:00,10.0,4.438954594533056
2014-08-14 02:00:00,8.3,4.4418253793233315
2014-08-14 03:00:00,6.7,4.4446961641135925
2014-08-14 04:00:00,6.3,4.4475669489038605
2014-08-14 05:00:00,2.5,4.450437733694136
2014-08-14 06:00:00,3.8,4.4533085184843895
2014-08-14 07:00:00,3.6,4.4561793032746575
2014-08-14 08:00:00,5.9,4.459050088064936
2014-08-14 09:00:00,7.6,4.461920872855201
2014-08-14 10:00:00,7.3,4.464791657645469
2014-08-14 11:00:00,6.7,4.467662442435751
2014-08-14 12:00:00,6.6,4.470533227226012
2014-08-14 13:00:00,7.9,4.47340401201628
2014-08-14 14:00:00,8.7,4.476274796806555
2014-08-14 15:00:00,9.6,4.479145581596823
2014-08-14 16:00:00,10.0,4.482016366387091
2014-08-14 17:00:00,8.5,4.484887151177338
2014-08-14 18:00:00,10.1,4.4877579359676165
2014-08-14 19:00:00,9.5,4.4906287207578846
2014-08-14 20:00:00,7.0,4.493499505548153
2014-08-14 21:00:00,6.5,4.496370290338417
2014-08-14 22:00:00,6.9,4.499241075128689
