,south_tower_true,south_tower
2014-06-11 06:00:00,121.43637796853164,138.48648095712718
2014-06-11 07:00:00,130.99650733058633,137.07807085037655
2014-06-11 08:00:00,161.8179363527359,182.0368709177186
2014-06-11 09:00:00,321.861649666316,234.0342846972531
2014-06-11 10:00:00,270.62536664615385,269.8319318979478
2014-06-11 11:00:00,329.5038551386945,287.96457581317895
2014-06-11 12:00:00,344.8295763869427,285.9125570595935
2014-06-11 13:00:00,335.1510416342586,292.7204275507329
2014-06-11 14:00:00,334.3787925372347,294.31095986221203
2014-06-11 15:00:00,342.38037232185656,296.8189768404556
2014-06-11 16:00:00,354.7149995169365,301.189350754221
2014-06-11 17:00:00,352.88386710229963,305.1078292351024
2014-06-11 18:00:00,330.2774084009517,287.96524178339223
2014-06-11 19:00:00,261.7423981411837,259.8128383305095
2014-06-11 20:00:00,188.7122425752157,217.5284322492559
2014-06-11 21:00:00,162.7123515635007,188.45854412960875
2014-06-11 22:00:00,136.6685769084853,152.4322051037481
2014-06-11 23:00:00,134.9719377002379,143.76608046886122
2014-06-12 00:00:00,115.33029210340996,129.7853747171859
2014-06-12 01:00:00,112.32788072865692,125.63820441113852
2014-06-12 02:00:00,113.40290902512743,123.46294144858477
2014-06-12 03:00:00,113.9683302014274,122.7118337896653
2014-06-12 04:00:00,107.89440956027771,121.61838110583373
2014-06-12 05:00:00,108.76354592482157,121.29178127780524
2014-06-12 06:00:00,113.39113688818395,121.04734425575566
2014-06-12 07:00:00,110.43974862932885,119.84434116395224
2014-06-12 08:00:00,112.05657503796465,121.79091230134
2014-06-12 09:00:00,121.11797057607764,131.0088917678604
2014-06-12 10:00:00,117.85009575892151,136.8855837912389
2014-06-12 11:00:00,113.38752088828757,144.54246994416025
2014-06-12 12:00:00,116.86511220562885,150.54240617650703
2014-06-12 13:00:00,114.55407086946869,191.19988201361363
2014-06-12 14:00:00,112.93476488897377,192.65183857356058
2014-06-12 15:00:00,115.93489940922815,194.10379513350753
2014-06-12 16:00:00,116.89444505179888,195.5557516934545
2014-06-12 17:00:00,115.15327899114729,197.00770825340143
2014-06-12 18:00:00,124.05383187754455,198.45966481334835
2014-06-12 19:00:00,121.91941231657414,199.91162137329533
2014-06-12 20:00:00,121.16718395499521,201.36357793324223
2014-06-12 21:00:00,121.34539133673631,202.81553449318918
2014-06-12 22:00:00,115.21462800796257,204.26749105313613
2014-06-12 23:00:00,107.70428238035898,205.71944761308308
2014-06-13 00:00:00,150.994944,168.46022217681107
2014-06-13 01:00:00,146.7667726220975,169.91217873675805
2014-06-13 02:00:00,143.18911877986437,171.36413529670497
2014-06-13 03:00:00,146.76419398529592,172.81609185665192
2014-06-13 04:00:00,143.97964058473337,174.26804841659884
2014-06-13 05:00:00,145.65773485874936,175.7200049765458
2014-06-13 06:00:00,143.53321220836887,177.17196153649274
2014-06-13 07:00:00,143.4521514319183,178.62391809643967
2014-06-13 08:00:00,150.06176074348502,180.07587465638665
2014-06-13 09:00:00,328.53884063945685,181.52783121633357
2014-06-13 10:00:00,246.9314568837497,182.9797877762805
2014-06-13 11:00:00,313.3148380232338,184.43174433622747
2014-06-13 12:00:00,324.71019084741465,185.8837008961744
2014-06-13 13:00:00,343.5684778800628,187.33565745612134
2014-06-13 14:00:00,355.7587911736263,188.78761401606826
2014-06-13 15:00:00,355.3959654444676,190.2395705760152
2014-06-13 16:00:00,351.5700839686029,191.6915271359622
2014-06-13 17:00:00,280.11875882860807,193.1434836959091
2014-06-13 18:00:00,288.39313305117724,194.59544025585606
2014-06-13 19:00:00,241.68837280753536,196.04739681580304
2014-06-13 20:00:00,175.8022330355776,197.49935337574993
2014-06-13 21:00:00,151.12268929949238,198.95130993569688
2014-06-13 22:00:00,150.93058085777074,200.40326649564383
2014-06-13 23:00:00,150.73716220784928,201.85522305559078
2014-06-14 00:00:00,150.12694694379903,164.59599761931878
2014-06-14 01:00:00,150.41715722448978,166.04795417926576
2014-06-14 02:00:00,150.12464070997774,167.49991073921268
2014-06-14 03:00:00,149.78071189309026,168.95186729915963
2014-06-14 04:00:00,150.06192535510206,170.40382385910655
2014-06-14 05:00:00,150.9630076751269,171.85578041905353
2014-06-14 06:00:00,149.51821151311745,173.30773697900048
2014-06-14 07:00:00,150.4174831053558,174.7596935389474
2014-06-14 08:00:00,240.24390586875973,176.21165009889435
2014-06-14 09:00:00,297.1891548031398,177.6636066588413
2014-06-14 10:00:00,232.73537591357967,179.11556321878825
2014-06-14 11:00:00,238.8237287527927,180.5675197787352
2014-06-14 12:00:00,269.7579474017961,182.0194763386821
2014-06-14 13:00:00,307.3733463208792,183.47143289862908
2014-06-14 14:00:00,290.88947657821166,184.923389458576
2014-06-14 15:00:00,237.77818845839886,186.37534601852292
2014-06-14 16:00:00,151.8333109651491,187.82730257846993
2014-06-14 17:00:00,150.99494399999998,189.27925913841685
2014-06-14 18:00:00,150.93041624615384,190.7312156983638
2014-06-14 19:00:00,150.994944,192.18317225831075
2014-06-14 20:00:00,149.34948627692302,193.63512881825767
2014-06-14 21:00:00,148.0397694050761,195.0870853782046
