,wt_mean_windspd_true,wt_mean_windspd
2014-04-21 15:00:00,6.3,4.381984719898906
2014-04-21 16:00:00,5.8,4.3825212508551665
2014-04-21 17:00:00,6.5,4.383057781811427
2014-04-21 18:00:00,5.4,4.383594312767688
2014-04-21 19:00:00,4.3,4.384130843723952
2014-04-21 20:00:00,3.4,4.384667374680216
2014-04-21 21:00:00,3.6,4.38520390563648
2014-04-21 22:00:00,3.6,4.385740436592744
2014-04-21 23:00:00,2.4,4.386276967549001
2014-04-22 00:00:00,2.1,4.372075216332849
2014-04-22 01:00:00,1.4,4.372611747289117
2014-04-22 02:00:00,1.5,4.373148278245374
2014-04-22 03:00:00,2.7,4.373684809201631
2014-04-22 04:00:00,2.9,4.374221340157899
2014-04-22 05:00:00,3.3,4.374757871114166
2014-04-22 06:00:00,2.6,4.375294402070427
2014-04-22 07:00:00,2.8,4.375830933026688
2014-04-22 08:00:00,4.1,4.376367463982948
2014-04-22 09:00:00,5.0,4.376903994939212
2014-04-22 10:00:00,5.8,4.377440525895473
2014-04-22 11:00:00,6.7,4.377977056851737
2014-04-22 12:00:00,6.9,4.378513587808005
2014-04-22 13:00:00,6.5,4.379050118764269
2014-04-22 14:00:00,7.3,4.379586649720526
2014-04-22 15:00:00,7.7,4.38012318067679
2014-04-22 16:00:00,7.4,4.380659711633051
2014-04-22 17:00:00,6.9,4.381196242589315
2014-04-22 18:00:00,6.9,4.381732773545572
2014-04-22 19:00:00,5.5,4.38226930450184
2014-04-22 20:00:00,4.5,4.382805835458097
2014-04-22 21:00:00,4.3,4.383342366414361
2014-04-22 22:00:00,4.3,4.383878897370625
2014-04-22 23:00:00,4.7,4.384415428326893
2014-04-23 00:00:00,5.4,4.370213677110737
2014-04-23 01:00:00,5.9,4.370750208066994
2014-04-23 02:00:00,6.0,4.371286739023258
2014-04-23 03:00:00,5.6,4.371823269979526
2014-04-23 04:00:00,4.3,4.37235980093579
2014-04-23 05:00:00,5.1,4.372896331892047
2014-04-23 06:00:00,4.3,4.373432862848311
2014-04-23 07:00:00,2.2,4.373969393804572
2014-04-23 08:00:00,3.4,4.374505924760832
2014-04-23 09:00:00,2.0,4.375042455717097
2014-04-23 10:00:00,2.5,4.375578986673357
2014-04-23 11:00:00,3.1,4.376115517629625
2014-04-23 12:00:00,1.8,4.3766520485858855
2014-04-23 13:00:00,0.7,4.377188579542146
2014-04-23 14:00:00,2.9,4.37772511049841
2014-04-23 15:00:00,4.0,4.3782616414546744
2014-04-23 16:00:00,4.0,4.378798172410935
2014-04-23 17:00:00,5.1,4.379334703367203
2014-04-23 18:00:00,5.1,4.379871234323463
2014-04-23 19:00:00,5.0,4.3804077652797275
2014-04-23 20:00:00,4.1,4.380944296235988
2014-04-23 21:00:00,4.7,4.381480827192249
2014-04-23 22:00:00,3.6,4.3820173581485165
2014-04-23 23:00:00,2.7,4.38255388910477
2014-04-24 00:00:00,2.7,4.368352137888625
2014-04-24 01:00:00,3.1,4.368888668844878
2014-04-24 02:00:00,2.0,4.369425199801142
2014-04-24 03:00:00,1.9,4.369961730757407
2014-04-24 04:00:00,1.4,4.370498261713667
2014-04-24 05:00:00,0.7,4.371034792669931
2014-04-24 06:00:00,1.8,4.3715713236261955
2014-04-24 07:00:00,3.8,4.372107854582449
2014-04-24 08:00:00,6.6,4.37264438553872
2014-04-24 09:00:00,7.1,4.373180916494977
2014-04-24 10:00:00,5.1,4.373717447451245
2014-04-24 11:00:00,7.0,4.374253978407509
2014-04-24 12:00:00,6.4,4.37479050936377
2014-04-24 13:00:00,7.4,4.37532704032003
2014-04-24 14:00:00,7.5,4.3758635712762946
2014-04-24 15:00:00,7.5,4.376400102232555
2014-04-24 16:00:00,7.6,4.376936633188816
2014-04-24 17:00:00,7.7,4.377473164145076
2014-04-24 18:00:00,7.2,4.378009695101348
2014-04-24 19:00:00,5.0,4.378546226057608
2014-04-24 20:00:00,4.0,4.379082757013865
2014-04-24 21:00:00,3.3,4.3796192879701294
2014-04-24 22:00:00,2.9,4.38015581892639
2014-04-24 23:00:00,3.1,4.380692349882654
2014-04-25 00:00:00,3.2,4.3664905986665055
2014-04-25 01:00:00,1.7,4.367027129622766
