,wt_mean_solarrad_true,wt_mean_solarrad
2014-06-08 03:00:00,0.8,199.43517084000996
2014-06-08 04:00:00,0.9,196.9237089805406
2014-06-08 05:00:00,12.1,194.41224712107123
2014-06-08 06:00:00,120.5,191.90078526160187
2014-06-08 07:00:00,243.7,189.3893234021325
2014-06-08 08:00:00,353.7,186.87786154266314
2014-06-08 09:00:00,611.0,184.36639968319423
2014-06-08 10:00:00,618.1,181.8549378237244
2014-06-08 11:00:00,847.2,179.34347596425414
2014-06-08 12:00:00,873.8,176.83201410478569
2014-06-08 13:00:00,939.8,174.32055224531632
2014-06-08 14:00:00,872.8,171.80909038584605
2014-06-08 15:00:00,750.1,169.29762852637805
2014-06-08 16:00:00,598.1,166.78616666690777
2014-06-08 17:00:00,411.7,164.2747048074384
2014-06-08 18:00:00,224.1,161.7632429479695
2014-06-08 19:00:00,36.5,159.25178108849923
2014-06-08 20:00:00,1.4,156.74031922903032
2014-06-08 21:00:00,1.1,154.22885736956096
2014-06-08 22:00:00,1.2,151.71739551009114
2014-06-08 23:00:00,1.1,149.20593365062132
2014-06-09 00:00:00,1.0,192.3439512273544
2014-06-09 01:00:00,1.1,189.83248936788505
2014-06-09 02:00:00,1.0,187.32102750841523
2014-06-09 03:00:00,1.0,184.80956564894632
2014-06-09 04:00:00,1.0,182.2981037894765
2014-06-09 05:00:00,22.1,179.78664193000668
2014-06-09 06:00:00,149.9,177.27518007053777
2014-06-09 07:00:00,205.9,174.76371821106886
2014-06-09 08:00:00,354.9,172.2522563515986
2014-06-09 09:00:00,410.6,169.74079449212968
2014-06-09 10:00:00,591.5,167.22933263266032
2014-06-09 11:00:00,931.8,164.7178707731905
2014-06-09 12:00:00,943.4,162.2064089137216
2014-06-09 13:00:00,913.7,159.69494705425177
2014-06-09 14:00:00,846.8,157.1834851947824
2014-06-09 15:00:00,718.3,154.67202333531304
2014-06-09 16:00:00,567.4,152.16056147584368
2014-06-09 17:00:00,377.1,149.64909961637386
2014-06-09 18:00:00,204.9,147.13763775690427
2014-06-09 19:00:00,32.6,144.6261758974356
2014-06-09 20:00:00,1.5,142.11471403796577
2014-06-09 21:00:00,1.0,139.60325217849663
2014-06-09 22:00:00,1.1,137.09179031902772
2014-06-09 23:00:00,1.1,134.58032845955836
2014-06-10 00:00:00,1.0,194.7815520925319
2014-06-10 01:00:00,1.1,192.27009023306255
2014-06-10 02:00:00,1.1,189.75862837359318
2014-06-10 03:00:00,1.1,187.24716651412336
2014-06-10 04:00:00,1.2,184.735704654654
2014-06-10 05:00:00,14.9,182.22424279518464
2014-06-10 06:00:00,83.3,179.71278093571482
2014-06-10 07:00:00,393.3,177.201319076245
2014-06-10 08:00:00,554.7,174.68985721677655
2014-06-10 09:00:00,561.9,172.17839535730718
2014-06-10 10:00:00,788.2,169.66693349783736
2014-06-10 11:00:00,928.5,167.15547163836845
2014-06-10 12:00:00,815.0,164.64400977889863
2014-06-10 13:00:00,753.1,162.13254791942882
2014-06-10 14:00:00,655.6,159.62108605996036
2014-06-10 15:00:00,749.1,157.1096242004901
2014-06-10 16:00:00,613.9,154.59816234102072
2014-06-10 17:00:00,426.4,152.08670048155182
2014-06-10 18:00:00,233.7,149.57523862208245
2014-06-10 19:00:00,63.4,147.06377676261263
2014-06-10 20:00:00,1.5,144.55231490314304
2014-06-10 21:00:00,0.9,142.0408530436739
2014-06-10 22:00:00,0.9,139.52939118420386
2014-06-10 23:00:00,0.9,137.01792932473472
2014-06-11 00:00:00,0.9,197.2191529577094
2014-06-11 01:00:00,0.9,194.7076910982396
2014-06-11 02:00:00,0.9,192.19622923877068
2014-06-11 03:00:00,0.9,189.68476737929996
2014-06-11 04:00:00,0.9,187.1733055198315
2014-06-11 05:00:00,31.2,184.66184366036214
2014-06-11 06:00:00,173.0,182.15038180089277
