,civil_true,civil
2014-06-04 21:00:00,122.53871000000001,161.2342911455775
2014-06-04 22:00:00,123.83683,166.37761852461446
2014-06-04 23:00:00,129.56383,166.39098416953323
2014-06-05 00:00:00,117.84257,129.44692770757237
2014-06-05 01:00:00,108.52665,127.08109927523209
2014-06-05 02:00:00,106.84673,138.59577070566232
2014-06-05 03:00:00,104.67046999999998,124.35546204745214
2014-06-05 04:00:00,95.45,124.71251450501951
2014-06-05 05:00:00,96.00361,129.47727064437447
2014-06-05 06:00:00,111.21834,122.8840462749881
2014-06-05 07:00:00,122.25236000000001,146.06443178857643
2014-06-05 08:00:00,187.44471000000001,158.77524585369278
2014-06-05 09:00:00,261.05575,371.0051406776365
2014-06-05 10:00:00,301.71745,308.5600642997309
2014-06-05 11:00:00,324.28183,391.7122785009371
2014-06-05 12:00:00,341.5964600000001,383.83039457307086
2014-06-05 13:00:00,355.87578,387.17870955436325
2014-06-05 14:00:00,375.46212,430.1014277245358
2014-06-05 15:00:00,379.37557000000004,415.4124296877669
2014-06-05 16:00:00,379.14649,479.15433502306524
2014-06-05 17:00:00,392.58585,443.84363419391065
2014-06-05 18:00:00,383.21266,424.6770519130823
2014-06-05 19:00:00,334.57134,278.7449813307392
2014-06-05 20:00:00,274.81964,200.19742174503992
2014-06-05 21:00:00,214.47615,177.32645115282423
2014-06-05 22:00:00,139.75788999999997,173.7825632298323
2014-06-05 23:00:00,124.81042,166.58584269093947
2014-06-06 00:00:00,113.64276999999998,127.46736938427462
2014-06-06 01:00:00,108.46938,133.06737249184434
2014-06-06 02:00:00,108.25939,126.27225520901146
2014-06-06 03:00:00,108.14485,131.20261432561134
2014-06-06 04:00:00,103.63961,126.65777909284111
2014-06-06 05:00:00,108.45029,134.40220026870816
2014-06-06 06:00:00,120.47699,129.6390312256396
2014-06-06 07:00:00,131.30102,135.82934928594503
2014-06-06 08:00:00,199.41414,158.69466526975015
2014-06-06 09:00:00,232.76437,326.6917873640448
2014-06-06 10:00:00,291.33249,281.6051847752665
2014-06-06 11:00:00,323.91912,326.11357576448813
2014-06-06 12:00:00,333.4641200000001,345.12593304070333
2014-06-06 13:00:00,317.40943,327.6815186248266
2014-06-06 14:00:00,305.89816,324.26164710448813
2014-06-06 15:00:00,322.46828,346.411945056607
2014-06-06 16:00:00,331.82238,329.5085017078583
