,wt_mean_windspd_true,wt_mean_windspd
2014-06-08 03:00:00,1.9,4.433792935229194
2014-06-08 04:00:00,2.7,4.433233105340973
2014-06-08 05:00:00,3.4,4.4326732754527445
2014-06-08 06:00:00,3.6,4.432113445564516
2014-06-08 07:00:00,4.4,4.431553615676295
2014-06-08 08:00:00,5.5,4.430993785788067
2014-06-08 09:00:00,5.4,4.430433955899842
2014-06-08 10:00:00,5.2,4.42987412601161
2014-06-08 11:00:00,6.1,4.429314296123392
2014-06-08 12:00:00,6.4,4.428754466235164
2014-06-08 13:00:00,6.4,4.428194636346939
2014-06-08 14:00:00,5.6,4.427634806458718
2014-06-08 15:00:00,6.1,4.427074976570486
2014-06-08 16:00:00,5.9,4.426515146682265
2014-06-08 17:00:00,5.8,4.425955316794036
2014-06-08 18:00:00,5.7,4.425395486905812
2014-06-08 19:00:00,4.4,4.424835657017587
2014-06-08 20:00:00,4.6,4.424275827129362
2014-06-08 21:00:00,3.4,4.423715997241137
2014-06-08 22:00:00,3.2,4.4231561673529125
2014-06-08 23:00:00,4.1,4.422596337464688
2014-06-09 00:00:00,5.0,4.4389008709056395
2014-06-09 01:00:00,3.4,4.438341041017408
2014-06-09 02:00:00,2.1,4.437781211129186
2014-06-09 03:00:00,2.7,4.4372213812409615
2014-06-09 04:00:00,3.0,4.43666155135274
2014-06-09 05:00:00,2.4,4.436101721464508
2014-06-09 06:00:00,1.8,4.435541891576284
2014-06-09 07:00:00,3.1,4.434982061688059
2014-06-09 08:00:00,2.5,4.4344222317998305
2014-06-09 09:00:00,2.6,4.433862401911606
2014-06-09 10:00:00,3.8,4.433302572023377
2014-06-09 11:00:00,5.1,4.432742742135153
2014-06-09 12:00:00,5.7,4.432182912246928
2014-06-09 13:00:00,5.6,4.431623082358703
2014-06-09 14:00:00,5.9,4.431063252470478
2014-06-09 15:00:00,5.7,4.430503422582257
2014-06-09 16:00:00,5.1,4.429943592694029
2014-06-09 17:00:00,4.7,4.429383762805811
2014-06-09 18:00:00,4.6,4.428823932917579
2014-06-09 19:00:00,4.1,4.428264103029354
2014-06-09 20:00:00,4.1,4.42770427314113
2014-06-09 21:00:00,3.6,4.427144443252901
2014-06-09 22:00:00,4.3,4.426584613364673
2014-06-09 23:00:00,4.1,4.426024783476448
2014-06-10 00:00:00,4.5,4.438329463237006
2014-06-10 01:00:00,2.9,4.437769633348788
2014-06-10 02:00:00,3.5,4.437209803460556
2014-06-10 03:00:00,3.3,4.436649973572335
2014-06-10 04:00:00,4.0,4.4360901436841065
2014-06-10 05:00:00,3.0,4.435530313795889
2014-06-10 06:00:00,2.7,4.434970483907657
2014-06-10 07:00:00,3.9,4.434410654019436
2014-06-10 08:00:00,3.8,4.433850824131204
2014-06-10 09:00:00,4.2,4.433290994242979
2014-06-10 10:00:00,4.0,4.432731164354754
2014-06-10 11:00:00,4.0,4.4321713344665294
2014-06-10 12:00:00,3.9,4.431611504578305
2014-06-10 13:00:00,4.3,4.43105167469008
2014-06-10 14:00:00,5.0,4.4304918448018515
2014-06-10 15:00:00,5.3,4.429932014913627
2014-06-10 16:00:00,5.6,4.4293721850254055
2014-06-10 17:00:00,6.3,4.428812355137181
2014-06-10 18:00:00,7.0,4.428252525248952
2014-06-10 19:00:00,7.2,4.427692695360728
2014-06-10 20:00:00,6.8,4.427132865472506
2014-06-10 21:00:00,6.1,4.4265730355842745
2014-06-10 22:00:00,6.3,4.42601320569605
2014-06-10 23:00:00,6.8,4.425453375807825
2014-06-11 00:00:00,6.1,4.437758055568379
2014-06-11 01:00:00,5.4,4.4371982256801505
2014-06-11 02:00:00,5.2,4.436638395791929
2014-06-11 03:00:00,5.2,4.4360785659037045
2014-06-11 04:00:00,4.4,4.43551873601548
2014-06-11 05:00:00,3.8,4.434958906127255
2014-06-11 06:00:00,2.9,4.434399076239027
2014-06-11 07:00:00,2.7,4.433839246350795
2014-06-11 08:00:00,2.4,4.433279416462581
2014-06-11 09:00:00,2.2,4.432719586574342
2014-06-11 10:00:00,1.4,4.432159756686124
2014-06-11 11:00:00,1.9,4.431599926797899
2014-06-11 12:00:00,2.8,4.431040096909674
2014-06-11 13:00:00,3.0,4.4304802670214425
2014-06-11 14:00:00,1.9,4.429920437133218
2014-06-11 15:00:00,4.2,4.4293606072449965
2014-06-11 16:00:00,5.6,4.428800777356775
2014-06-11 17:00:00,6.0,4.428240947468547
2014-06-11 18:00:00,5.5,4.427681117580319
2014-06-11 19:00:00,6.7,4.427121287692101
2014-06-11 20:00:00,6.5,4.426561457803873
2014-06-11 21:00:00,5.5,4.426001627915651
2014-06-11 22:00:00,4.9,4.425441798027419
2014-06-11 23:00:00,3.5,4.424881968139202
2014-06-12 00:00:00,3.4,4.437186647899749
2014-06-12 01:00:00,3.5,4.436626818011527
2014-06-12 02:00:00,3.3,4.436066988123299
2014-06-12 03:00:00,3.4,4.435507158235074
2014-06-12 04:00:00,3.8,4.4349473283468495
2014-06-12 05:00:00,3.2,4.434387498458621
2014-06-12 06:00:00,2.7,4.4338276685704
2014-06-12 07:00:00,3.3,4.433267838682175
2014-06-12 08:00:00,4.7,4.43270800879395
2014-06-12 09:00:00,4.0,4.432148178905733
2014-06-12 10:00:00,2.8,4.431588349017494
2014-06-12 11:00:00,3.2,4.431028519129269
2014-06-12 12:00:00,2.2,4.430468689241051
2014-06-12 13:00:00,1.3,4.429908859352819
2014-06-12 14:00:00,1.0,4.4293490294645945
