,wt_tmpap_true,wt_tmpap
2014-04-21 15:00:00,11.7,12.765911184738734
2014-04-21 16:00:00,11.7,12.761675576839366
2014-04-21 17:00:00,10.8,12.757439968939995
2014-04-21 18:00:00,10.5,12.753204361040638
2014-04-21 19:00:00,10.5,12.748968753141266
2014-04-21 20:00:00,10.8,12.744733145241895
2014-04-21 21:00:00,10.4,12.740497537342524
2014-04-21 22:00:00,10.3,12.736261929443145
2014-04-21 23:00:00,11.0,12.732026321543781
2014-04-22 00:00:00,11.0,12.83196515720973
2014-04-22 01:00:00,11.3,12.827729549310359
2014-04-22 02:00:00,11.1,12.82349394141098
2014-04-22 03:00:00,10.2,12.81925833351162
2014-04-22 04:00:00,10.0,12.815022725612241
2014-04-22 05:00:00,10.1,12.810787117712874
2014-04-22 06:00:00,11.3,12.806551509813506
2014-04-22 07:00:00,12.5,12.802315901914138
2014-04-22 08:00:00,11.6,12.798080294014763
2014-04-22 09:00:00,11.3,12.793844686115396
2014-04-22 10:00:00,11.0,12.789609078216028
2014-04-22 11:00:00,10.7,12.785373470316657
2014-04-22 12:00:00,11.0,12.781137862417282
2014-04-22 13:00:00,11.7,12.776902254517918
2014-04-22 14:00:00,11.2,12.77266664661855
2014-04-22 15:00:00,10.7,12.768431038719175
2014-04-22 16:00:00,10.4,12.7641954308198
2014-04-22 17:00:00,10.4,12.75995982292044
2014-04-22 18:00:00,10.4,12.755724215021075
2014-04-22 19:00:00,11.1,12.7514886071217
2014-04-22 20:00:00,11.6,12.74725299922233
2014-04-22 21:00:00,11.6,12.743017391322958
2014-04-22 22:00:00,11.5,12.738781783423587
2014-04-22 23:00:00,11.1,12.734546175524219
2014-04-23 00:00:00,10.8,12.83448501119016
2014-04-23 01:00:00,10.6,12.8302494032908
2014-04-23 02:00:00,10.7,12.826013795391425
2014-04-23 03:00:00,10.9,12.82177818749205
2014-04-23 04:00:00,9.6,12.81754257959268
2014-04-23 05:00:00,8.0,12.813306971693311
2014-04-23 06:00:00,7.4,12.809071363793944
2014-04-23 07:00:00,9.3,12.804835755894576
2014-04-23 08:00:00,9.7,12.800600147995194
2014-04-23 09:00:00,12.0,12.79636454009584
2014-04-23 10:00:00,12.6,12.792128932196466
2014-04-23 11:00:00,12.3,12.787893324297087
2014-04-23 12:00:00,13.6,12.783657716397727
2014-04-23 13:00:00,15.6,12.779422108498363
2014-04-23 14:00:00,13.7,12.775186500598991
2014-04-23 15:00:00,12.9,12.77095089269962
2014-04-23 16:00:00,12.6,12.766715284800242
2014-04-23 17:00:00,11.2,12.762479676900874
2014-04-23 18:00:00,10.3,12.758244069001506
2014-04-23 19:00:00,9.1,12.754008461102135
2014-04-23 20:00:00,9.3,12.74977285320276
2014-04-23 21:00:00,8.7,12.7455372453034
2014-04-23 22:00:00,9.3,12.741301637404021
2014-04-23 23:00:00,9.7,12.73706602950466
2014-04-24 00:00:00,9.3,12.837004865170599
2014-04-24 01:00:00,8.7,12.832769257271227
2014-04-24 02:00:00,9.7,12.82853364937186
2014-04-24 03:00:00,9.9,12.824298041472488
2014-04-24 04:00:00,10.3,12.820062433573124
2014-04-24 05:00:00,10.9,12.81582682567375
2014-04-24 06:00:00,10.8,12.811591217774385
2014-04-24 07:00:00,10.3,12.807355609875021
2014-04-24 08:00:00,9.0,12.803120001975643
2014-04-24 09:00:00,7.4,12.798884394076275
2014-04-24 10:00:00,9.2,12.794648786176907
2014-04-24 11:00:00,8.7,12.790413178277532
2014-04-24 12:00:00,9.8,12.786177570378165
2014-04-24 13:00:00,8.3,12.781941962478797
2014-04-24 14:00:00,8.5,12.777706354579426
2014-04-24 15:00:00,8.6,12.773470746680054
2014-04-24 16:00:00,8.2,12.769235138780687
2014-04-24 17:00:00,7.4,12.764999530881319
2014-04-24 18:00:00,7.0,12.760763922981948
2014-04-24 19:00:00,8.2,12.756528315082576
2014-04-24 20:00:00,8.7,12.752292707183212
2014-04-24 21:00:00,9.1,12.748057099283841
2014-04-24 22:00:00,9.1,12.74382149138447
2014-04-24 23:00:00,8.8,12.739585883485098
2014-04-25 00:00:00,8.5,12.839524719151044
2014-04-25 01:00:00,9.2,12.835289111251669
2014-04-25 02:00:00,9.8,12.831053503352297
2014-04-25 03:00:00,9.5,12.826817895452937
2014-04-25 04:00:00,9.0,12.822582287553569
2014-04-25 05:00:00,9.1,12.818346679654187
2014-04-25 06:00:00,9.3,12.814111071754823
2014-04-25 07:00:00,10.7,12.809875463855448
2014-04-25 08:00:00,10.4,12.805639855956077
2014-04-25 09:00:00,11.4,12.801404248056713
2014-04-25 10:00:00,10.9,12.797168640157349
2014-04-25 11:00:00,9.1,12.79293303225798
2014-04-25 12:00:00,9.0,12.788697424358602
2014-04-25 13:00:00,10.1,12.784461816459235
2014-04-25 14:00:00,10.3,12.78022620855987
2014-04-25 15:00:00,10.5,12.775990600660492
2014-04-25 16:00:00,9.7,12.771754992761124
2014-04-25 17:00:00,9.4,12.767519384861757
2014-04-25 18:00:00,9.3,12.763283776962389
2014-04-25 19:00:00,9.9,12.759048169063014
2014-04-25 20:00:00,10.9,12.754812561163646
2014-04-25 21:00:00,10.6,12.750576953264275
2014-04-25 22:00:00,10.3,12.746341345364904
2014-04-25 23:00:00,10.3,12.742105737465529
2014-04-26 00:00:00,10.1,12.842044573131485
2014-04-26 01:00:00,10.0,12.83780896523211
2014-04-26 02:00:00,10.2,12.833573357332739
2014-04-26 03:00:00,10.8,12.829337749433371
2014-04-26 04:00:00,10.6,12.825102141534003
2014-04-26 05:00:00,9.8,12.820866533634636
2014-04-26 06:00:00,10.8,12.816630925735272
2014-04-26 07:00:00,11.1,12.812395317835897
2014-04-26 08:00:00,11.2,12.808159709936529
2014-04-26 09:00:00,11.8,12.803924102037161
2014-04-26 10:00:00,11.6,12.799688494137786
2014-04-26 11:00:00,12.2,12.795452886238415
2014-04-26 12:00:00,11.2,12.791217278339051
2014-04-26 13:00:00,11.4,12.786981670439676
2014-04-26 14:00:00,12.4,12.782746062540305
2014-04-26 15:00:00,11.7,12.778510454640937
2014-04-26 16:00:00,11.8,12.774274846741566
2014-04-26 17:00:00,11.5,12.770039238842198
2014-04-26 18:00:00,11.7,12.76580363094283
2014-04-26 19:00:00,12.0,12.761568023043456
2014-04-26 20:00:00,12.8,12.757332415144084
2014-04-26 21:00:00,12.3,12.753096807244717
2014-04-26 22:00:00,11.8,12.748861199345345
2014-04-26 23:00:00,12.0,12.744625591445978
2014-04-27 00:00:00,11.6,12.844564427111923
2014-04-27 01:00:00,11.0,12.840328819212559
2014-04-27 02:00:00,9.9,12.836093211313187
2014-04-27 03:00:00,9.0,12.831857603413809
2014-04-27 04:00:00,9.4,12.827621995514445
2014-04-27 05:00:00,9.9,12.823386387615077
2014-04-27 06:00:00,11.1,12.81915077971571
2014-04-27 07:00:00,10.9,12.814915171816338
2014-04-27 08:00:00,10.5,12.810679563916967
2014-04-27 09:00:00,11.7,12.806443956017592
2014-04-27 10:00:00,13.2,12.802208348118231
2014-04-27 11:00:00,14.2,12.79797274021885
2014-04-27 12:00:00,13.9,12.793737132319482
2014-04-27 13:00:00,13.7,12.789501524420114
2014-04-27 14:00:00,12.6,12.785265916520743
2014-04-27 15:00:00,12.7,12.781030308621371
2014-04-27 16:00:00,12.2,12.776794700722004
2014-04-27 17:00:00,11.8,12.77255909282264
2014-04-27 18:00:00,11.8,12.768323484923268
2014-04-27 19:00:00,10.4,12.764087877023893
2014-04-27 20:00:00,8.1,12.759852269124533
2014-04-27 21:00:00,9.3,12.755616661225158
2014-04-27 22:00:00,9.8,12.751381053325787
2014-04-27 23:00:00,9.8,12.747145445426415
2014-04-28 00:00:00,7.8,12.829445303229289
2014-04-28 01:00:00,8.9,12.82520969532992
2014-04-28 02:00:00,9.3,12.820974087430542
2014-04-28 03:00:00,8.8,12.816738479531178
2014-04-28 04:00:00,7.7,12.812502871631807
2014-04-28 05:00:00,7.6,12.808267263732443
2014-04-28 06:00:00,8.4,12.804031655833068
2014-04-28 07:00:00,9.4,12.799796047933697
2014-04-28 08:00:00,10.1,12.795560440034325
2014-04-28 09:00:00,10.4,12.791324832134958
2014-04-28 10:00:00,10.9,12.787089224235586
2014-04-28 11:00:00,11.6,12.782853616336212
2014-04-28 12:00:00,13.5,12.77861800843684
2014-04-28 13:00:00,14.0,12.77438240053748
2014-04-28 14:00:00,14.5,12.770146792638112
2014-04-28 15:00:00,14.7,12.76591118473873
2014-04-28 16:00:00,13.5,12.76167557683937
2014-04-28 17:00:00,12.4,12.757439968940002
2014-04-28 18:00:00,11.2,12.75320436104063
2014-04-28 19:00:00,11.0,12.74896875314126
2014-04-28 20:00:00,10.4,12.744733145241888
2014-04-28 21:00:00,11.4,12.74049753734252
2014-04-28 22:00:00,9.8,12.736261929443149
2014-04-28 23:00:00,10.6,12.732026321543785
2014-04-29 00:00:00,10.5,12.83196515720973
2014-04-29 01:00:00,9.3,12.827729549310359
2014-04-29 02:00:00,8.9,12.823493941410984
2014-04-29 03:00:00,9.1,12.819258333511613
2014-04-29 04:00:00,9.4,12.815022725612248
2014-04-29 05:00:00,10.5,12.810787117712874
2014-04-29 06:00:00,10.9,12.806551509813502
2014-04-29 07:00:00,10.1,12.802315901914135
2014-04-29 08:00:00,9.6,12.79808029401476
2014-04-29 09:00:00,11.1,12.793844686115403
2014-04-29 10:00:00,12.8,12.789609078216028
2014-04-29 11:00:00,13.6,12.785373470316657
2014-04-29 12:00:00,14.0,12.781137862417282
2014-04-29 13:00:00,14.2,12.776902254517925
2014-04-29 14:00:00,14.6,12.772666646618543
2014-04-29 15:00:00,14.1,12.768431038719172
2014-04-29 16:00:00,13.2,12.7641954308198
2014-04-29 17:00:00,12.7,12.75995982292044
2014-04-29 18:00:00,11.1,12.755724215021061
2014-04-29 19:00:00,10.9,12.751488607121697
2014-04-29 20:00:00,10.2,12.747252999222333
2014-04-29 21:00:00,11.0,12.743017391322962
2014-04-29 22:00:00,10.1,12.738781783423594
2014-04-29 23:00:00,10.3,12.734546175524219
2014-04-30 00:00:00,10.8,12.834485011190168
2014-04-30 01:00:00,10.4,12.8302494032908
2014-04-30 02:00:00,10.3,12.826013795391429
