,wt_mean_pres_true,wt_mean_pres
2014-06-08 03:00:00,1018.0,1017.4313200090169
2014-06-08 04:00:00,1018.8,1017.4476737716344
2014-06-08 05:00:00,1019.0,1017.464027534252
2014-06-08 06:00:00,1019.0,1017.4803812968695
2014-06-08 07:00:00,1019.4,1017.496735059487
2014-06-08 08:00:00,1020.0,1017.5130888221046
2014-06-08 09:00:00,1020.0,1017.5294425847221
2014-06-08 10:00:00,1020.5,1017.5457963473397
2014-06-08 11:00:00,1021.0,1017.5621501099572
2014-06-08 12:00:00,1021.0,1017.5785038725747
2014-06-08 13:00:00,1020.5,1017.5948576351923
2014-06-08 14:00:00,1020.8,1017.6112113978098
2014-06-08 15:00:00,1020.2,1017.6275651604274
2014-06-08 16:00:00,1020.0,1017.6439189230449
2014-06-08 17:00:00,1020.0,1017.6602726856624
2014-06-08 18:00:00,1020.0,1017.67662644828
2014-06-08 19:00:00,1020.0,1017.6929802108975
2014-06-08 20:00:00,1020.5,1017.7093339735151
2014-06-08 21:00:00,1021.0,1017.7256877361326
2014-06-08 22:00:00,1021.0,1017.7420414987502
2014-06-08 23:00:00,1020.1,1017.7583952613677
2014-06-09 00:00:00,1020.0,1017.9605494082427
2014-06-09 01:00:00,1020.0,1017.9769031708603
2014-06-09 02:00:00,1019.4,1017.9932569334778
2014-06-09 03:00:00,1019.0,1018.0096106960954
2014-06-09 04:00:00,1019.0,1018.0259644587129
2014-06-09 05:00:00,1019.4,1018.0423182213304
2014-06-09 06:00:00,1020.0,1018.058671983948
2014-06-09 07:00:00,1020.0,1018.0750257465655
2014-06-09 08:00:00,1020.0,1018.0913795091831
2014-06-09 09:00:00,1020.0,1018.1077332718006
2014-06-09 10:00:00,1020.0,1018.1240870344182
2014-06-09 11:00:00,1021.3,1018.1404407970357
2014-06-09 12:00:00,1021.1,1018.1567945596532
2014-06-09 13:00:00,1021.1,1018.1731483222708
2014-06-09 14:00:00,1021.1,1018.1895020848884
2014-06-09 15:00:00,1021.1,1018.2058558475059
2014-06-09 16:00:00,1021.1,1018.2222096101235
2014-06-09 17:00:00,1021.1,1018.238563372741
2014-06-09 18:00:00,1021.1,1018.2549171353586
2014-06-09 19:00:00,1021.1,1018.2712708979761
2014-06-09 20:00:00,1021.2,1018.2876246605937
2014-06-09 21:00:00,1022.1,1018.3039784232112
2014-06-09 22:00:00,1022.1,1018.3203321858288
2014-06-09 23:00:00,1022.1,1018.3366859484463
2014-06-10 00:00:00,1020.5,1017.864167627063
2014-06-10 01:00:00,1020.0,1017.8805213896806
2014-06-10 02:00:00,1020.0,1017.8968751522981
2014-06-10 03:00:00,1020.0,1017.9132289149156
2014-06-10 04:00:00,1020.0,1017.9295826775332
2014-06-10 05:00:00,1020.0,1017.9459364401507
2014-06-10 06:00:00,1020.0,1017.9622902027683
2014-06-10 07:00:00,1020.5,1017.9786439653858
2014-06-10 08:00:00,1020.9,1017.9949977280033
2014-06-10 09:00:00,1020.2,1018.0113514906209
2014-06-10 10:00:00,1020.0,1018.0277052532384
2014-06-10 11:00:00,1020.0,1018.044059015856
2014-06-10 12:00:00,1019.4,1018.0604127784735
2014-06-10 13:00:00,1019.0,1018.076766541091
2014-06-10 14:00:00,1019.0,1018.0931203037086
2014-06-10 15:00:00,1019.0,1018.1094740663261
2014-06-10 16:00:00,1019.0,1018.1258278289437
2014-06-10 17:00:00,1019.0,1018.1421815915612
2014-06-10 18:00:00,1019.0,1018.1585353541788
2014-06-10 19:00:00,1019.0,1018.1748891167963
2014-06-10 20:00:00,1019.1,1018.1912428794138
2014-06-10 21:00:00,1019.9,1018.2075966420314
2014-06-10 22:00:00,1020.0,1018.2239504046489
2014-06-10 23:00:00,1020.0,1018.2403041672665
2014-06-11 00:00:00,1019.9,1017.7677858458832
2014-06-11 01:00:00,1019.0,1017.7841396085008
2014-06-11 02:00:00,1019.0,1017.8004933711184
2014-06-11 03:00:00,1019.0,1017.8168471337359
2014-06-11 04:00:00,1019.0,1017.8332008963534
2014-06-11 05:00:00,1019.0,1017.849554658971
2014-06-11 06:00:00,1019.0,1017.8659084215885
2014-06-11 07:00:00,1019.0,1017.8822621842061
2014-06-11 08:00:00,1019.0,1017.8986159468236
2014-06-11 09:00:00,1019.0,1017.9149697094412
2014-06-11 10:00:00,1019.0,1017.9313234720587
2014-06-11 11:00:00,1019.0,1017.9476772346762
2014-06-11 12:00:00,1019.0,1017.9640309972938
2014-06-11 13:00:00,1018.2,1017.9803847599113
2014-06-11 14:00:00,1018.0,1017.9967385225289
2014-06-11 15:00:00,1018.0,1018.0130922851464
2014-06-11 16:00:00,1018.0,1018.0294460477639
2014-06-11 17:00:00,1018.0,1018.0457998103815
2014-06-11 18:00:00,1018.0,1018.062153572999
2014-06-11 19:00:00,1018.5,1018.0785073356166
2014-06-11 20:00:00,1019.0,1018.0948610982341
2014-06-11 21:00:00,1019.2,1018.1112148608516
