,wt_temp_true,wt_temp
2014-06-08 03:00:00,15.2,15.489110595803432
2014-06-08 04:00:00,15.1,15.488557744223762
2014-06-08 05:00:00,15.2,15.488004892644094
2014-06-08 06:00:00,15.5,15.487452041064424
2014-06-08 07:00:00,16.3,15.486899189484753
2014-06-08 08:00:00,16.4,15.486346337905085
2014-06-08 09:00:00,17.3,15.485793486325411
2014-06-08 10:00:00,17.6,15.485240634745743
2014-06-08 11:00:00,17.9,15.484687783166068
2014-06-08 12:00:00,18.1,15.4841349315864
2014-06-08 13:00:00,18.4,15.48358208000673
2014-06-08 14:00:00,18.8,15.483029228427062
2014-06-08 15:00:00,18.4,15.482476376847393
2014-06-08 16:00:00,18.4,15.48192352526772
2014-06-08 17:00:00,18.1,15.481370673688048
2014-06-08 18:00:00,17.6,15.480817822108378
2014-06-08 19:00:00,16.8,15.480264970528713
2014-06-08 20:00:00,16.4,15.479712118949042
2014-06-08 21:00:00,16.3,15.479159267369369
2014-06-08 22:00:00,16.2,15.478606415789695
2014-06-08 23:00:00,16.1,15.478053564210033
2014-06-09 00:00:00,15.8,15.45142497662388
2014-06-09 01:00:00,15.6,15.450872125044208
2014-06-09 02:00:00,15.3,15.450319273464544
2014-06-09 03:00:00,15.2,15.44976642188487
2014-06-09 04:00:00,15.1,15.4492135703052
2014-06-09 05:00:00,15.0,15.448660718725527
2014-06-09 06:00:00,15.7,15.44810786714586
2014-06-09 07:00:00,15.9,15.447555015566188
2014-06-09 08:00:00,16.9,15.447002163986518
2014-06-09 09:00:00,17.5,15.446449312406846
2014-06-09 10:00:00,18.2,15.445896460827178
2014-06-09 11:00:00,18.5,15.445343609247503
2014-06-09 12:00:00,18.8,15.444790757667834
2014-06-09 13:00:00,19.1,15.444237906088164
2014-06-09 14:00:00,19.2,15.443685054508498
2014-06-09 15:00:00,18.9,15.443132202928828
2014-06-09 16:00:00,18.6,15.442579351349156
2014-06-09 17:00:00,18.1,15.442026499769488
2014-06-09 18:00:00,17.9,15.441473648189813
2014-06-09 19:00:00,17.2,15.440920796610147
2014-06-09 20:00:00,16.6,15.440367945030472
2014-06-09 21:00:00,16.1,15.439815093450807
2014-06-09 22:00:00,15.5,15.439262241871134
2014-06-09 23:00:00,15.3,15.438709390291464
2014-06-10 00:00:00,15.0,15.45798233894364
2014-06-10 01:00:00,14.9,15.45742948736397
2014-06-10 02:00:00,14.7,15.456876635784301
2014-06-10 03:00:00,14.6,15.456323784204628
2014-06-10 04:00:00,14.7,15.455770932624958
2014-06-10 05:00:00,14.6,15.455218081045292
2014-06-10 06:00:00,14.8,15.454665229465617
2014-06-10 07:00:00,15.5,15.45411237788595
2014-06-10 08:00:00,16.8,15.453559526306282
2014-06-10 09:00:00,17.8,15.45300667472661
2014-06-10 10:00:00,18.7,15.45245382314694
2014-06-10 11:00:00,19.3,15.451900971567268
2014-06-10 12:00:00,20.0,15.451348119987593
2014-06-10 13:00:00,20.5,15.450795268407925
2014-06-10 14:00:00,20.1,15.450242416828258
2014-06-10 15:00:00,20.2,15.449689565248587
2014-06-10 16:00:00,19.9,15.449136713668919
2014-06-10 17:00:00,19.3,15.448583862089247
2014-06-10 18:00:00,18.3,15.448031010509576
2014-06-10 19:00:00,17.3,15.447478158929908
2014-06-10 20:00:00,16.1,15.446925307350234
2014-06-10 21:00:00,15.3,15.446372455770568
2014-06-10 22:00:00,15.0,15.445819604190895
2014-06-10 23:00:00,14.7,15.445266752611227
2014-06-11 00:00:00,14.7,15.464539701263405
2014-06-11 01:00:00,14.6,15.463986849683728
2014-06-11 02:00:00,14.5,15.463433998104065
2014-06-11 03:00:00,14.6,15.462881146524388
2014-06-11 04:00:00,14.6,15.462328294944722
2014-06-11 05:00:00,14.5,15.46177544336505
2014-06-11 06:00:00,15.2,15.461222591785384
2014-06-11 07:00:00,16.8,15.460669740205708
2014-06-11 08:00:00,18.6,15.460116888626045
2014-06-11 09:00:00,20.8,15.45956403704637
2014-06-11 10:00:00,22.7,15.459011185466697
2014-06-11 11:00:00,24.2,15.458458333887027
2014-06-11 12:00:00,25.3,15.45790548230736
2014-06-11 13:00:00,26.7,15.45735263072769
2014-06-11 14:00:00,28.0,15.456799779148024
2014-06-11 15:00:00,27.1,15.456246927568351
2014-06-11 16:00:00,25.6,15.455694075988683
2014-06-11 17:00:00,25.0,15.455141224409008
2014-06-11 18:00:00,23.9,15.454588372829335
2014-06-11 19:00:00,22.1,15.45403552124967
2014-06-11 20:00:00,21.0,15.453482669669999
2014-06-11 21:00:00,20.3,15.45292981809033
2014-06-11 22:00:00,20.0,15.452376966510656
2014-06-11 23:00:00,20.0,15.451824114930988
2014-06-12 00:00:00,20.0,15.471097063583162
2014-06-12 01:00:00,20.3,15.470544212003487
2014-06-12 02:00:00,20.7,15.469991360423817
2014-06-12 03:00:00,20.6,15.46943850884415
2014-06-12 04:00:00,20.2,15.468885657264481
2014-06-12 05:00:00,19.9,15.46833280568481
2014-06-12 06:00:00,19.5,15.467779954105136
2014-06-12 07:00:00,21.1,15.46722710252547
2014-06-12 08:00:00,21.8,15.466674250945797
2014-06-12 09:00:00,22.9,15.466121399366129
2014-06-12 10:00:00,25.7,15.465568547786459
2014-06-12 11:00:00,26.6,15.46501569620679
2014-06-12 12:00:00,29.0,15.464462844627116
2014-06-12 13:00:00,30.9,15.463909993047448
2014-06-12 14:00:00,32.7,15.46335714146778
2014-06-12 15:00:00,30.4,15.462804289888107
2014-06-12 16:00:00,29.7,15.462251438308435
2014-06-12 17:00:00,28.6,15.461698586728772
2014-06-12 18:00:00,27.5,15.461145735149099
2014-06-12 19:00:00,25.4,15.460592883569428
2014-06-12 20:00:00,24.3,15.460040031989758
2014-06-12 21:00:00,24.1,15.459487180410084
2014-06-12 22:00:00,23.7,15.458934328830413
2014-06-12 23:00:00,23.5,15.458381477250741
2014-06-13 00:00:00,22.6,15.47765442590292
2014-06-13 01:00:00,22.3,15.47710157432325
2014-06-13 02:00:00,22.7,15.476548722743583
2014-06-13 03:00:00,22.4,15.47599587116391
2014-06-13 04:00:00,21.8,15.47544301958424
2014-06-13 05:00:00,22.1,15.47489016800457
2014-06-13 06:00:00,22.4,15.474337316424899
2014-06-13 07:00:00,22.4,15.47378446484523
2014-06-13 08:00:00,23.6,15.473231613265561
2014-06-13 09:00:00,26.0,15.47267876168589
2014-06-13 10:00:00,28.4,15.472125910106218
2014-06-13 11:00:00,30.3,15.471573058526548
2014-06-13 12:00:00,31.7,15.471020206946879
2014-06-13 13:00:00,31.1,15.470467355367203
2014-06-13 14:00:00,30.7,15.469914503787539
2014-06-13 15:00:00,30.5,15.46936165220787
2014-06-13 16:00:00,30.1,15.468808800628198
2014-06-13 17:00:00,28.8,15.468255949048528
2014-06-13 18:00:00,27.3,15.46770309746886
2014-06-13 19:00:00,25.8,15.467150245889187
2014-06-13 20:00:00,25.1,15.466597394309517
2014-06-13 21:00:00,24.8,15.466044542729847
2014-06-13 22:00:00,24.0,15.465491691150177
2014-06-13 23:00:00,23.5,15.464938839570513
2014-06-14 00:00:00,23.6,15.484211788222684
2014-06-14 01:00:00,23.8,15.483658936643009
2014-06-14 02:00:00,24.0,15.483106085063344
2014-06-14 03:00:00,24.5,15.482553233483674
2014-06-14 04:00:00,24.5,15.482000381904003
2014-06-14 05:00:00,22.2,15.481447530324331
2014-06-14 06:00:00,22.1,15.480894678744662
2014-06-14 07:00:00,26.1,15.480341827164992
2014-06-14 08:00:00,28.7,15.479788975585322
2014-06-14 09:00:00,29.6,15.479236124005654
2014-06-14 10:00:00,31.4,15.478683272425979
2014-06-14 11:00:00,32.9,15.478130420846307
2014-06-14 12:00:00,33.3,15.477577569266643
2014-06-14 13:00:00,34.3,15.477024717686973
2014-06-14 14:00:00,34.0,15.476471866107305
2014-06-14 15:00:00,32.8,15.475919014527634
2014-06-14 16:00:00,32.3,15.475366162947958
2014-06-14 17:00:00,31.4,15.47481331136829
2014-06-14 18:00:00,30.0,15.47426045978862
2014-06-14 19:00:00,28.0,15.473707608208949
2014-06-14 20:00:00,26.5,15.473154756629278
2014-06-14 21:00:00,26.0,15.47260190504961
2014-06-14 23:00:00,25.5,15.471496201890266
2014-06-15 00:00:00,25.3,15.490769150542441
2014-06-15 01:00:00,24.9,15.490216298962771
2014-06-15 02:00:00,24.3,15.489663447383103
2014-06-15 03:00:00,24.4,15.489110595803435
2014-06-15 04:00:00,24.2,15.488557744223762
2014-06-15 05:00:00,22.1,15.488004892644096
2014-06-15 06:00:00,22.6,15.487452041064424
2014-06-15 07:00:00,22.8,15.48689918948475
2014-06-15 08:00:00,23.4,15.486346337905081
2014-06-15 09:00:00,24.4,15.485793486325408
2014-06-15 10:00:00,26.0,15.48524063474574
2014-06-15 11:00:00,28.0,15.484687783166072
2014-06-15 12:00:00,29.3,15.4841349315864
2014-06-15 13:00:00,31.0,15.483582080006729
2014-06-15 14:00:00,31.6,15.48302922842706
2014-06-15 15:00:00,32.5,15.482476376847387
2014-06-15 16:00:00,32.5,15.481923525267717
2014-06-15 17:00:00,32.5,15.48137067368805
2014-06-15 18:00:00,30.5,15.480817822108383
2014-06-15 19:00:00,28.3,15.480264970528715
2014-06-15 20:00:00,26.9,15.479712118949042
2014-06-15 21:00:00,26.2,15.47915926736937
2014-06-15 22:00:00,26.3,15.478606415789695
2014-06-15 23:00:00,26.2,15.478053564210027
2014-06-16 00:00:00,26.0,15.45142497662388
2014-06-16 01:00:00,25.4,15.450872125044206
2014-06-16 02:00:00,24.6,15.450319273464535
2014-06-16 03:00:00,23.9,15.44976642188487
2014-06-16 04:00:00,22.9,15.4492135703052
2014-06-16 05:00:00,22.7,15.448660718725527
2014-06-16 06:00:00,22.8,15.448107867145863
2014-06-16 07:00:00,22.6,15.447555015566188
2014-06-16 08:00:00,22.9,15.44700216398652
2014-06-16 09:00:00,23.5,15.446449312406854
2014-06-16 10:00:00,25.0,15.445896460827178
2014-06-16 11:00:00,27.5,15.445343609247507
2014-06-16 12:00:00,23.5,15.444790757667835
2014-06-16 13:00:00,22.4,15.44423790608817
2014-06-16 14:00:00,22.9,15.4436850545085
2014-06-16 15:00:00,22.2,15.443132202928826
2014-06-16 16:00:00,21.3,15.442579351349158
2014-06-16 17:00:00,20.7,15.44202649976949
2014-06-16 18:00:00,20.4,15.441473648189813
2014-06-16 19:00:00,20.1,15.440920796610149
2014-06-16 20:00:00,20.0,15.440367945030474
2014-06-16 21:00:00,20.1,15.439815093450804
2014-06-16 22:00:00,20.2,15.439262241871132
2014-06-16 23:00:00,19.5,15.438709390291464
2014-06-17 00:00:00,17.5,15.457982338943637
2014-06-17 01:00:00,16.2,15.45742948736397
2014-06-17 02:00:00,16.0,15.456876635784303
2014-06-17 03:00:00,16.2,15.456323784204628
2014-06-17 04:00:00,16.3,15.455770932624963
2014-06-17 05:00:00,16.6,15.45521808104529
2014-06-17 06:00:00,16.7,15.45466522946562
2014-06-17 07:00:00,17.2,15.45411237788595
2014-06-17 08:00:00,17.9,15.453559526306282
2014-06-17 09:00:00,19.2,15.45300667472661
2014-06-17 10:00:00,20.2,15.45245382314694
2014-06-17 11:00:00,20.0,15.451900971567268
2014-06-17 12:00:00,18.3,15.451348119987596
2014-06-17 13:00:00,19.0,15.450795268407925
2014-06-17 14:00:00,20.0,15.450242416828265
2014-06-17 15:00:00,21.2,15.449689565248589
2014-06-17 16:00:00,21.1,15.449136713668919
2014-06-17 17:00:00,20.6,15.448583862089245
2014-06-17 18:00:00,20.1,15.448031010509576
2014-06-17 19:00:00,19.3,15.447478158929911
2014-06-17 20:00:00,18.8,15.446925307350238
2014-06-17 21:00:00,18.2,15.446372455770568
2014-06-17 22:00:00,18.0,15.445819604190898
2014-06-17 23:00:00,17.6,15.445266752611225
2014-06-18 00:00:00,17.3,15.464539701263401
2014-06-18 01:00:00,17.3,15.463986849683733
2014-06-18 02:00:00,17.3,15.463433998104058
2014-06-18 03:00:00,17.3,15.46288114652439
2014-06-18 04:00:00,17.2,15.462328294944722
2014-06-18 05:00:00,17.4,15.46177544336505
2014-06-18 06:00:00,17.5,15.461222591785383
2014-06-18 07:00:00,17.8,15.460669740205713
2014-06-18 08:00:00,17.8,15.460116888626045
2014-06-18 09:00:00,18.2,15.459564037046372
2014-06-18 10:00:00,19.3,15.4590111854667
2014-06-18 11:00:00,19.7,15.458458333887029
2014-06-18 12:00:00,19.9,15.45790548230736
2014-06-18 13:00:00,20.3,15.457352630727689
2014-06-18 14:00:00,20.0,15.456799779148024
2014-06-18 15:00:00,20.2,15.456246927568351
2014-06-18 16:00:00,20.3,15.455694075988678
2014-06-18 17:00:00,20.2,15.455141224409008
2014-06-18 18:00:00,20.0,15.454588372829335
2014-06-18 19:00:00,18.9,15.45403552124967
2014-06-18 20:00:00,17.8,15.453482669669999
2014-06-18 21:00:00,17.2,15.452929818090327
2014-06-18 22:00:00,16.7,15.452376966510657
2014-06-18 23:00:00,16.5,15.451824114930988
2014-06-19 00:00:00,16.3,15.471097063583159
2014-06-19 01:00:00,16.2,15.47054421200349
2014-06-19 02:00:00,16.0,15.46999136042382
2014-06-19 03:00:00,15.9,15.46943850884415
2014-06-19 04:00:00,15.5,15.46888565726448
2014-06-19 05:00:00,15.3,15.468332805684813
2014-06-19 06:00:00,16.2,15.467779954105136
2014-06-19 07:00:00,17.9,15.467227102525467
2014-06-19 08:00:00,19.3,15.466674250945797
2014-06-19 09:00:00,19.8,15.466121399366132
2014-06-19 10:00:00,19.8,15.465568547786457
2014-06-19 11:00:00,19.9,15.46501569620679
2014-06-19 12:00:00,20.0,15.464462844627118
2014-06-19 13:00:00,20.1,15.463909993047448
2014-06-19 14:00:00,20.0,15.463357141467778
2014-06-19 15:00:00,19.8,15.462804289888108
2014-06-19 16:00:00,19.7,15.462251438308435
2014-06-19 17:00:00,19.4,15.46169858672877
2014-06-19 18:00:00,19.3,15.461145735149099
2014-06-19 19:00:00,18.5,15.460592883569428
2014-06-19 20:00:00,17.6,15.46004003198976
2014-06-19 21:00:00,16.9,15.459487180410084
2014-06-19 22:00:00,16.6,15.458934328830413
2014-06-19 23:00:00,16.5,15.458381477250741
2014-06-20 00:00:00,16.4,15.47765442590292
2014-06-20 01:00:00,16.3,15.47710157432325
2014-06-20 02:00:00,16.3,15.47654872274358
2014-06-20 03:00:00,16.3,15.47599587116391
2014-06-20 04:00:00,16.1,15.47544301958424
2014-06-20 05:00:00,16.2,15.474890168004574
2014-06-20 06:00:00,16.6,15.474337316424897
2014-06-20 07:00:00,17.8,15.47378446484523
2014-06-20 08:00:00,18.5,15.473231613265561
2014-06-20 09:00:00,19.4,15.472678761685888
2014-06-20 10:00:00,19.4,15.472125910106218
2014-06-20 11:00:00,19.8,15.471573058526548
2014-06-20 12:00:00,20.2,15.471020206946879
2014-06-20 13:00:00,20.3,15.470467355367209
2014-06-20 14:00:00,20.2,15.469914503787539
2014-06-20 15:00:00,20.0,15.469361652207871
2014-06-20 16:00:00,19.7,15.468808800628203
2014-06-20 17:00:00,19.7,15.468255949048526
2014-06-20 18:00:00,19.2,15.46770309746886
2014-06-20 19:00:00,18.5,15.467150245889188
2014-06-20 20:00:00,18.1,15.46659739430952
2014-06-20 21:00:00,17.9,15.466044542729849
2014-06-20 22:00:00,17.6,15.465491691150177
2014-06-20 23:00:00,17.5,15.464938839570513
2014-06-21 00:00:00,17.4,15.484211788222684
2014-06-21 01:00:00,17.2,15.48365893664301
2014-06-21 02:00:00,16.9,15.48310608506334
2014-06-21 03:00:00,16.9,15.482553233483673
2014-06-21 04:00:00,16.8,15.482000381904005
2014-06-21 05:00:00,16.8,15.481447530324335
2014-06-21 06:00:00,17.1,15.480894678744662
2014-06-21 07:00:00,17.2,15.480341827164994
2014-06-21 08:00:00,17.0,15.479788975585322
2014-06-21 09:00:00,17.9,15.479236124005654
2014-06-21 10:00:00,18.8,15.478683272425982
2014-06-21 11:00:00,19.1,15.47813042084631
2014-06-21 12:00:00,19.3,15.47757756926664
2014-06-21 13:00:00,19.3,15.477024717686968
2014-06-21 14:00:00,19.3,15.476471866107305
2014-06-21 15:00:00,19.4,15.475919014527634
2014-06-21 16:00:00,18.9,15.47536616294796
2014-06-21 17:00:00,18.7,15.47481331136829
2014-06-21 18:00:00,18.1,15.474260459788617
2014-06-21 19:00:00,17.6,15.473707608208949
2014-06-21 20:00:00,17.3,15.473154756629278
2014-06-21 21:00:00,17.1,15.47260190504961
2014-06-21 22:00:00,17.1,15.472049053469936
2014-06-21 23:00:00,17.0,15.471496201890266
2014-06-22 00:00:00,16.9,15.490769150542441
2014-06-22 01:00:00,16.9,15.490216298962775
2014-06-22 02:00:00,16.9,15.489663447383105
2014-06-22 03:00:00,16.7,15.489110595803435
2014-06-22 04:00:00,16.6,15.488557744223762
2014-06-22 05:00:00,16.6,15.488004892644094
2014-06-22 06:00:00,16.9,15.487452041064424
2014-06-22 07:00:00,17.1,15.48689918948475
2014-06-22 08:00:00,17.1,15.486346337905085
2014-06-22 09:00:00,18.4,15.485793486325411
2014-06-22 10:00:00,18.9,15.485240634745741
2014-06-22 11:00:00,18.8,15.484687783166072
2014-06-22 12:00:00,16.8,15.484134931586397
2014-06-22 13:00:00,17.4,15.48358208000673
2014-06-22 14:00:00,18.8,15.483029228427062
2014-06-22 15:00:00,19.1,15.48247637684739
2014-06-22 16:00:00,18.8,15.48192352526772
2014-06-22 17:00:00,18.8,15.481370673688048
2014-06-22 18:00:00,18.2,15.480817822108383
2014-06-22 19:00:00,17.5,15.480264970528712
2014-06-22 20:00:00,17.2,15.479712118949042
2014-06-22 21:00:00,17.3,15.479159267369372
2014-06-22 22:00:00,17.1,15.478606415789695
2014-06-22 23:00:00,17.2,15.478053564210027
2014-06-23 00:00:00,17.1,15.45142497662388
2014-06-23 01:00:00,16.5,15.450872125044208
2014-06-23 02:00:00,14.8,15.45031927346454
2014-06-23 03:00:00,15.1,15.44976642188487
2014-06-23 04:00:00,15.3,15.4492135703052
2014-06-23 05:00:00,15.5,15.448660718725533
2014-06-23 06:00:00,14.8,15.448107867145863
2014-06-23 07:00:00,14.5,15.447555015566188
2014-06-23 08:00:00,15.0,15.44700216398652
2014-06-23 09:00:00,15.8,15.446449312406846
2014-06-23 10:00:00,18.0,15.445896460827177
2014-06-23 11:00:00,19.2,15.445343609247507
2014-06-23 12:00:00,17.2,15.444790757667835
2014-06-23 13:00:00,18.9,15.44423790608817
2014-06-23 14:00:00,18.3,15.4436850545085
2014-06-23 15:00:00,17.9,15.443132202928826
2014-06-23 16:00:00,16.8,15.442579351349158
2014-06-23 17:00:00,17.1,15.44202649976949
2014-06-23 18:00:00,17.4,15.441473648189813
2014-06-23 19:00:00,16.9,15.440920796610149
2014-06-23 20:00:00,16.5,15.440367945030474
2014-06-23 21:00:00,16.2,15.439815093450807
2014-06-23 22:00:00,16.1,15.439262241871132
2014-06-23 23:00:00,16.0,15.438709390291468
2014-06-24 00:00:00,16.0,15.457982338943635
2014-06-24 01:00:00,15.8,15.457429487363969
2014-06-24 02:00:00,15.9,15.456876635784297
2014-06-24 03:00:00,15.5,15.456323784204628
2014-06-24 04:00:00,15.6,15.455770932624958
2014-06-24 05:00:00,15.6,15.45521808104529
2014-06-24 09:00:00,19.9,15.45300667472661
2014-06-24 10:00:00,20.2,15.452453823146934
2014-06-24 11:00:00,20.2,15.451900971567268
