,south_tower_true,south_tower
2014-04-02 20:00:00,185.12447129072163,212.54906662211044
2014-04-02 21:00:00,150.16797426804123,163.45466678278217
2014-04-02 22:00:00,116.84595859793815,126.31142121897611
2014-04-02 23:00:00,125.32645212371136,120.14755021729536
2014-04-03 00:00:00,139.0914112956028,115.21750885962912
2014-04-03 01:00:00,138.3961478274774,115.48357915595395
2014-04-03 02:00:00,138.44172148699607,115.69457500861276
2014-04-03 03:00:00,138.76926296716894,113.23446034347054
2014-04-03 04:00:00,138.67147348453608,112.27512426822686
2014-04-03 05:00:00,138.9308318147502,112.9129470592972
2014-04-03 06:00:00,138.9620214735956,124.64827024906664
2014-04-03 07:00:00,139.66042783568597,136.25967594058758
2014-04-03 08:00:00,146.17343579886386,255.65176788647176
2014-04-03 09:00:00,182.939009400793,334.17862263218353
2014-04-03 10:00:00,212.07802581611614,365.6994397089637
2014-04-03 11:00:00,218.06156051335998,365.84159250704
2014-04-03 12:00:00,223.44397855670098,346.96929362942967
2014-04-03 13:00:00,229.248815464552,344.50917896428746
2014-04-03 14:00:00,218.00410596796195,346.4825570142582
2014-04-03 15:00:00,230.53192907817254,357.3091518835387
2014-04-03 16:00:00,223.879304159899,358.277421336605
2014-04-03 17:00:00,219.71020525310328,356.34051388628984
2014-04-03 18:00:00,217.97966453689813,332.6629697988209
2014-04-03 19:00:00,183.1951399856933,283.1142057992481
2014-04-03 20:00:00,149.86849143193774,232.79439958835135
2014-04-03 21:00:00,140.76189677256468,183.19056114511264
2014-04-03 22:00:00,138.42824709278352,141.42106231336243
2014-04-03 23:00:00,139.10928098969072,134.0868593837792
2014-04-04 00:00:00,148.5345739216495,123.85590282326038
2014-04-04 01:00:00,149.73711608836524,119.74355484813815
2014-04-04 02:00:00,150.0220384329897,116.92545629916695
2014-04-04 03:00:00,149.31386907468962,117.02630326449376
2014-04-04 04:00:00,147.13939204039553,116.38364524032959
2014-04-04 05:00:00,142.7901070515464,115.67214416158289
2014-04-04 06:00:00,142.01575364106876,129.58290787615937
2014-04-04 07:00:00,149.57661976183462,135.94847280849376
2014-04-04 08:00:00,163.05235462571008,246.06052099665686
2014-04-04 09:00:00,226.686997113402,327.850536529579
2014-04-04 10:00:00,291.9689606597939,339.76485166126304
2014-04-04 11:00:00,310.6811777319588,339.4664089100114
2014-04-04 12:00:00,332.6109325007364,343.0920202699622
2014-04-04 13:00:00,327.8189729333572,347.17199579015767
2014-04-04 14:00:00,319.8913504329896,339.6174950859104
2014-04-04 15:00:00,318.0087450687985,343.27064366769423
2014-04-04 16:00:00,335.55347546055117,335.0965554722045
2014-04-04 17:00:00,327.674594969072,315.35683410685454
2014-04-04 18:00:00,313.57408265264047,313.1583230491258
2014-04-04 19:00:00,271.2771785869977,275.94623443073715
2014-04-04 20:00:00,205.4716991878813,229.082349559882
2014-04-04 21:00:00,153.13533624742269,178.88646084723374
2014-04-04 22:00:00,147.29630274856996,141.50914889784713
2014-04-04 23:00:00,138.7513016336241,129.2044774274073
2014-04-05 00:00:00,110.13627091060408,133.70593454754368
2014-04-05 01:00:00,124.64622092056514,132.31977153388846
2014-04-05 02:00:00,115.1820406153846,127.02332301994724
2014-04-05 03:00:00,107.11244992904241,127.75752608743304
2014-04-05 04:00:00,121.25707924422605,124.60898087646584
2014-04-05 05:00:00,115.44278541664049,122.45177565148664
2014-04-05 06:00:00,133.0710434762951,120.62501708850344
2014-04-05 07:00:00,108.65452475994965,118.15113381244473
2014-04-05 08:00:00,119.09732792464676,114.6170674958155
2014-04-05 09:00:00,119.92021137069858,115.83317194537884
2014-04-05 10:00:00,103.11535064615386,119.1971796979162
2014-04-05 11:00:00,125.05478695384613,120.95025997322303
2014-04-05 12:00:00,127.52050436420721,126.65493158156542
2014-04-05 13:00:00,131.02986282011358,130.14285683235127
2014-04-05 14:00:00,125.34516184615386,132.96988875914514
2014-04-05 15:00:00,119.89256664615385,138.5093370364895
2014-04-05 16:00:00,127.31325833846151,141.58420395978038
2014-04-05 17:00:00,136.34714387692304,146.36637863671723
2014-04-05 18:00:00,139.15410116923076,146.30200227104606
2014-04-05 19:00:00,137.6699628307692,145.46658369405088
2014-04-05 20:00:00,131.50756233846158,143.30937846907165
2014-04-05 21:00:00,132.63679803076923,140.27098214543645
2014-04-05 22:00:00,132.99170067692307,135.63542695548722
2014-04-05 23:00:00,123.44224821179225,138.77913693336058
2014-04-06 00:00:00,135.19987026088342,130.90261283956332
2014-04-06 01:00:00,128.79379360437332,128.9243995564986
2014-04-06 02:00:00,123.36838522452166,127.97883209217142
2014-04-06 03:00:00,125.09474830394377,126.37237130385222
2014-04-06 04:00:00,113.939720920189,127.09280576042156
2014-04-06 05:00:00,125.35059402951336,124.21963276778433
2014-04-06 06:00:00,111.5411358038266,140.22322534166884
2014-04-06 07:00:00,128.07261172747252,140.80597368907317
2014-04-06 08:00:00,150.5119685023038,188.97304136390204
2014-04-06 09:00:00,334.05969033346355,215.78499350723916
2014-04-06 10:00:00,270.76107555486146,247.55364558051633
2014-04-06 11:00:00,350.1687001515033,267.57767254201895
