,wt_rain_day_true,wt_rain_day
2014-08-02 14:00:00,0.0,1.302379676211217
2014-08-02 15:00:00,0.0,1.4543680468384252
2014-08-02 16:00:00,0.0,1.606356417465662
2014-08-02 17:00:00,0.0,1.7583447880928986
2014-08-02 18:00:00,0.0,1.9103331587201353
2014-08-02 19:00:00,0.0,2.062321529347372
2014-08-02 20:00:00,0.0,2.2143098999745803
2014-08-02 21:00:00,0.0,2.366298270601817
2014-08-02 22:00:00,0.0,2.5182866412290537
2014-08-02 23:00:00,0.0,2.6702750118562903
2014-08-03 00:00:00,0.0,-0.9697904542164508
2014-08-03 01:00:00,0.0,-0.8178020835892141
2014-08-03 02:00:00,0.0,-0.665813712961949
2014-08-03 03:00:00,0.0,-0.5138253423347408
2014-08-03 04:00:00,0.0,-0.36183697170750406
2014-08-03 05:00:00,0.0,-0.2098486010802958
2014-08-03 06:00:00,0.0,-0.05786023045303068
2014-08-03 07:00:00,0.0,0.09412814017420601
2014-08-03 08:00:00,0.0,0.24611651080138586
2014-08-03 09:00:00,0.0,0.39810488142865097
2014-08-03 10:00:00,0.0,0.5500932520558592
2014-08-03 11:00:00,0.0,0.7020816226830959
2014-08-03 12:00:00,0.0,0.854069993310361
2014-08-03 13:00:00,0.0,1.006058363937541
2014-08-03 14:00:00,0.0,1.1580467345648344
2014-08-03 15:00:00,0.0,1.3100351051920427
2014-08-03 16:00:00,0.0,1.462023475819251
2014-08-03 17:00:00,0.0,1.6140118464464877
2014-08-03 18:00:00,0.0,1.7660002170737243
2014-08-03 19:00:00,0.0,1.917988587700961
2014-08-03 20:00:00,0.0,2.0699769583281693
2014-08-03 21:00:00,0.0,2.221965328955406
2014-08-03 22:00:00,0.0,2.3739536995826143
2014-08-03 23:00:00,0.0,2.525942070209851
2014-08-04 00:00:00,0.0,-0.10379280433789972
2014-08-04 01:00:00,0.0,0.048195566289336966
2014-08-04 02:00:00,0.0,0.20018393691660208
2014-08-04 03:00:00,0.0,0.35217230754381035
2014-08-04 04:00:00,0.0,0.504160678171047
2014-08-04 05:00:00,0.0,0.6561490487982553
2014-08-04 06:00:00,0.0,0.8081374194254636
2014-08-04 07:00:00,0.0,0.9601257900527287
2014-08-04 08:00:00,0.0,1.1121141606799654
2014-08-04 09:00:00,0.0,1.2641025313071736
2014-08-04 10:00:00,0.0,1.4160909019344388
2014-08-04 11:00:00,0.0,1.5680792725616755
2014-08-04 12:00:00,0.0,1.7200676431888837
2014-08-04 13:00:00,0.0,1.8720560138160636
2014-08-04 14:00:00,0.0,2.0240443844433287
2014-08-04 15:00:00,0.0,2.176032755070537
2014-08-04 16:00:00,0.0,2.328021125697802
2014-08-04 17:00:00,0.0,2.4800094963250388
2014-08-04 18:00:00,0.0,2.631997866952247
2014-08-04 19:00:00,0.0,2.7839862375794837
2014-08-04 20:00:00,0.0,2.935974608206692
2014-08-04 21:00:00,0.0,3.0879629788339287
2014-08-04 22:00:00,0.0,3.2399513494611654
2014-08-04 23:00:00,0.0,3.391939720088402
2014-08-05 00:00:00,0.0,-0.2481257459843107
2014-08-05 01:00:00,0.0,-0.09613737535710243
2014-08-05 02:00:00,0.0,0.05585099527013426
2014-08-05 03:00:00,0.0,0.20783936589737095
2014-08-05 04:00:00,0.0,0.35982773652460764
2014-08-05 05:00:00,0.0,0.5118161071518443
2014-08-05 06:00:00,0.0,0.6638044777791094
2014-08-05 07:00:00,0.0,0.8157928484062893
2014-08-05 08:00:00,0.0,0.9677812190335544
2014-08-05 09:00:00,0.0,1.1197695896607343
2014-08-05 10:00:00,0.0,1.271757960287971
2014-08-05 11:00:00,0.0,1.423746330915236
2014-08-05 12:00:00,0.0,1.5757347015424443
2014-08-05 13:00:00,0.0,1.727723072169681
2014-08-05 14:00:00,0.0,1.8797114427968893
2014-08-05 15:00:00,0.0,2.0316998134241544
2014-08-05 16:00:00,0.0,2.183688184051391
2014-08-05 17:00:00,0.0,2.335676554678571
2014-08-05 18:00:00,0.0,2.487664925305836
2014-08-05 19:00:00,0.0,2.6396532959330727
2014-08-05 20:00:00,0.0,2.791641666560281
2014-08-05 21:00:00,0.0,2.943630037187546
2014-08-05 22:00:00,0.0,3.0956184078147544
2014-08-05 23:00:00,0.0,3.247606778441991
2014-08-06 00:00:00,0.0,-0.3924586876307501
2014-08-06 01:00:00,0.0,-0.2404703170035134
2014-08-06 02:00:00,0.0,-0.08848194637630513
2014-08-06 03:00:00,0.0,0.0635064242509884
2014-08-06 04:00:00,0.0,0.21549479487819667
2014-08-06 05:00:00,0.0,0.36748316550543336
2014-08-06 06:00:00,0.0,0.51947153613267
2014-08-06 07:00:00,0.0,0.6714599067598783
2014-08-06 08:00:00,0.0,0.823448277387115
2014-08-06 09:00:00,0.0,0.9754366480143233
2014-08-06 10:00:00,0.0,1.1274250186415884
2014-08-06 11:00:00,0.0,1.2794133892687967
2014-08-06 12:00:00,0.0,1.4314017598960334
2014-08-06 13:00:00,0.0,1.5833901305232132
2014-08-06 14:00:00,0.0,1.7353785011504783
2014-08-06 15:00:00,0.0,1.887366871777715
2014-08-06 16:00:00,0.0,2.0393552424049233
2014-08-06 17:00:00,0.0,2.1913436130321884
2014-08-06 18:00:00,0.0,2.3433319836593682
2014-08-06 19:00:00,0.0,2.4953203542866333
2014-08-06 20:00:00,0.0,2.64730872491387
2014-08-06 21:00:00,0.0,2.79929709554105
2014-08-06 22:00:00,0.0,2.9512854661683434
2014-08-06 23:00:00,0.0,3.10327383679558
2014-08-07 00:00:00,0.0,-0.5367916292771895
2014-08-07 01:00:00,0.0,-0.3848032586499528
2014-08-07 02:00:00,0.0,-0.2328148880227161
2014-08-07 03:00:00,0.0,-0.08082651739547941
2014-08-07 04:00:00,0.0,0.07116185323175728
2014-08-07 05:00:00,0.0,0.22315022385899397
2014-08-07 06:00:00,0.0,0.37513859448623066
2014-08-07 07:00:00,0.0,0.5271269651134389
2014-08-07 08:00:00,0.0,0.6791153357406472
2014-08-07 09:00:00,0.0,0.8311037063679123
2014-08-07 10:00:00,0.0,0.983092076995149
2014-08-07 11:00:00,0.0,1.1350804476223573
2014-08-07 12:00:00,0.0,1.287068818249594
2014-08-07 13:00:00,0.0,1.4390571888768307
2014-08-07 14:00:00,0.0,1.5910455595040673
2014-08-07 15:00:00,0.0,1.7430339301313325
2014-08-07 16:00:00,0.0,1.8950223007585407
2014-08-07 17:00:00,0.0,2.047010671385749
2014-08-07 18:00:00,0.0,2.198999042013014
2014-08-07 19:00:00,0.0,2.3509874126402224
2014-08-07 20:00:00,0.0,2.5029757832674306
2014-08-07 21:00:00,0.0,2.6549641538946673
