,civil_true,civil
2014-06-11 06:00:00,129.98381,132.7459784836347
2014-06-11 07:00:00,127.69301000000002,143.09038494026868
2014-06-11 08:00:00,190.04095,173.34331320441618
2014-06-11 09:00:00,262.20115,324.59658979915935
2014-06-11 10:00:00,311.77788,278.0128347096921
2014-06-11 11:00:00,336.72851,334.5376555321937
2014-06-11 12:00:00,333.54048,350.28081059002176
2014-06-11 13:00:00,342.70367999999996,342.6106379664043
2014-06-11 14:00:00,344.59358999999995,343.28007698621076
2014-06-11 15:00:00,347.76253,352.1650986100046
2014-06-11 16:00:00,353.52771,365.10747186531705
2014-06-11 17:00:00,358.66292000000016,364.7854003962387
2014-06-11 18:00:00,334.43771,345.00985980488036
2014-06-11 19:00:00,294.86413999999996,282.22803150268726
2014-06-11 20:00:00,235.58969,215.2370673627452
2014-06-11 21:00:00,194.73709,192.28400600674317
2014-06-11 22:00:00,144.18677,169.28985316133992
2014-06-11 23:00:00,131.77827,169.09371759341397
2014-06-12 00:00:00,119.80883999999999,113.82351768777401
2014-06-12 01:00:00,113.70004,112.40469140629243
2014-06-12 02:00:00,110.3402,114.80387239205861
2014-06-12 03:00:00,108.96571999999999,116.72587067369213
2014-06-12 04:00:00,107.11399,112.4309638990313
2014-06-12 05:00:00,106.33129999999998,114.6373530949124
2014-06-12 06:00:00,105.66315,120.36306032587895
2014-06-12 07:00:00,103.6587,118.99201074816341
2014-06-12 08:00:00,106.04495,121.89851723630973
2014-06-12 09:00:00,118.56799,131.7759224574208
2014-06-12 10:00:00,126.43307,130.1085231904364
2014-06-12 11:00:00,136.77985,127.32243821522403
2014-06-12 12:00:00,144.81673999999995,131.97131602383806
2014-06-12 13:00:00,142.83138,131.19987046274684
2014-06-12 14:00:00,132.21733999999998,131.07614769534436
2014-06-12 15:00:00,132.44642,135.27794751677442
2014-06-12 16:00:00,146.95481999999996,137.56899358274225
2014-06-12 17:00:00,151.91822,137.33116424132734
2014-06-12 18:00:00,148.76837,147.0579606337001
2014-06-12 19:00:00,142.9841,146.45189905756095
2014-06-12 20:00:00,132.80913,147.14008496747206
2014-06-12 21:00:00,124.35226000000002,148.69950643600444
2014-06-12 22:00:00,118.49163,144.351373663674
2014-06-12 23:00:00,118.64435,138.71143631116246
2014-06-13 00:00:00,127.46393,142.36939369817134
2014-06-13 01:00:00,128.60933,139.8027979884981
2014-06-13 02:00:00,123.07323000000001,137.84532978994076
2014-06-13 03:00:00,122.93959999999998,142.5854889474353
2014-06-13 04:00:00,123.14958999999999,141.37065914309534
2014-06-13 05:00:00,122.48144,144.33453524897539
2014-06-13 06:00:00,117.36532,143.73774087961365
2014-06-13 07:00:00,110.68382,145.05439046383643
2014-06-13 08:00:00,137.44799999999998,152.63600754692635
2014-06-13 09:00:00,179.10238,321.14980379279035
2014-06-13 10:00:00,174.1008,246.1273487659605
2014-06-13 11:00:00,186.98655,309.67955367661125
2014-06-13 12:00:00,188.76192,321.7424151149026
2014-06-13 13:00:00,203.53758,340.79337186310437
2014-06-13 14:00:00,204.47298999999995,353.600613376642
2014-06-13 15:00:00,225.96833,354.65342566985885
2014-06-13 16:00:00,235.78059,352.46352364381283
2014-06-13 17:00:00,235.05517000000003,286.9509347898768
2014-06-13 18:00:00,220.39405,296.0913939505882
2014-06-13 19:00:00,220.31769,253.75083760531268
2014-06-13 20:00:00,182.5004,193.44934195986804
2014-06-13 21:00:00,161.32959,171.73261906626507
2014-06-13 22:00:00,132.92367,172.94528653739656
2014-06-13 23:00:00,133.74453999999997,174.15672716402963
2014-06-14 00:00:00,135.36719,136.70705807567592
2014-06-14 01:00:00,134.04997999999998,138.37135611299254
2014-06-14 02:00:00,129.79290999999998,139.4900041055994
2014-06-14 03:00:00,131.51100999999997,140.56051097045875
2014-06-14 04:00:00,130.72832,142.21638462339
2014-06-14 05:00:00,126.43307,144.4526871717718
2014-06-14 06:00:00,122.02328,144.49237080861013
2014-06-14 07:00:00,116.25809999999998,146.7269778391167
2014-06-14 08:00:00,125.19221999999999,232.23063035013357
2014-06-14 09:00:00,158.65698999999995,286.9452164965761
2014-06-14 10:00:00,162.62770999999995,227.98494590883405
2014-06-14 11:00:00,163.84947,235.07847214079703
2014-06-14 12:00:00,166.36935,265.4370136450465
2014-06-14 13:00:00,170.26371,302.0516366322384
2014-06-14 14:00:00,168.25925999999995,288.0091273113582
2014-06-14 15:00:00,161.55866999999995,239.66966676115393
2014-06-14 16:00:00,164.59398000000004,160.5856966790665
