,wt_mean_solarrad_true,wt_mean_solarrad
2014-08-02 14:00:00,460.7,158.91460183874938
2014-08-02 15:00:00,224.0,156.8974712065135
2014-08-02 16:00:00,171.8,154.88034057427785
2014-08-02 17:00:00,122.0,152.86320994204016
2014-08-02 18:00:00,76.0,150.84607930980337
2014-08-02 19:00:00,23.2,148.82894867756772
2014-08-02 20:00:00,0.1,146.81181804533117
2014-08-02 21:00:00,0.1,144.79468741309347
2014-08-02 22:00:00,0.1,142.77755678085668
2014-08-02 23:00:00,0.1,140.76042614862217
2014-08-03 00:00:00,0.1,188.17078228425203
2014-08-03 01:00:00,0.1,186.15365165201524
2014-08-03 02:00:00,0.1,184.13652101977823
2014-08-03 03:00:00,0.1,182.1193903875428
2014-08-03 04:00:00,0.1,180.1022597553058
2014-08-03 05:00:00,3.1,178.08512912306946
2014-08-03 06:00:00,86.9,176.067998490832
2014-08-03 07:00:00,165.3,174.0508678585959
2014-08-03 08:00:00,293.4,172.03373722635934
2014-08-03 09:00:00,401.2,170.01660659412323
2014-08-03 10:00:00,808.7,167.999475961886
2014-08-03 11:00:00,698.8,165.98234532964966
2014-08-03 12:00:00,420.4,163.96521469741242
2014-08-03 13:00:00,548.4,161.948084065177
2014-08-03 14:00:00,616.7,159.93095343293976
2014-08-03 15:00:00,713.9,157.9138228007048
2014-08-03 16:00:00,566.6,155.8966921684662
2014-08-03 17:00:00,380.7,153.87956153623054
2014-08-03 18:00:00,188.4,151.8624309039933
2014-08-03 19:00:00,34.9,149.84530027175856
2014-08-03 20:00:00,0.1,147.82816963952087
2014-08-03 21:00:00,0.0,145.811039007285
2014-08-03 22:00:00,0.1,143.79390837504866
2014-08-03 23:00:00,0.1,141.77677774281165
2014-08-04 00:00:00,0.2,182.07267271910905
2014-08-04 01:00:00,0.2,180.0555420868718
2014-08-04 02:00:00,0.2,178.0384114546348
2014-08-04 03:00:00,0.2,176.02128082239892
2014-08-04 04:00:00,0.2,174.00415019016236
2014-08-04 05:00:00,4.5,171.9870195579265
2014-08-04 06:00:00,97.4,169.96988892569084
2014-08-04 07:00:00,276.1,167.95275829345223
2014-08-04 08:00:00,466.5,165.93562766121636
2014-08-04 09:00:00,640.7,163.91849702898048
2014-08-04 10:00:00,782.5,161.9013663967428
2014-08-04 11:00:00,876.6,159.88423576450623
2014-08-04 12:00:00,917.7,157.86710513227035
2014-08-04 13:00:00,903.5,155.84997450003448
2014-08-04 14:00:00,843.4,153.83284386779792
2014-08-04 15:00:00,722.6,151.81571323556045
2014-08-04 16:00:00,563.8,149.79858260332526
2014-08-04 17:00:00,373.5,147.7814519710878
2014-08-04 18:00:00,177.6,145.76432133885078
2014-08-04 19:00:00,31.6,143.7471907066149
2014-08-04 20:00:00,0.3,141.73006007437812
