,civil_true,civil
2014-09-21 23:00:00,107.45761,130.43347843589112
2014-09-22 00:00:00,104.95681999999998,126.79858584725748
2014-09-22 01:00:00,98.59985,129.23240573547906
2014-09-22 02:00:00,97.53081,136.5202781683716
2014-09-22 03:00:00,100.54703,131.81378554231372
2014-09-22 04:00:00,98.52349,132.4257712322713
2014-09-22 05:00:00,103.77324,139.07977254296875
2014-09-22 06:00:00,129.0484,135.52789343572735
2014-09-22 07:00:00,131.81644999999997,140.43802631684576
2014-09-22 08:00:00,224.72748,164.0245684207526
2014-09-22 09:00:00,286.42636,468.09060864575883
2014-09-22 10:00:00,316.34039,357.1462272964853
2014-09-22 11:00:00,340.89013,387.63230247032135
2014-09-22 12:00:00,377.58111,435.24145934293466
2014-09-22 13:00:00,367.6734,435.9036996332423
2014-09-22 14:00:00,359.4647,409.8699101547479
2014-09-22 15:00:00,360.11376,400.8638063986634
2014-09-22 16:00:00,377.37112,419.31428637256346
2014-09-22 17:00:00,367.34887000000003,403.8492663679271
2014-09-22 18:00:00,348.2016,384.737922187151
2014-09-22 19:00:00,290.96978,275.6515371198685
2014-09-22 20:00:00,247.57821,217.77233846426418
2014-09-22 21:00:00,179.80871000000005,192.30310237390893
2014-09-22 22:00:00,138.93702,179.84812912215426
2014-09-22 23:00:00,128.57115,165.57891455762072
2014-09-23 00:00:00,122.3669,124.65504266004237
2014-09-23 01:00:00,118.05256000000001,131.51775430546297
2014-09-23 02:00:00,115.18906000000001,129.52029422742004
2014-09-23 03:00:00,111.90558,134.23423389402848
2014-09-23 04:00:00,111.27561000000001,129.50541860950074
2014-09-23 05:00:00,135.57718,136.120062557977
2014-09-23 06:00:00,147.45116000000004,133.08486514792526
2014-09-23 07:00:00,148.11930999999996,135.56189343438336
2014-09-23 08:00:00,198.93688999999995,168.92987139725184
2014-09-23 09:00:00,269.22626999999994,381.20728303384055
2014-09-23 10:00:00,319.07026,358.39699912980325
2014-09-23 11:00:00,333.63593,380.4791486944769
2014-09-23 12:00:00,372.8277,399.1433250896654
2014-09-23 13:00:00,354.84492,420.642236656623
2014-09-23 14:00:00,356.6012,392.25581007299746
2014-09-23 15:00:00,387.27883,432.18671226862324
2014-09-23 16:00:00,377.48566,459.1222057994154
2014-09-23 17:00:00,386.99248,472.7598699377628
2014-09-23 18:00:00,355.24581,446.60042381846216
2014-09-23 19:00:00,308.4944,270.6735519103311
2014-09-23 20:00:00,258.91767000000004,215.31765176053085
2014-09-23 21:00:00,183.30218,187.61261739528553
2014-09-23 22:00:00,146.21031000000005,164.9464572762107
2014-09-23 23:00:00,143.51862,166.21881618798943
2014-09-24 00:00:00,134.67995,121.42608405372496
2014-09-24 01:00:00,121.90874,127.95745180966333
2014-09-24 02:00:00,120.97333,124.87924953018594
2014-09-24 03:00:00,116.96443000000001,130.56016747554577
2014-09-24 04:00:00,110.79836,126.44767268241156
2014-09-24 05:00:00,121.18332,130.48184041012365
2014-09-24 06:00:00,145.04582000000005,130.982520049812
2014-09-24 07:00:00,145.90487,130.0298189604445
2014-09-24 08:00:00,199.77685,171.10585801390758
2014-09-24 09:00:00,276.53774,402.09143840861776
2014-09-24 10:00:00,311.72061,355.5695687631714
2014-09-24 11:00:00,343.54364,379.3283586398159
2014-09-24 12:00:00,350.4924,404.1273683596589
2014-09-24 13:00:00,369.98329,436.7601384119401
2014-09-24 14:00:00,366.64254,407.32093846972225
2014-09-24 15:00:00,342.24551999999994,447.3211401270504
2014-09-24 16:00:00,372.71316,438.433652155486
2014-09-24 17:00:00,363.22542999999996,439.58823711507875
2014-09-24 18:00:00,351.33236,417.9291818817162
2014-09-24 19:00:00,290.87433,254.45990214932263
2014-09-24 20:00:00,242.29027999999997,196.90184028869783
2014-09-24 21:00:00,193.80168,169.86081474501472
2014-09-24 22:00:00,145.38943999999995,164.41920279436147
2014-09-24 23:00:00,135.9208,153.58081877989392
2014-09-25 00:00:00,136.22624,119.10848943243298
2014-09-25 01:00:00,124.35226000000002,117.81327441668064
2014-09-25 02:00:00,120.93515,125.27465346283832
2014-09-25 03:00:00,115.45632,120.78733880058678
2014-09-25 04:00:00,121.35513,127.61051494840892
2014-09-25 05:00:00,137.42891,123.4197336188736
2014-09-25 06:00:00,153.36906000000005,131.54357862878197
2014-09-25 07:00:00,158.80971,126.23542292848438
2014-09-25 08:00:00,221.88307000000003,164.45809116906435
2014-09-25 09:00:00,271.34526,393.30275263472333
2014-09-25 10:00:00,311.77788,360.0793983877757
2014-09-25 11:00:00,321.4565100000001,356.4513189606069
2014-09-25 12:00:00,357.88023,400.2619267892893
2014-09-25 13:00:00,355.09309,419.2228789160782
2014-09-25 14:00:00,358.98745,411.9638862840617
2014-09-25 15:00:00,342.53187,425.69203224856466
2014-09-25 16:00:00,362.95817,449.87047417036797
2014-09-25 17:00:00,361.14462000000003,430.7578349010897
2014-09-25 18:00:00,341.74918,450.6454920889369
2014-09-25 19:00:00,293.29876,242.78713945993792
2014-09-25 20:00:00,242.42391,197.1670441534945
2014-09-25 21:00:00,186.96746000000002,166.38043922627992
2014-09-25 22:00:00,144.03404999999995,159.29059675129326
2014-09-25 23:00:00,130.67104999999998,151.58530521456743
2014-09-26 00:00:00,118.87343,118.01524481925344
2014-09-26 01:00:00,115.01725,115.82384629479236
2014-09-26 02:00:00,116.39173000000001,123.07306465138203
2014-09-26 03:00:00,113.83367,117.77538752854099
2014-09-26 04:00:00,115.32269,125.23032289930335
2014-09-26 05:00:00,134.06906999999998,120.74271532347606
2014-09-26 06:00:00,139.7388,128.87894558667588
2014-09-26 07:00:00,141.60962,123.70563169862183
2014-09-26 08:00:00,208.50098,167.84258993096776
2014-09-26 09:00:00,268.93992000000003,410.93774096255936
2014-09-26 10:00:00,314.71774,356.7367774058936
2014-09-26 11:00:00,334.74315,358.07383928094964
2014-09-26 12:00:00,362.82454,388.6272201660348
2014-09-26 13:00:00,346.40714,383.206473340407
2014-09-26 14:00:00,355.4558,412.1400329843625
2014-09-26 15:00:00,347.0562,467.8121204505944
2014-09-26 16:00:00,358.37657,468.4481186394937
2014-09-26 17:00:00,351.0651,433.58755044983286
2014-09-26 18:00:00,322.37283,402.1838766849472
2014-09-26 19:00:00,292.53516,225.25178488341004
2014-09-26 20:00:00,238.0523,171.07602846060848
2014-09-26 21:00:00,185.72661000000002,163.08764928234575
2014-09-26 22:00:00,148.10022,144.11382201030534
2014-09-26 23:00:00,140.86511000000004,144.25090064875747
2014-09-27 00:00:00,124.54316,99.15815276199598
2014-09-27 01:00:00,110.28293000000001,106.45290153074782
2014-09-27 02:00:00,108.87027,102.14486239236501
2014-09-27 03:00:00,104.47956999999998,108.38243629278861
2014-09-27 04:00:00,101.38699,104.513362543489
2014-09-27 05:00:00,100.71884,108.41459158967811
2014-09-27 06:00:00,98.42804,109.92215335300361
2014-09-27 07:00:00,100.43249,109.84451585281116
2014-09-27 08:00:00,114.27273999999998,118.47409302660114
2014-09-27 09:00:00,129.71654999999998,115.3431321368677
2014-09-27 10:00:00,143.59498,124.79916630662106
2014-09-27 11:00:00,148.53928999999997,120.04793206747684
2014-09-27 12:00:00,145.4658,128.5698511678561
2014-09-27 13:00:00,151.0019,124.022993947873
2014-09-27 14:00:00,149.81832,125.08178952957275
2014-09-27 15:00:00,148.57747,130.23557785305704
2014-09-27 16:00:00,142.94591999999997,126.33102829904558
2014-09-27 17:00:00,137.06619999999998,132.448095647831
2014-09-27 18:00:00,132.46550999999997,129.45643115393977
2014-09-27 19:00:00,124.19953999999998,129.8107398367948
