,south_tower_true,south_tower
2014-11-14 01:00:00,132.15552672288408,149.17196068983765
2014-11-14 02:00:00,125.51038818461541,147.65639854070582
2014-11-14 03:00:00,128.86910818461538,144.8233172527943
2014-11-14 04:00:00,122.92385870769228,139.8904398374527
2014-11-14 05:00:00,128.093717507517,143.45281603570083
2014-11-14 06:00:00,122.56539569230769,147.87981416877312
2014-11-14 07:00:00,128.6414966153846,148.43659983168016
2014-11-14 08:00:00,171.59568147692306,209.0365754129316
2014-11-14 09:00:00,322.2519808,245.24872276906345
2014-11-14 10:00:00,275.11937181538457,283.24501062562615
2014-11-14 11:00:00,298.6605331692308,310.93445605277697
2014-11-14 12:00:00,311.4512699076923,318.1200098826692
2014-11-14 13:00:00,309.15297279999993,308.27388401229507
2014-11-14 14:00:00,313.00636356923087,297.28865305318436
2014-11-14 15:00:00,326.05620928100467,310.80104358075823
2014-11-14 16:00:00,333.00236925113126,315.1456967676568
2014-11-14 17:00:00,323.0707050756089,315.19468859582577
2014-11-14 18:00:00,298.47362953846147,296.2631703309501
2014-11-14 19:00:00,237.73612504615383,279.4588965088958
2014-11-14 20:00:00,189.79200393846162,238.1432770424614
2014-11-14 21:00:00,158.09400516923074,187.30309213526562
2014-11-14 22:00:00,131.80305779055055,147.59319911921892
2014-11-14 23:00:00,119.35340701538463,144.7601178313074
2014-11-15 00:00:00,122.07415926153843,138.6661033510058
2014-11-15 01:00:00,117.46148812620069,136.23102263626728
2014-11-15 02:00:00,120.39818280188385,133.2881480867908
2014-11-15 03:00:00,119.0920307742543,130.4001701680968
2014-11-15 04:00:00,115.76984812307691,128.74736644200874
2014-11-15 05:00:00,119.3402998153846,127.38277002752875
2014-11-15 06:00:00,114.7379081846154,124.57713705500848
2014-11-15 07:00:00,121.66859224615385,126.64358006443386
2014-11-15 08:00:00,121.53096664615387,134.80354909071525
2014-11-15 09:00:00,126.24300504615385,141.70089560899942
2014-11-15 10:00:00,143.34461952636485,152.13907481275393
2014-11-15 11:00:00,150.35393093124011,160.8617343045558
2014-11-15 12:00:00,151.68685292307688,162.63997000237322
2014-11-15 13:00:00,151.22961329230768,163.08696240371518
2014-11-15 14:00:00,140.96380754092672,155.90332312629164
2014-11-15 15:00:00,142.75710223673468,155.7739009044176
2014-11-15 16:00:00,142.0806140784929,157.88151638692983
2014-11-15 17:00:00,144.44134400000004,160.3734082849195
2014-11-15 18:00:00,143.19565587692304,156.01694549279398
2014-11-15 19:00:00,140.3884465230769,149.5606865732384
2014-11-15 20:00:00,146.36001519316574,147.72946879710724
2014-11-15 21:00:00,140.22889156923077,143.0299020625912
2014-11-15 22:00:00,141.32661956923076,139.34592299755116
2014-11-15 23:00:00,136.05021538461537,138.530292890896
2014-11-16 00:00:00,135.9931221079011,133.4244177646791
2014-11-16 01:00:00,139.72779323076924,133.72044443136932
2014-11-16 02:00:00,134.59632443076922,135.22419697527422
2014-11-16 03:00:00,138.49708421647793,135.72608600739875
2014-11-16 04:00:00,134.06724726153848,133.0027979810522
2014-11-16 05:00:00,132.32464105769907,129.30509475831656
2014-11-16 06:00:00,135.3888059076923,126.10146121262325
2014-11-16 07:00:00,131.69812086153846,121.7861708935846
2014-11-16 08:00:00,131.42917119999998,121.84888687944924
2014-11-16 09:00:00,137.172531409306,123.75063999652716
2014-11-16 10:00:00,131.8517227905808,121.42535254335364
2014-11-16 11:00:00,122.51221006467816,122.84676014108484
2014-11-16 12:00:00,123.44008073846152,127.78155210889514
2014-11-16 13:00:00,120.9361014153846,130.35578895305852
2014-11-16 14:00:00,124.08507907822997,127.89325992292876
2014-11-16 15:00:00,122.61180652307692,130.8654973402652
2014-11-16 16:00:00,126.12304035470837,139.0529146819378
2014-11-16 17:00:00,124.43446350769231,138.70390593693378
2014-11-16 18:00:00,126.8131682461538,140.3997966885774
2014-11-16 19:00:00,131.5683618906293,138.9116828548368
2014-11-16 20:00:00,125.69199878823736,140.56640113339355
2014-11-16 21:00:00,125.85180553846152,137.78821647626452
2014-11-16 22:00:00,117.44051199999998,139.0312100239526
2014-11-16 23:00:00,118.25198406688715,139.99972041772827
2014-11-17 00:00:00,124.61142614003136,132.29338091323348
2014-11-17 01:00:00,120.55591288163264,130.27002492936367
2014-11-17 02:00:00,121.27991335384615,128.78191109562306
2014-11-17 03:00:00,119.49178880000001,128.52897145448839
2014-11-17 04:00:00,114.86948430769232,126.3958222090536
2014-11-17 05:00:00,119.93894596923077,131.49530406921133
2014-11-17 06:00:00,116.06476012307692,141.1100338112286
2014-11-17 07:00:00,127.81838966153843,141.90013015496118
2014-11-17 08:00:00,169.68037154423016,211.6678430768878
2014-11-17 09:00:00,334.56622704092615,248.41523258314893
2014-11-17 10:00:00,266.54391011069686,281.5806169308528
2014-11-17 11:00:00,323.0805792458029,307.04674881131297
2014-11-17 12:00:00,317.15794313846163,325.554732740093
2014-11-17 13:00:00,303.7578476307692,326.0977942453044
2014-11-17 14:00:00,325.2344989538461,324.7743703039112
2014-11-17 15:00:00,309.2885819076923,319.15528500378866
2014-11-17 16:00:00,346.3268147130395,320.2610369745205
