,wt_tmpap_true,wt_tmpap
2014-08-02 14:00:00,17.0,11.83200000000001
2014-08-02 15:00:00,17.1,11.808
2014-08-02 16:00:00,17.4,11.802000000000003
2014-08-02 17:00:00,17.0,11.779000000000005
2014-08-02 18:00:00,17.3,11.781000000000004
2014-08-02 19:00:00,16.7,11.768000000000002
2014-08-02 20:00:00,16.9,11.793000000000005
2014-08-02 21:00:00,16.9,11.804000000000007
2014-08-02 22:00:00,17.0,11.803000000000008
2014-08-02 23:00:00,17.8,11.803000000000008
2014-08-03 00:00:00,17.6,11.734000000000007
2014-08-03 01:00:00,18.6,11.731000000000009
2014-08-03 02:00:00,18.0,11.771000000000008
2014-08-03 03:00:00,18.6,11.85200000000001
2014-08-03 04:00:00,17.9,11.88000000000001
2014-08-03 05:00:00,17.8,11.876000000000008
2014-08-03 06:00:00,17.7,11.882000000000005
2014-08-03 07:00:00,18.0,11.772000000000007
2014-08-03 08:00:00,17.4,11.765000000000004
2014-08-03 09:00:00,18.2,11.766000000000005
2014-08-03 10:00:00,19.8,11.766000000000005
2014-08-03 11:00:00,21.0,11.764000000000008
2014-08-03 12:00:00,20.5,11.827000000000005
2014-08-03 13:00:00,19.6,11.684000000000001
2014-08-03 14:00:00,18.9,11.919000000000008
2014-08-03 15:00:00,17.2,11.809
2014-08-03 16:00:00,16.8,11.895000000000005
2014-08-03 17:00:00,15.0,12.005000000000003
2014-08-03 18:00:00,13.8,11.899000000000001
2014-08-03 19:00:00,12.8,11.964000000000004
2014-08-03 20:00:00,13.2,11.895000000000003
2014-08-03 21:00:00,13.4,11.898000000000003
2014-08-03 22:00:00,12.8,11.975000000000007
2014-08-03 23:00:00,12.0,11.975000000000007
2014-08-04 00:00:00,11.4,11.841999999999999
2014-08-04 01:00:00,11.5,11.825999999999999
2014-08-04 02:00:00,11.8,11.580000000000005
2014-08-04 03:00:00,13.2,11.73000000000001
2014-08-04 04:00:00,13.4,11.854000000000008
2014-08-04 05:00:00,13.1,11.80100000000001
2014-08-04 06:00:00,13.0,11.821000000000005
2014-08-04 07:00:00,13.2,11.818000000000008
2014-08-04 08:00:00,14.2,12.12700000000001
2014-08-04 09:00:00,15.4,12.119000000000005
2014-08-04 10:00:00,16.0,11.827000000000007
2014-08-04 11:00:00,17.6,11.77200000000001
2014-08-04 12:00:00,17.7,11.748000000000012
2014-08-04 13:00:00,16.5,11.740000000000009
2014-08-04 14:00:00,15.5,11.577000000000009
2014-08-04 15:00:00,15.5,11.922
2014-08-04 16:00:00,15.1,11.892000000000001
