,south_tower_true,south_tower
2014-11-14 01:00:00,132.15552672288408,127.48619999519252
2014-11-14 02:00:00,125.51038818461541,126.89752205833923
2014-11-14 03:00:00,128.86910818461538,125.16734494742488
2014-11-14 04:00:00,122.92385870769228,122.76808160276997
2014-11-14 05:00:00,128.093717507517,122.3694430428196
2014-11-14 06:00:00,122.56539569230769,126.7859340815192
2014-11-14 07:00:00,128.6414966153846,126.19620712299509
2014-11-14 08:00:00,171.59568147692306,175.28739013468865
2014-11-14 09:00:00,322.2519808,353.8246108877105
2014-11-14 10:00:00,275.11937181538457,297.1617797299359
2014-11-14 11:00:00,298.6605331692308,280.89257454794375
2014-11-14 12:00:00,311.4512699076923,312.33088860406184
2014-11-14 13:00:00,309.15297279999993,284.1336190909711
2014-11-14 14:00:00,313.00636356923087,311.69936147208506
2014-11-14 15:00:00,326.05620928100467,268.19337160347817
2014-11-14 16:00:00,333.00236925113126,286.7150065265628
2014-11-14 17:00:00,323.0707050756089,280.333731763893
2014-11-14 18:00:00,298.47362953846147,309.1975688671275
2014-11-14 19:00:00,237.73612504615383,240.17402395485166
2014-11-14 20:00:00,189.79200393846162,199.69297358035246
2014-11-14 21:00:00,158.09400516923074,156.13169096466171
2014-11-14 22:00:00,131.80305779055055,132.24234162159817
2014-11-14 23:00:00,119.35340701538463,124.5835932103686
2014-11-15 00:00:00,122.07415926153843,126.99077663385599
2014-11-15 01:00:00,117.46148812620069,120.55864120570408
2014-11-15 02:00:00,120.39818280188385,120.66402162325879
2014-11-15 03:00:00,119.0920307742543,122.09820756542533
2014-11-15 04:00:00,115.76984812307691,120.4545806660576
2014-11-15 05:00:00,119.3402998153846,119.55911045101206
2014-11-15 06:00:00,114.7379081846154,119.73116924625951
2014-11-15 07:00:00,121.66859224615385,120.02399605747333
2014-11-15 08:00:00,121.53096664615387,123.50328510357376
2014-11-15 09:00:00,126.24300504615385,139.25431935986887
2014-11-15 10:00:00,143.34461952636485,136.3793699851835
2014-11-15 11:00:00,150.35393093124011,139.17753063844614
2014-11-15 12:00:00,151.68685292307688,132.5855252379662
2014-11-15 13:00:00,151.22961329230768,128.98905681440834
2014-11-15 14:00:00,140.96380754092672,127.4130251702123
2014-11-15 15:00:00,142.75710223673468,128.87868797483316
2014-11-15 16:00:00,142.0806140784929,131.33779141110904
2014-11-15 17:00:00,144.44134400000004,140.5179790710846
2014-11-15 18:00:00,143.19565587692304,135.81142763091668
2014-11-15 19:00:00,140.3884465230769,130.69842041153595
2014-11-15 20:00:00,146.36001519316574,127.33486058558861
2014-11-15 21:00:00,140.22889156923077,130.69622942239513
2014-11-15 22:00:00,141.32661956923076,125.9261298036209
2014-11-15 23:00:00,136.05021538461537,121.79433349957777
2014-11-16 00:00:00,135.9931221079011,116.75100968503445
2014-11-16 01:00:00,139.72779323076924,120.41695951594093
2014-11-16 02:00:00,134.59632443076922,120.55774559727114
2014-11-16 03:00:00,138.49708421647793,123.02930175869169
2014-11-16 04:00:00,134.06724726153848,125.21260468766383
2014-11-16 05:00:00,132.32464105769907,116.57578082349919
2014-11-16 06:00:00,135.3888059076923,118.47651794392472
2014-11-16 07:00:00,131.69812086153846,118.93652866812708
2014-11-16 08:00:00,131.42917119999998,120.01467220378174
2014-11-16 09:00:00,137.172531409306,122.7591818395264
2014-11-16 10:00:00,131.8517227905808,121.53752306158194
2014-11-16 11:00:00,122.51221006467816,120.84031364870614
2014-11-16 12:00:00,123.44008073846152,121.19849027328452
2014-11-16 13:00:00,120.9361014153846,122.1588136321142
2014-11-16 14:00:00,124.08507907822997,120.82034030503786
2014-11-16 15:00:00,122.61180652307692,120.72512733008351
2014-11-16 16:00:00,126.12304035470837,123.4151055174659
2014-11-16 17:00:00,124.43446350769231,123.46113743166228
2014-11-16 18:00:00,126.8131682461538,127.7734667421659
2014-11-16 19:00:00,131.5683618906293,125.15171776088344
2014-11-16 20:00:00,125.69199878823736,128.8977275040222
2014-11-16 21:00:00,125.85180553846152,124.0917772659611
2014-11-16 22:00:00,117.44051199999998,123.34666623769526
2014-11-16 23:00:00,118.25198406688715,121.26307991011241
2014-11-17 00:00:00,124.61142614003136,125.5663650423084
2014-11-17 01:00:00,120.55591288163264,126.1961012658427
2014-11-17 02:00:00,121.27991335384615,131.02692965075244
2014-11-17 03:00:00,119.49178880000001,129.4985509697039
2014-11-17 04:00:00,114.86948430769232,133.318408738942
2014-11-17 05:00:00,119.93894596923077,123.94509792168984
2014-11-17 06:00:00,116.06476012307692,128.04441786400787
2014-11-17 07:00:00,127.81838966153843,133.54426747395
2014-11-17 08:00:00,169.68037154423016,202.1036545409067
2014-11-17 09:00:00,334.56622704092615,298.76322195578274
2014-11-17 10:00:00,266.54391011069686,281.07174639305964
2014-11-17 11:00:00,323.0805792458029,280.14180163109813
2014-11-17 12:00:00,317.15794313846163,322.33273226009817
2014-11-17 13:00:00,303.7578476307692,322.549778246145
2014-11-17 14:00:00,325.2344989538461,316.5258223136232
2014-11-17 15:00:00,309.2885819076923,324.10190539286634
2014-11-17 16:00:00,346.3268147130395,339.734043868024
