,wt_rain_day_true,wt_rain_day
2014-08-02 14:00:00,0.0,0.4600000000000001
2014-08-02 15:00:00,0.0,0.27699999999999997
2014-08-02 16:00:00,0.0,0.5030000000000001
2014-08-02 17:00:00,0.0,0.541
2014-08-02 18:00:00,0.0,0.4629999999999999
2014-08-02 19:00:00,0.0,0.7269999999999999
2014-08-02 20:00:00,0.0,0.7990000000000005
2014-08-02 21:00:00,0.0,0.8090000000000006
2014-08-02 22:00:00,0.0,0.8160000000000006
2014-08-02 23:00:00,0.0,0.9460000000000014
2014-08-03 00:00:00,0.0,0.004
2014-08-03 01:00:00,0.0,0.004
2014-08-03 02:00:00,0.0,0.004
2014-08-03 03:00:00,0.0,0.002
2014-08-03 04:00:00,0.0,0.002
2014-08-03 05:00:00,0.0,0.025
2014-08-03 06:00:00,0.0,0.031000000000000007
2014-08-03 07:00:00,0.0,0.021000000000000005
2014-08-03 08:00:00,0.0,0.02600000000000001
2014-08-03 09:00:00,0.0,0.10999999999999999
2014-08-03 10:00:00,0.0,0.27
2014-08-03 11:00:00,0.0,0.561
2014-08-03 12:00:00,0.0,0.6820000000000002
2014-08-03 13:00:00,0.0,0.337
2014-08-03 14:00:00,0.0,1.1860000000000002
2014-08-03 15:00:00,0.0,1.18
2014-08-03 16:00:00,0.0,1.2020000000000002
2014-08-03 17:00:00,0.0,1.278
2014-08-03 18:00:00,0.0,1.235
2014-08-03 19:00:00,0.0,0.9980000000000001
2014-08-03 20:00:00,0.0,1.2590000000000003
2014-08-03 21:00:00,0.0,0.7100000000000004
2014-08-03 22:00:00,0.0,0.6920000000000003
2014-08-03 23:00:00,0.0,0.7670000000000006
2014-08-04 00:00:00,0.0,0.037000000000000005
2014-08-04 01:00:00,0.0,0.015
2014-08-04 02:00:00,0.0,0.021
2014-08-04 03:00:00,0.0,0.027999999999999997
2014-08-04 04:00:00,0.0,0.002
2014-08-04 05:00:00,0.0,0.0
2014-08-04 06:00:00,0.0,0.5110000000000001
2014-08-04 07:00:00,0.0,1.5850000000000006
2014-08-04 08:00:00,0.0,0.046000000000000006
2014-08-04 09:00:00,0.0,0.14
2014-08-04 10:00:00,0.0,0.333
2014-08-04 11:00:00,0.0,1.6740000000000002
2014-08-04 12:00:00,0.0,12.163000000000002
2014-08-04 13:00:00,0.0,14.315
2014-08-04 14:00:00,0.0,0.946
2014-08-04 15:00:00,0.0,1.4639999999999997
2014-08-04 16:00:00,0.0,1.3329999999999997
2014-08-04 17:00:00,0.0,1.4669999999999999
2014-08-04 18:00:00,0.0,0.853
2014-08-04 19:00:00,0.0,1.3030000000000002
2014-08-04 20:00:00,0.0,0.8790000000000003
2014-08-04 21:00:00,0.0,0.7970000000000002
2014-08-04 22:00:00,0.0,0.7120000000000003
2014-08-04 23:00:00,0.0,0.6850000000000003
2014-08-05 00:00:00,0.0,0.004
2014-08-05 01:00:00,0.0,0.002
2014-08-05 02:00:00,0.0,0.0
2014-08-05 03:00:00,0.0,0.0
2014-08-05 04:00:00,0.0,0.0
2014-08-05 05:00:00,0.0,0.0
2014-08-05 06:00:00,0.0,0.0
2014-08-05 07:00:00,0.0,0.03900000000000001
2014-08-05 08:00:00,0.0,0.179
2014-08-05 09:00:00,0.0,0.226
2014-08-05 10:00:00,0.0,0.38699999999999996
2014-08-05 11:00:00,0.0,0.7469999999999999
2014-08-05 12:00:00,0.0,0.7219999999999998
2014-08-05 13:00:00,0.0,1.395999999999999
2014-08-05 14:00:00,0.0,0.138
2014-08-05 15:00:00,0.0,1.0119999999999998
2014-08-05 16:00:00,0.0,0.25799999999999995
2014-08-05 17:00:00,0.0,0.5380000000000001
2014-08-05 18:00:00,0.0,0.568
2014-08-05 19:00:00,0.0,0.149
2014-08-05 20:00:00,0.0,0.33299999999999996
2014-08-05 21:00:00,0.0,0.174
2014-08-05 22:00:00,0.0,0.16999999999999996
2014-08-05 23:00:00,0.0,0.33399999999999996
2014-08-06 00:00:00,0.0,0.001
