,civil_true,civil
2014-06-12 13:00:00,142.83138,359.85661769999984
2014-06-12 14:00:00,132.21733999999998,359.71439719999995
2014-06-12 15:00:00,132.44642,360.64999810000006
2014-06-12 16:00:00,146.95481999999996,393.1331602999996
2014-06-12 17:00:00,151.91822,397.6845980999995
2014-06-12 18:00:00,148.76837,356.5229310000003
2014-06-12 19:00:00,142.9841,314.5846826999999
2014-06-12 20:00:00,132.80913,251.9931543000001
2014-06-12 21:00:00,124.35226000000002,190.44565800000007
2014-06-12 22:00:00,118.49163,127.4225047
2014-06-12 23:00:00,118.64435,124.81862869999995
2014-06-13 00:00:00,127.46393,121.79343640000013
2014-06-13 01:00:00,128.60933,123.83053030000019
2014-06-13 02:00:00,123.07323000000001,123.02817759999984
2014-06-13 03:00:00,122.93959999999998,118.27629479999995
2014-06-13 04:00:00,123.14958999999999,123.26565719999996
2014-06-13 05:00:00,122.48144,124.48636725000001
2014-06-13 06:00:00,117.36532,124.24621504999999
2014-06-13 07:00:00,110.68382,143.0234254
2014-06-13 08:00:00,137.44799999999998,234.99503649999986
2014-06-13 09:00:00,179.10238,266.38510530000013
2014-06-13 10:00:00,174.1008,307.3329644000001
2014-06-13 11:00:00,186.98655,331.46081539999994
2014-06-13 12:00:00,188.76192,348.8812039999997
2014-06-13 13:00:00,203.53758,348.3493565999998
2014-06-13 14:00:00,204.47298999999995,350.42043069999977
2014-06-13 15:00:00,225.96833,336.9530083999999
2014-06-13 16:00:00,235.78059,353.6556129999998
2014-06-13 17:00:00,235.05517000000003,354.65497449999975
2014-06-13 18:00:00,220.39405,351.16303169999975
2014-06-13 19:00:00,220.31769,320.87731940000043
2014-06-13 20:00:00,182.5004,260.06230639999995
2014-06-13 21:00:00,161.32959,196.87650629999996
2014-06-13 22:00:00,132.92367,126.07933230000006
2014-06-13 23:00:00,133.74453999999997,126.85686800000002
2014-06-14 00:00:00,135.36719,128.6093300000001
2014-06-14 01:00:00,134.04997999999998,128.22905719999991
2014-06-14 02:00:00,129.79290999999998,125.61525440000001
2014-06-14 03:00:00,131.51100999999997,127.67296549999999
2014-06-14 04:00:00,130.72832,123.51898149999992
2014-06-14 05:00:00,126.43307,118.64530450000001
2014-06-14 06:00:00,122.02328,102.30540989999994
2014-06-14 07:00:00,116.25809999999998,116.56239460000002
2014-06-14 08:00:00,125.19221999999999,216.57185020000026
2014-06-14 09:00:00,158.65698999999995,238.92204040000013
2014-06-14 10:00:00,162.62770999999995,144.66707440000005
2014-06-14 11:00:00,163.84947,225.80511050000013
2014-06-14 12:00:00,166.36935,193.07587820000018
2014-06-14 13:00:00,170.26371,205.48208740000015
2014-06-14 14:00:00,168.25925999999995,204.4668812000001
2014-06-14 15:00:00,161.55866999999995,164.84787699999993
2014-06-14 16:00:00,164.59398000000004,214.2808593000001
2014-06-14 17:00:00,170.34006999999997,174.16494239999997
2014-06-14 18:00:00,162.30318,186.95276069999986
2014-06-14 19:00:00,155.39260000000004,309.4676082000004
2014-06-14 20:00:00,145.56125,262.5035355999999
2014-06-14 21:00:00,138.97519999999997,192.70266870000006
2014-06-14 23:00:00,137.73435,134.99512589999998
2014-06-15 00:00:00,142.33504,129.6157548
2014-06-15 01:00:00,144.58766,110.76132539999993
2014-06-15 02:00:00,136.79894000000002,121.09684230000002
2014-06-15 03:00:00,132.31278999999998,124.78388490000002
2014-06-15 04:00:00,136.35987,116.30162520000003
2014-06-15 05:00:00,132.52278,100.61193600000003
2014-06-15 06:00:00,118.66344,99.16415040000001
2014-06-15 07:00:00,116.96443000000001,113.7949173
2014-06-15 08:00:00,111.37106000000001,102.52799929999993
2014-06-15 09:00:00,111.25652,118.59414330000001
2014-06-15 10:00:00,114.97907,108.20880149999998
2014-06-15 11:00:00,116.81171,113.43946149999994
2014-06-15 12:00:00,123.30231,138.2144635
