,wt_mean_solarrad_true,wt_mean_solarrad
2014-04-21 15:00:00,678.3,257.976
2014-04-21 16:00:00,535.9,157.75600000000009
2014-04-21 17:00:00,355.6,108.35800000000005
2014-04-21 18:00:00,116.6,62.532999999999994
2014-04-21 19:00:00,5.7,4.079000000000001
2014-04-21 20:00:00,1.4,1.8250000000000002
2014-04-21 21:00:00,1.4,1.618
2014-04-21 22:00:00,1.4,1.564
2014-04-21 23:00:00,1.4,1.614
2014-04-22 00:00:00,1.4,1.7330000000000012
2014-04-22 01:00:00,1.3,1.736000000000001
2014-04-22 02:00:00,1.3,1.7770000000000012
2014-04-22 03:00:00,1.3,1.8100000000000014
2014-04-22 04:00:00,1.3,1.8180000000000012
2014-04-22 05:00:00,3.0,16.869000000000003
2014-04-22 06:00:00,75.4,78.14400000000008
2014-04-22 07:00:00,265.8,84.07299999999998
2014-04-22 08:00:00,260.5,143.1420000000001
2014-04-22 09:00:00,478.7,178.0560000000001
2014-04-22 10:00:00,633.0,172.34600000000003
2014-04-22 11:00:00,789.0,174.18600000000012
2014-04-22 12:00:00,877.3,149.17100000000005
2014-04-22 13:00:00,733.7,129.53700000000006
2014-04-22 14:00:00,784.2,151.782
2014-04-22 15:00:00,615.9,378.38099999999963
2014-04-22 16:00:00,292.8,154.3830000000001
2014-04-22 17:00:00,100.7,110.76000000000005
2014-04-22 18:00:00,38.8,58.63499999999999
2014-04-22 19:00:00,5.6,4.0169999999999995
2014-04-22 20:00:00,1.4,1.8090000000000002
2014-04-22 21:00:00,1.3,1.6469999999999998
2014-04-22 22:00:00,1.4,1.6950000000000003
2014-04-22 23:00:00,1.4,1.663
2014-04-23 00:00:00,1.4,1.6680000000000001
2014-04-23 01:00:00,1.4,1.6570000000000003
2014-04-23 02:00:00,1.3,1.6570000000000003
2014-04-23 03:00:00,1.5,1.672
2014-04-23 04:00:00,1.5,1.722
2014-04-23 05:00:00,1.7,8.676000000000002
2014-04-23 06:00:00,14.7,56.90600000000002
2014-04-23 07:00:00,84.1,80.32799999999999
2014-04-23 08:00:00,345.5,119.53100000000006
2014-04-23 09:00:00,381.9,212.025
2014-04-23 10:00:00,639.5,172.48000000000008
2014-04-23 11:00:00,645.8,151.05800000000002
2014-04-23 12:00:00,280.7,148.45200000000003
2014-04-23 13:00:00,319.9,130.392
2014-04-23 14:00:00,409.2,154.184
2014-04-23 15:00:00,566.7,416.5469999999999
2014-04-23 16:00:00,545.5,152.88200000000012
2014-04-23 17:00:00,325.6,112.92500000000004
2014-04-23 18:00:00,126.8,56.63599999999999
2014-04-23 19:00:00,8.0,4.065
2014-04-23 20:00:00,1.3,1.773
2014-04-23 21:00:00,1.3,1.61
2014-04-23 22:00:00,1.3,1.609
2014-04-23 23:00:00,1.3,1.5989999999999998
2014-04-24 00:00:00,1.3,1.8360000000000005
2014-04-24 01:00:00,1.2,1.8360000000000005
2014-04-24 02:00:00,1.3,1.8410000000000002
2014-04-24 03:00:00,1.2,1.8640000000000005
2014-04-24 04:00:00,1.2,1.8420000000000005
2014-04-24 05:00:00,2.9,13.347999999999997
2014-04-24 06:00:00,82.1,98.13
2014-04-24 07:00:00,240.4,94.42800000000001
2014-04-24 08:00:00,342.3,171.17400000000015
2014-04-24 09:00:00,276.6,201.33900000000006
2014-04-24 10:00:00,480.0,162.36300000000008
2014-04-24 11:00:00,565.4,134.40800000000007
2014-04-24 12:00:00,605.3,125.04900000000006
2014-04-24 13:00:00,631.9,135.28800000000004
2014-04-24 14:00:00,683.5,137.61999999999995
2014-04-24 15:00:00,741.4,438.464
2014-04-24 16:00:00,475.2,150.21000000000012
2014-04-24 17:00:00,321.5,106.39200000000004
2014-04-24 18:00:00,88.9,73.04100000000001
2014-04-24 19:00:00,7.8,4.282999999999999
2014-04-24 20:00:00,1.2,1.5770000000000002
2014-04-24 21:00:00,1.3,1.4220000000000002
2014-04-24 22:00:00,1.2,1.667999999999999
2014-04-24 23:00:00,1.2,1.8119999999999998
2014-04-25 00:00:00,1.2,1.9010000000000002
2014-04-25 01:00:00,1.2,1.9210000000000005
2014-04-25 02:00:00,1.2,1.9220000000000002
2014-04-25 03:00:00,1.2,1.9400000000000004
2014-04-25 04:00:00,1.2,1.9580000000000002
2014-04-25 05:00:00,2.9,13.634999999999996
2014-04-25 06:00:00,76.4,91.40500000000003
2014-04-25 07:00:00,272.1,125.46400000000003
2014-04-25 08:00:00,473.9,148.93100000000013
2014-04-25 09:00:00,605.5,267.832
2014-04-25 10:00:00,603.1,270.62099999999987
2014-04-25 11:00:00,898.1,216.56299999999996
2014-04-25 12:00:00,908.1,204.99099999999996
2014-04-25 13:00:00,899.1,209.02499999999992
2014-04-25 14:00:00,849.7,208.91099999999992
2014-04-25 15:00:00,602.0,391.94099999999975
2014-04-25 16:00:00,500.5,143.9720000000001
2014-04-25 17:00:00,333.3,111.33200000000002
2014-04-25 18:00:00,84.0,53.59
2014-04-25 19:00:00,6.7,4.304999999999998
2014-04-25 20:00:00,1.3,1.5810000000000002
2014-04-25 21:00:00,1.3,1.6250000000000002
2014-04-25 22:00:00,1.3,1.6389999999999998
2014-04-25 23:00:00,1.3,1.6529999999999996
2014-04-26 00:00:00,1.3,1.943
2014-04-26 01:00:00,1.3,1.9380000000000002
2014-04-26 02:00:00,1.3,1.9440000000000004
2014-04-26 03:00:00,1.3,1.9410000000000003
2014-04-26 04:00:00,1.3,1.943
2014-04-26 05:00:00,1.7,13.246999999999996
2014-04-26 06:00:00,14.9,84.10900000000005
2014-04-26 07:00:00,49.0,53.227
2014-04-26 08:00:00,146.3,154.34300000000013
2014-04-26 09:00:00,189.5,209.614
2014-04-26 10:00:00,280.9,202.39899999999983
2014-04-26 11:00:00,435.8,217.22099999999995
2014-04-26 12:00:00,384.3,217.29899999999998
2014-04-26 13:00:00,448.0,214.7359999999999
2014-04-26 14:00:00,360.3,220.38099999999991
2014-04-26 15:00:00,311.8,429.6899999999998
2014-04-26 16:00:00,252.9,154.24800000000008
2014-04-26 17:00:00,199.3,104.771
2014-04-26 18:00:00,52.7,53.71
2014-04-26 19:00:00,4.8,3.963999999999998
2014-04-26 20:00:00,1.3,1.6180000000000003
2014-04-26 21:00:00,1.3,1.569
2014-04-26 22:00:00,1.7,1.604
2014-04-26 23:00:00,1.9,1.646
2014-04-27 00:00:00,1.4,1.8389999999999997
2014-04-27 01:00:00,1.3,1.839
2014-04-27 02:00:00,1.3,1.842
2014-04-27 03:00:00,1.2,1.849
2014-04-27 04:00:00,1.2,1.923
2014-04-27 05:00:00,4.6,15.721000000000004
2014-04-27 06:00:00,90.5,89.30400000000003
2014-04-27 07:00:00,273.3,88.38599999999998
2014-04-27 08:00:00,466.0,186.556
2014-04-27 09:00:00,651.3,209.424
2014-04-27 10:00:00,791.3,238.32399999999984
2014-04-27 11:00:00,884.2,214.879
2014-04-27 12:00:00,919.3,217.51599999999996
2014-04-27 13:00:00,902.5,218.71700000000004
2014-04-27 14:00:00,824.1,260.87200000000007
2014-04-27 15:00:00,697.9,452.46
2014-04-27 16:00:00,521.2,158.64600000000007
