,civil_true,civil
2014-09-21 23:00:00,107.45761,105.3334656999999
2014-09-22 00:00:00,104.95681999999998,108.13950480000003
2014-09-22 01:00:00,98.59985,108.59556489999994
2014-09-22 02:00:00,97.53081,108.46670739999995
2014-09-22 03:00:00,100.54703,102.86512869999997
2014-09-22 04:00:00,98.52349,98.22415879999996
2014-09-22 05:00:00,103.77324,98.41238620000004
2014-09-22 06:00:00,129.0484,109.63157920000008
2014-09-22 07:00:00,131.81644999999997,127.92037189999988
2014-09-22 08:00:00,224.72748,213.2146827999999
2014-09-22 09:00:00,286.42636,279.2595922
2014-09-22 10:00:00,316.34039,315.89578390000025
2014-09-22 11:00:00,340.89013,355.9462221000002
2014-09-22 12:00:00,377.58111,369.9078845000001
2014-09-22 13:00:00,367.6734,382.95914480000005
2014-09-22 14:00:00,359.4647,385.92630349999985
2014-09-22 15:00:00,360.11376,383.6020959999998
2014-09-22 16:00:00,377.37112,383.2979922999999
2014-09-22 17:00:00,367.34887000000003,383.8987545999998
2014-09-22 18:00:00,348.2016,357.19413540000016
2014-09-22 19:00:00,290.96978,319.26115999999956
2014-09-22 20:00:00,247.57821,263.0119023000002
2014-09-22 21:00:00,179.80871000000005,205.39503700000006
2014-09-22 22:00:00,138.93702,140.43100340000007
2014-09-22 23:00:00,128.57115,114.54820869999992
2014-09-23 00:00:00,122.3669,101.96923500000003
2014-09-23 01:00:00,118.05256000000001,105.61065250000003
2014-09-23 02:00:00,115.18906000000001,102.7589883
2014-09-23 03:00:00,111.90558,108.2185374
2014-09-23 04:00:00,111.27561000000001,108.3399498
2014-09-23 05:00:00,135.57718,112.55883979999997
2014-09-23 06:00:00,147.45116000000004,123.79063220000003
2014-09-23 07:00:00,148.11930999999996,118.3165747
2014-09-23 08:00:00,198.93688999999995,217.29784290000006
2014-09-23 09:00:00,269.22626999999994,278.59373299999976
2014-09-23 10:00:00,319.07026,334.3783401000004
2014-09-23 11:00:00,333.63593,359.2869721000003
2014-09-23 12:00:00,372.8277,373.44411609999986
2014-09-23 13:00:00,354.84492,372.1868487000002
2014-09-23 14:00:00,356.6012,373.8587509
2014-09-23 15:00:00,387.27883,393.6207188999999
2014-09-23 16:00:00,377.48566,399.78640710000036
