,wt_max_windgust_true,wt_max_windgust
2014-08-02 14:00:00,10.8,8.903999999999998
2014-08-02 15:00:00,10.6,8.862999999999998
2014-08-02 16:00:00,9.1,8.652999999999999
2014-08-02 17:00:00,10.1,8.565
2014-08-02 18:00:00,8.1,8.299999999999997
2014-08-02 19:00:00,7.8,8.761
2014-08-02 20:00:00,6.8,8.825999999999999
2014-08-02 21:00:00,6.0,8.725
2014-08-02 22:00:00,7.5,8.666999999999998
2014-08-02 23:00:00,6.3,8.678999999999998
2014-08-03 00:00:00,6.3,8.644999999999992
2014-08-03 01:00:00,3.8,8.603999999999992
2014-08-03 02:00:00,4.3,8.657999999999994
2014-08-03 03:00:00,3.5,8.874999999999995
2014-08-03 04:00:00,4.0,8.631999999999994
2014-08-03 05:00:00,3.8,8.298999999999996
2014-08-03 06:00:00,4.8,8.658999999999999
2014-08-03 07:00:00,6.0,8.749000000000002
2014-08-03 08:00:00,6.8,8.910999999999998
2014-08-03 09:00:00,6.8,9.342999999999998
2014-08-03 10:00:00,7.3,9.497
2014-08-03 11:00:00,6.5,9.298000000000004
2014-08-03 12:00:00,7.3,9.321000000000002
2014-08-03 13:00:00,8.3,9.134
2014-08-03 14:00:00,10.8,8.913999999999996
2014-08-03 15:00:00,12.8,8.930000000000001
2014-08-03 16:00:00,13.3,8.875000000000002
2014-08-03 17:00:00,13.8,8.937000000000003
2014-08-03 18:00:00,14.3,8.742
2014-08-03 19:00:00,14.8,8.652000000000001
2014-08-03 20:00:00,12.1,8.544
2014-08-03 21:00:00,13.6,8.466999999999999
2014-08-03 22:00:00,9.3,8.614999999999998
2014-08-03 23:00:00,11.1,8.652999999999997
2014-08-04 00:00:00,12.3,7.887999999999996
2014-08-04 01:00:00,11.6,7.817999999999996
2014-08-04 02:00:00,12.3,8.050999999999995
2014-08-04 03:00:00,8.3,8.868
2014-08-04 04:00:00,8.6,9.222
2014-08-04 05:00:00,9.3,8.102
2014-08-04 06:00:00,9.8,9.434
2014-08-04 07:00:00,11.3,9.581999999999995
2014-08-04 08:00:00,10.3,9.664999999999997
2014-08-04 09:00:00,9.8,9.727999999999996
2014-08-04 10:00:00,10.8,9.605999999999995
2014-08-04 11:00:00,9.8,9.254999999999997
2014-08-04 12:00:00,11.6,9.268999999999998
2014-08-04 13:00:00,12.6,9.193000000000001
2014-08-04 14:00:00,14.3,8.260999999999997
2014-08-04 15:00:00,13.8,8.423999999999998
2014-08-04 16:00:00,13.3,8.265999999999996
2014-08-04 17:00:00,11.6,8.282999999999994
2014-08-04 18:00:00,11.6,8.750999999999996
