,civil_true,civil
2014-06-11 06:00:00,129.98381,124.10638080000003
2014-06-11 07:00:00,127.69301000000002,126.78928940000006
2014-06-11 08:00:00,190.04095,246.10770729999982
2014-06-11 09:00:00,262.20115,256.42432510000015
2014-06-11 10:00:00,311.77788,314.3472031
2014-06-11 11:00:00,336.72851,333.54887960000013
2014-06-11 12:00:00,333.54048,348.9361832
2014-06-11 13:00:00,342.70367999999996,339.47250660000003
2014-06-11 14:00:00,344.59358999999995,339.89935900000006
2014-06-11 15:00:00,347.76253,355.31147960000055
2014-06-11 16:00:00,353.52771,364.2036015999999
2014-06-11 17:00:00,358.66292000000016,354.5058815999999
2014-06-11 18:00:00,334.43771,352.6182624000002
2014-06-11 19:00:00,294.86413999999996,343.27790720000024
2014-06-11 20:00:00,235.58969,267.1886033999997
2014-06-11 21:00:00,194.73709,204.41533820000004
2014-06-11 22:00:00,144.18677,126.79807079999999
2014-06-11 23:00:00,131.77827,127.93545299999994
2014-06-12 00:00:00,119.80883999999999,112.96049339999999
2014-06-12 01:00:00,113.70004,105.67403130000008
2014-06-12 02:00:00,110.3402,108.34510409999997
2014-06-12 03:00:00,108.96571999999999,109.36183749999996
2014-06-12 04:00:00,107.11399,75.98602689999991
2014-06-12 05:00:00,106.33129999999998,97.53138269999995
2014-06-12 06:00:00,105.66315,110.13765510000002
2014-06-12 07:00:00,103.6587,103.69229839999998
2014-06-12 08:00:00,106.04495,106.48821980000001
2014-06-12 09:00:00,118.56799,111.70589860000005
2014-06-12 10:00:00,126.43307,111.03851220000003
2014-06-12 11:00:00,136.77985,104.4350903
2014-06-12 12:00:00,144.81673999999995,114.70092870000002
2014-06-12 13:00:00,142.83138,109.06594249999998
2014-06-12 14:00:00,132.21733999999998,103.98647529999995
2014-06-12 15:00:00,132.44642,112.05200029999996
2014-06-12 16:00:00,146.95481999999996,111.78836739999998
2014-06-12 17:00:00,151.91822,111.29985429999996
2014-06-12 18:00:00,148.76837,122.3121117
2014-06-12 19:00:00,142.9841,125.67863320000001
2014-06-12 20:00:00,132.80913,125.7116589
2014-06-12 21:00:00,124.35226000000002,119.09181960000006
2014-06-12 22:00:00,118.49163,113.14547549999993
2014-06-12 23:00:00,118.64435,76.94759019999994
2014-06-13 00:00:00,127.46393,165.70501800000005
2014-06-13 01:00:00,128.60933,133.4917884000001
2014-06-13 02:00:00,123.07323000000001,129.0613812
2014-06-13 03:00:00,122.93959999999998,129.82937190000018
2014-06-13 04:00:00,123.14958999999999,132.03369419999999
2014-06-13 05:00:00,122.48144,133.14205960000012
2014-06-13 06:00:00,117.36532,131.0791942
2014-06-13 07:00:00,110.68382,134.65322400000005
2014-06-13 08:00:00,137.44799999999998,190.31756409999983
2014-06-13 09:00:00,179.10238,252.93200050000013
2014-06-13 10:00:00,174.1008,339.33754029999983
2014-06-13 11:00:00,186.98655,352.3706651
2014-06-13 12:00:00,188.76192,342.85010030000007
2014-06-13 13:00:00,203.53758,340.8691310000003
2014-06-13 14:00:00,204.47298999999995,328.03816930000016
2014-06-13 15:00:00,225.96833,334.7435318000002
2014-06-13 16:00:00,235.78059,342.99174810000005
2014-06-13 17:00:00,235.05517000000003,400.71971719999993
2014-06-13 18:00:00,220.39405,372.82693639999985
2014-06-13 19:00:00,220.31769,300.04841130000034
2014-06-13 20:00:00,182.5004,252.5519186000001
2014-06-13 21:00:00,161.32959,190.90095450000015
2014-06-13 22:00:00,132.92367,147.8115792000001
2014-06-13 23:00:00,133.74453999999997,140.0742113000001
2014-06-14 00:00:00,135.36719,133.25755409999996
2014-06-14 01:00:00,134.04997999999998,134.08567830000004
2014-06-14 02:00:00,129.79290999999998,129.09593410000008
2014-06-14 03:00:00,131.51100999999997,127.51050960000012
2014-06-14 04:00:00,130.72832,132.23833900000002
2014-06-14 05:00:00,126.43307,167.50501410000012
2014-06-14 06:00:00,122.02328,130.779863
2014-06-14 07:00:00,116.25809999999998,146.17480259999994
2014-06-14 08:00:00,125.19221999999999,255.02655529999996
2014-06-14 09:00:00,158.65698999999995,214.20793550000002
2014-06-14 10:00:00,162.62770999999995,417.7180259
2014-06-14 11:00:00,163.84947,424.30884840000016
2014-06-14 12:00:00,166.36935,433.2570950000001
2014-06-14 13:00:00,170.26371,357.9042834
2014-06-14 14:00:00,168.25925999999995,368.50667849999985
2014-06-14 15:00:00,161.55866999999995,402.3740566
2014-06-14 16:00:00,164.59398000000004,172.3529196000001
2014-06-14 17:00:00,170.34006999999997,154.04408239999992
2014-06-14 18:00:00,162.30318,150.19095679999998
2014-06-14 19:00:00,155.39260000000004,151.61984329999984
2014-06-14 20:00:00,145.56125,153.31942599999996
2014-06-14 21:00:00,138.97519999999997,166.5266516
2014-06-14 23:00:00,137.73435,133.96751120000002
2014-06-15 00:00:00,142.33504,131.92812649999996
2014-06-15 01:00:00,144.58766,124.85871769999989
2014-06-15 02:00:00,136.79894000000002,129.80321859999992
2014-06-15 03:00:00,132.31278999999998,127.64967569999999
2014-06-15 04:00:00,136.35987,122.86591259999999
2014-06-15 05:00:00,132.52278,100.75778360000004
2014-06-15 06:00:00,118.66344,101.46220460000004
2014-06-15 07:00:00,116.96443000000001,114.52568250000002
2014-06-15 08:00:00,111.37106000000001,102.81339479999998
2014-06-15 09:00:00,111.25652,119.87603680000005
2014-06-15 10:00:00,114.97907,109.98932579999997
2014-06-15 11:00:00,116.81171,113.12657639999993
2014-06-15 12:00:00,123.30231,134.9391922
2014-06-15 13:00:00,125.45948,132.4887998
2014-06-15 14:00:00,124.6577,149.37695919999996
2014-06-15 15:00:00,126.62397,141.91372370000005
2014-06-15 16:00:00,133.07638999999998,158.45119979999996
2014-06-15 17:00:00,138.82247999999998,160.24241449999982
2014-06-15 18:00:00,138.28796,156.86329359999996
2014-06-15 19:00:00,136.26441999999997,146.99338179999998
2014-06-15 20:00:00,136.87529999999998,151.8197156
2014-06-15 21:00:00,131.9119,170.2734458999999
2014-06-15 22:00:00,135.02357,155.75855529999993
2014-06-15 23:00:00,138.13523999999998,150.26521689999998
2014-06-16 00:00:00,137.19983,133.40053820000003
2014-06-16 01:00:00,134.29815,169.7583977
2014-06-16 02:00:00,131.87372,132.82115670000007
2014-06-16 03:00:00,131.56828000000002,132.0344578000001
2014-06-16 04:00:00,130.13653,135.1047025000001
2014-06-16 05:00:00,134.2027,136.57329620000004
2014-06-16 06:00:00,152.77727,137.32238779999997
2014-06-16 07:00:00,147.50843,139.0347608
2014-06-16 08:00:00,239.7704,229.98047529999985
2014-06-16 09:00:00,282.99015999999995,274.6140406999999
2014-06-16 10:00:00,367.59704,298.7754900999998
2014-06-16 11:00:00,425.55427999999984,297.6951869999998
2014-06-16 12:00:00,444.28157000000004,396.11654549999986
2014-06-16 13:00:00,444.2243,395.02536109999994
2014-06-16 14:00:00,448.615,398.2172091
2014-06-16 15:00:00,458.90451,418.73647739999996
2014-06-16 16:00:00,480.18985999999995,427.8343895999998
2014-06-16 17:00:00,471.82844000000006,402.6361623
2014-06-16 18:00:00,435.17563999999993,412.7002194000002
2014-06-16 19:00:00,378.05836,338.42408380000035
2014-06-16 20:00:00,319.66205,273.2349790999999
2014-06-16 21:00:00,246.6428,197.8596412999999
2014-06-16 22:00:00,153.04453,161.47811020000003
2014-06-16 23:00:00,143.90042,154.40411980000007
2014-06-17 00:00:00,139.41427,146.5886738000001
2014-06-17 01:00:00,133.70636000000002,134.77062750000013
2014-06-17 02:00:00,136.13079,136.3766692000001
2014-06-17 03:00:00,132.92367,125.38922879999997
2014-06-17 04:00:00,128.39934,122.15156480000005
2014-06-17 05:00:00,123.34049,119.03588589999998
