,wt_mean_windspd_true,wt_mean_windspd
2014-04-21 15:00:00,6.3,4.413000000000002
2014-04-21 16:00:00,5.8,5.033000000000001
2014-04-21 17:00:00,6.5,4.819000000000002
2014-04-21 18:00:00,5.4,4.970000000000001
2014-04-21 19:00:00,4.3,4.791999999999999
2014-04-21 20:00:00,3.4,5.275999999999999
2014-04-21 21:00:00,3.6,5.319
2014-04-21 22:00:00,3.6,5.271000000000003
2014-04-21 23:00:00,2.4,5.318000000000003
2014-04-22 00:00:00,2.1,4.518000000000002
2014-04-22 01:00:00,1.4,4.541000000000001
2014-04-22 02:00:00,1.5,4.593
2014-04-22 03:00:00,2.7,4.539
2014-04-22 04:00:00,2.9,4.450000000000001
2014-04-22 05:00:00,3.3,4.310999999999998
2014-04-22 06:00:00,2.6,5.299000000000002
2014-04-22 07:00:00,2.8,4.939000000000002
2014-04-22 08:00:00,4.1,5.027000000000002
2014-04-22 09:00:00,5.0,5.109
2014-04-22 10:00:00,5.8,5.078999999999999
2014-04-22 11:00:00,6.7,5.044999999999999
2014-04-22 12:00:00,6.9,4.640999999999998
2014-04-22 13:00:00,6.5,4.649999999999999
2014-04-22 14:00:00,7.3,4.5889999999999995
2014-04-22 15:00:00,7.7,4.561000000000001
2014-04-22 16:00:00,7.4,4.533
2014-04-22 17:00:00,6.9,5.097000000000001
2014-04-22 18:00:00,6.9,4.757999999999999
2014-04-22 19:00:00,5.5,5.037
2014-04-22 20:00:00,4.5,5.090999999999999
2014-04-22 21:00:00,4.3,5.132999999999999
2014-04-22 22:00:00,4.3,5.0889999999999995
2014-04-22 23:00:00,4.7,4.187000000000001
2014-04-23 00:00:00,5.4,4.047999999999999
2014-04-23 01:00:00,5.9,4.022
2014-04-23 02:00:00,6.0,3.9129999999999994
2014-04-23 03:00:00,5.6,4.9860000000000015
2014-04-23 04:00:00,4.3,5.461000000000001
2014-04-23 05:00:00,5.1,5.4670000000000005
2014-04-23 06:00:00,4.3,5.47
2014-04-23 07:00:00,2.2,5.4110000000000005
2014-04-23 08:00:00,3.4,5.47
2014-04-23 09:00:00,2.0,5.573
2014-04-23 10:00:00,2.5,4.934
2014-04-23 11:00:00,3.1,5.365
2014-04-23 12:00:00,1.8,5.336
2014-04-23 13:00:00,0.7,4.861999999999998
2014-04-23 14:00:00,2.9,4.855999999999997
2014-04-23 15:00:00,4.0,4.501999999999998
2014-04-23 16:00:00,4.0,4.91
2014-04-23 17:00:00,5.1,4.932000000000001
2014-04-23 18:00:00,5.1,4.714999999999999
2014-04-23 19:00:00,5.0,4.788
2014-04-23 20:00:00,4.1,4.731999999999999
2014-04-23 21:00:00,4.7,4.844000000000001
2014-04-23 22:00:00,3.6,4.852000000000001
2014-04-23 23:00:00,2.7,4.626000000000001
2014-04-24 00:00:00,2.7,4.526000000000001
2014-04-24 01:00:00,3.1,4.539
2014-04-24 02:00:00,2.0,4.5
2014-04-24 03:00:00,1.9,4.503999999999999
2014-04-24 04:00:00,1.4,4.451999999999999
2014-04-24 05:00:00,0.7,4.308
2014-04-24 06:00:00,1.8,5.0760000000000005
2014-04-24 07:00:00,3.8,5.096000000000001
2014-04-24 08:00:00,6.6,5.0790000000000015
2014-04-24 09:00:00,7.1,5.0040000000000004
2014-04-24 10:00:00,5.1,5.004999999999998
2014-04-24 11:00:00,7.0,4.9159999999999995
2014-04-24 12:00:00,6.4,4.935
2014-04-24 13:00:00,7.4,4.659000000000001
2014-04-24 14:00:00,7.5,4.468
2014-04-24 15:00:00,7.5,4.460999999999998
2014-04-24 16:00:00,7.6,4.5390000000000015
2014-04-24 17:00:00,7.7,4.973000000000001
2014-04-24 18:00:00,7.2,4.609
2014-04-24 19:00:00,5.0,4.656999999999997
2014-04-24 20:00:00,4.0,4.563
2014-04-24 21:00:00,3.3,4.916999999999996
2014-04-24 22:00:00,2.9,4.567000000000002
2014-04-24 23:00:00,3.1,4.501000000000002
