,wt_hr_true,wt_hr
2014-06-08 03:00:00,85.8,80.35899999999997
2014-06-08 04:00:00,86.1,80.20799999999997
2014-06-08 05:00:00,85.9,80.64299999999997
2014-06-08 06:00:00,84.7,78.28299999999999
2014-06-08 07:00:00,78.6,78.17099999999998
2014-06-08 08:00:00,72.6,77.741
2014-06-08 09:00:00,64.9,74.67400000000004
2014-06-08 10:00:00,63.6,74.11000000000001
2014-06-08 11:00:00,62.3,76.12200000000006
2014-06-08 12:00:00,59.7,75.16700000000006
2014-06-08 13:00:00,56.1,76.06600000000003
2014-06-08 14:00:00,55.0,60.40400000000002
2014-06-08 15:00:00,56.8,64.15400000000002
2014-06-08 16:00:00,55.0,67.11599999999999
2014-06-08 17:00:00,55.1,66.92599999999999
2014-06-08 18:00:00,62.3,68.08499999999998
2014-06-08 19:00:00,70.4,69.84100000000001
2014-06-08 20:00:00,77.4,70.932
2014-06-08 21:00:00,79.2,72.033
2014-06-08 22:00:00,79.8,74.958
2014-06-08 23:00:00,81.0,74.031
2014-06-09 00:00:00,81.5,76.47399999999998
2014-06-09 01:00:00,81.3,76.15799999999997
2014-06-09 02:00:00,81.7,76.18799999999997
2014-06-09 03:00:00,80.9,75.53299999999999
2014-06-09 04:00:00,82.4,76.72699999999999
2014-06-09 05:00:00,80.4,77.84400000000001
2014-06-09 06:00:00,75.4,80.02100000000002
2014-06-09 07:00:00,72.0,79.87000000000003
2014-06-09 08:00:00,62.9,80.02000000000002
2014-06-09 09:00:00,62.3,80.53999999999999
2014-06-09 10:00:00,58.1,78.74099999999999
2014-06-09 11:00:00,56.6,78.618
2014-06-09 12:00:00,52.6,77.656
2014-06-09 13:00:00,50.8,77.48599999999999
2014-06-09 14:00:00,53.5,75.822
2014-06-09 15:00:00,53.9,72.51100000000001
2014-06-09 16:00:00,58.1,70.24200000000002
2014-06-09 17:00:00,61.2,74.02500000000002
2014-06-09 18:00:00,62.9,75.98900000000002
2014-06-09 19:00:00,66.6,76.032
2014-06-09 20:00:00,66.9,75.95100000000001
2014-06-09 21:00:00,68.8,76.36899999999999
2014-06-09 22:00:00,71.8,77.35300000000002
2014-06-09 23:00:00,72.2,77.32400000000003
2014-06-10 00:00:00,70.9,78.41899999999998
2014-06-10 01:00:00,69.6,78.11499999999998
2014-06-10 02:00:00,74.4,76.99699999999999
2014-06-10 03:00:00,75.7,76.12899999999996
2014-06-10 04:00:00,74.9,76.97799999999998
2014-06-10 05:00:00,75.9,78.30700000000002
2014-06-10 06:00:00,74.4,79.82800000000002
2014-06-10 07:00:00,67.7,79.34700000000002
2014-06-10 08:00:00,59.2,79.66900000000001
2014-06-10 09:00:00,49.8,80.04600000000002
2014-06-10 10:00:00,48.2,78.84700000000002
2014-06-10 11:00:00,43.8,78.53200000000001
2014-06-10 12:00:00,38.4,77.446
2014-06-10 13:00:00,38.9,77.00900000000001
2014-06-10 14:00:00,42.3,74.16300000000001
2014-06-10 15:00:00,38.5,69.51700000000001
2014-06-10 16:00:00,40.0,68.72100000000002
2014-06-10 17:00:00,45.7,70.70599999999997
2014-06-10 18:00:00,51.8,70.74099999999997
2014-06-10 19:00:00,57.0,71.06499999999996
2014-06-10 20:00:00,59.8,73.02199999999999
2014-06-10 21:00:00,61.7,72.98099999999998
2014-06-10 22:00:00,63.4,73.22199999999997
2014-06-10 23:00:00,66.3,73.07399999999998
2014-06-11 00:00:00,68.0,80.33699999999997
2014-06-11 01:00:00,67.9,80.43099999999998
2014-06-11 02:00:00,66.8,80.66799999999998
2014-06-11 03:00:00,67.5,80.89499999999997
2014-06-11 04:00:00,68.4,80.87299999999998
2014-06-11 05:00:00,68.6,80.11799999999997
2014-06-11 06:00:00,65.4,79.359
2014-06-11 07:00:00,59.6,78.593
2014-06-11 08:00:00,54.0,78.59500000000001
2014-06-11 09:00:00,46.8,75.46800000000002
2014-06-11 10:00:00,42.9,75.12100000000004
2014-06-11 11:00:00,39.2,77.26100000000001
2014-06-11 12:00:00,32.4,75.863
2014-06-11 13:00:00,23.4,76.19900000000001
2014-06-11 14:00:00,20.9,67.613
2014-06-11 15:00:00,34.0,65.85600000000002
2014-06-11 16:00:00,39.0,69.47599999999997
2014-06-11 17:00:00,38.3,68.154
2014-06-11 18:00:00,40.5,71.39599999999996
2014-06-11 19:00:00,41.3,70.275
2014-06-11 20:00:00,39.2,76.42399999999996
2014-06-11 21:00:00,40.4,77.00199999999995
2014-06-11 22:00:00,41.1,77.02799999999998
2014-06-11 23:00:00,41.0,77.08599999999997
2014-06-12 00:00:00,39.4,80.33699999999997
2014-06-12 01:00:00,37.0,80.39699999999998
2014-06-12 02:00:00,35.1,80.61699999999998
2014-06-12 03:00:00,35.7,80.95299999999996
2014-06-12 04:00:00,37.7,80.99499999999996
2014-06-12 05:00:00,40.7,80.35399999999998
2014-06-12 06:00:00,47.4,78.27
2014-06-12 07:00:00,44.5,78.15899999999999
2014-06-12 08:00:00,43.5,78.407
2014-06-12 09:00:00,43.7,74.52499999999999
2014-06-12 10:00:00,37.5,74.87200000000001
2014-06-12 11:00:00,36.8,76.55299999999997
2014-06-12 12:00:00,30.9,76.711
2014-06-12 13:00:00,26.2,76.31200000000003
