,wt_mean_windspd_true,wt_mean_windspd
2014-06-08 03:00:00,1.9,4.727999999999999
2014-06-08 04:00:00,2.7,4.7639999999999985
2014-06-08 05:00:00,3.4,5.031999999999998
2014-06-08 06:00:00,3.6,4.946999999999999
2014-06-08 07:00:00,4.4,5.121999999999998
2014-06-08 08:00:00,5.5,5.079
2014-06-08 09:00:00,5.4,5.109
2014-06-08 10:00:00,5.2,4.793
2014-06-08 11:00:00,6.1,4.89
2014-06-08 12:00:00,6.4,4.977999999999998
2014-06-08 13:00:00,6.4,5.03
2014-06-08 14:00:00,5.6,4.817999999999996
2014-06-08 15:00:00,6.1,4.415000000000001
2014-06-08 16:00:00,5.9,4.529000000000002
2014-06-08 17:00:00,5.8,4.862999999999999
2014-06-08 18:00:00,5.7,4.5340000000000025
2014-06-08 19:00:00,4.4,4.611000000000003
2014-06-08 20:00:00,4.6,4.412000000000002
2014-06-08 21:00:00,3.4,4.794999999999998
2014-06-08 22:00:00,3.2,4.757999999999999
2014-06-08 23:00:00,4.1,4.436000000000002
2014-06-09 00:00:00,5.0,3.867000000000001
2014-06-09 01:00:00,3.4,3.8860000000000015
2014-06-09 02:00:00,2.1,3.985000000000001
2014-06-09 03:00:00,2.7,5.136000000000001
2014-06-09 04:00:00,3.0,5.109000000000003
2014-06-09 05:00:00,2.4,5.405000000000002
2014-06-09 06:00:00,1.8,5.394000000000003
2014-06-09 07:00:00,3.1,5.466000000000003
2014-06-09 08:00:00,2.5,5.292000000000001
2014-06-09 09:00:00,2.6,5.540000000000001
2014-06-09 10:00:00,3.8,5.531000000000001
2014-06-09 11:00:00,5.1,5.3660000000000005
2014-06-09 12:00:00,5.7,5.429000000000001
2014-06-09 13:00:00,5.6,5.407000000000002
2014-06-09 14:00:00,5.9,4.667999999999999
2014-06-09 15:00:00,5.7,4.686999999999999
2014-06-09 16:00:00,5.1,4.885999999999999
2014-06-09 17:00:00,4.7,4.936
2014-06-09 18:00:00,4.6,4.7780000000000005
2014-06-09 19:00:00,4.1,4.787999999999999
2014-06-09 20:00:00,4.1,4.348
2014-06-09 21:00:00,3.6,4.34
2014-06-09 22:00:00,4.3,4.425999999999999
2014-06-09 23:00:00,4.1,4.4639999999999995
2014-06-10 00:00:00,4.5,4.2040000000000015
2014-06-10 01:00:00,2.9,4.259000000000002
2014-06-10 02:00:00,3.5,4.231000000000002
2014-06-10 03:00:00,3.3,5.163
2014-06-10 04:00:00,4.0,5.0420000000000025
2014-06-10 05:00:00,3.0,5.330000000000004
2014-06-10 06:00:00,2.7,4.858000000000003
2014-06-10 07:00:00,3.9,5.259000000000002
2014-06-10 08:00:00,3.8,5.231000000000002
2014-06-10 09:00:00,4.2,5.2730000000000015
2014-06-10 10:00:00,4.0,5.325000000000001
2014-06-10 11:00:00,4.0,4.900000000000002
2014-06-10 12:00:00,3.9,4.815
2014-06-10 13:00:00,4.3,4.949999999999999
2014-06-10 14:00:00,5.0,4.579
2014-06-10 15:00:00,5.3,4.551999999999999
2014-06-10 16:00:00,5.6,4.604999999999999
2014-06-10 17:00:00,6.3,4.673999999999997
2014-06-10 18:00:00,7.0,4.679999999999998
2014-06-10 19:00:00,7.2,4.670999999999997
2014-06-10 20:00:00,6.8,4.387000000000003
2014-06-10 21:00:00,6.1,4.379000000000002
2014-06-10 22:00:00,6.3,4.435000000000001
2014-06-10 23:00:00,6.8,4.408000000000002
2014-06-11 00:00:00,6.1,4.278000000000002
2014-06-11 01:00:00,5.4,4.342000000000002
2014-06-11 02:00:00,5.2,4.305000000000002
2014-06-11 03:00:00,5.2,5.221
2014-06-11 04:00:00,4.4,5.176000000000001
2014-06-11 05:00:00,3.8,4.937000000000001
