,wt_mean_pres_true,wt_mean_pres
2014-04-21 15:00:00,1007.4,1014.904
2014-04-21 16:00:00,1008.0,1015.7940000000002
2014-04-21 17:00:00,1008.7,1015.72
2014-04-21 18:00:00,1009.7,1016.4999999999999
2014-04-21 19:00:00,1010.9,1015.8810000000001
2014-04-21 20:00:00,1011.6,1014.4499999999996
2014-04-21 21:00:00,1012.8,1017.0889999999999
2014-04-21 22:00:00,1013.0,1016.4919999999998
2014-04-21 23:00:00,1013.1,1017.4229999999998
2014-04-22 00:00:00,1014.0,1016.1309999999997
2014-04-22 01:00:00,1014.0,1016.4379999999998
2014-04-22 02:00:00,1014.0,1016.5669999999998
2014-04-22 03:00:00,1014.0,1016.08
2014-04-22 04:00:00,1015.0,1015.7959999999999
2014-04-22 05:00:00,1015.4,1018.135
2014-04-22 06:00:00,1016.0,1014.7959999999998
2014-04-22 07:00:00,1016.0,1019.0629999999998
2014-04-22 08:00:00,1017.0,1014.015
2014-04-22 09:00:00,1017.0,1013.4750000000005
2014-04-22 10:00:00,1017.9,1013.4620000000004
2014-04-22 11:00:00,1018.0,1007.7690000000001
2014-04-22 12:00:00,1018.0,1011.493
2014-04-22 13:00:00,1018.0,1012.1469999999999
2014-04-22 14:00:00,1018.0,1012.193
2014-04-22 15:00:00,1018.0,1016.9449999999996
2014-04-22 16:00:00,1018.0,1015.5140000000001
2014-04-22 17:00:00,1018.0,1013.177
2014-04-22 18:00:00,1018.0,1013.816
2014-04-22 19:00:00,1019.0,1011.9450000000003
2014-04-22 20:00:00,1019.5,1015.276
2014-04-22 21:00:00,1020.0,1015.6320000000001
2014-04-22 22:00:00,1020.0,1016.3629999999998
2014-04-22 23:00:00,1020.0,1015.1199999999999
2014-04-23 00:00:00,1020.0,1010.97
2014-04-23 01:00:00,1019.5,1010.7669999999999
2014-04-23 02:00:00,1019.0,1010.7630000000001
2014-04-23 03:00:00,1019.0,1011.4420000000001
2014-04-23 04:00:00,1019.9,1011.2669999999999
2014-04-23 05:00:00,1020.1,1011.46
2014-04-23 06:00:00,1020.9,1011.2689999999999
2014-04-23 07:00:00,1021.9,1013.0219999999997
2014-04-23 08:00:00,1022.1,1011.307
2014-04-23 09:00:00,1023.0,1011.1430000000005
2014-04-23 10:00:00,1023.0,1008.472
2014-04-23 11:00:00,1023.0,1007.523
2014-04-23 12:00:00,1022.2,1007.8040000000001
2014-04-23 13:00:00,1022.0,1007.7800000000002
2014-04-23 14:00:00,1022.0,1007.3920000000003
2014-04-23 15:00:00,1022.0,1010.3259999999996
2014-04-23 16:00:00,1021.0,1011.435
2014-04-23 17:00:00,1021.3,1011.31
2014-04-23 18:00:00,1022.0,1011.9609999999999
2014-04-23 19:00:00,1022.0,1012.498
2014-04-23 20:00:00,1022.7,1021.2400000000001
2014-04-23 21:00:00,1023.0,1021.2020000000001
2014-04-23 22:00:00,1023.0,1020.1160000000003
2014-04-23 23:00:00,1022.5,1020.3510000000001
2014-04-24 00:00:00,1022.0,1020.1269999999998
2014-04-24 01:00:00,1022.0,1020.1469999999997
2014-04-24 02:00:00,1021.2,1020.1739999999998
2014-04-24 03:00:00,1021.0,1019.8979999999999
2014-04-24 04:00:00,1021.0,1019.6679999999999
2014-04-24 05:00:00,1021.0,1017.3689999999995
2014-04-24 06:00:00,1021.0,1017.14
2014-04-24 07:00:00,1021.5,1017.5449999999997
2014-04-24 08:00:00,1021.5,1013.8509999999999
2014-04-24 09:00:00,1021.8,1014.165
2014-04-24 10:00:00,1022.0,1013.6969999999998
2014-04-24 11:00:00,1022.0,1013.2549999999999
2014-04-24 12:00:00,1022.0,1013.1899999999997
2014-04-24 13:00:00,1022.4,1013.1689999999996
2014-04-24 14:00:00,1022.3,1013.315
2014-04-24 15:00:00,1022.2,1016.6089999999999
2014-04-24 16:00:00,1022.8,1014.0380000000001
2014-04-24 17:00:00,1023.1,1012.7759999999997
2014-04-24 18:00:00,1024.0,1016.0360000000004
2014-04-24 19:00:00,1024.2,1016.8340000000001
2014-04-24 20:00:00,1025.0,1017.7680000000004
2014-04-24 21:00:00,1025.9,1017.5040000000002
2014-04-24 22:00:00,1026.0,1017.18
2014-04-24 23:00:00,1026.0,1017.0729999999999
2014-04-25 00:00:00,1026.0,1017.219
2014-04-25 01:00:00,1026.0,1017.339
2014-04-25 02:00:00,1026.0,1017.4709999999999
2014-04-25 03:00:00,1026.0,1017.1859999999999
2014-04-25 04:00:00,1026.0,1016.7280000000002
2014-04-25 05:00:00,1026.2,1017.0189999999999
2014-04-25 06:00:00,1027.0,1016.8789999999997
2014-04-25 07:00:00,1027.0,1016.4979999999999
2014-04-25 08:00:00,1027.0,1015.307
2014-04-25 09:00:00,1027.0,1015.446
2014-04-25 10:00:00,1027.0,1016.0940000000005
2014-04-25 11:00:00,1026.1,1016.5130000000001
2014-04-25 12:00:00,1026.0,1016.9000000000004
2014-04-25 13:00:00,1026.0,1016.6560000000002
2014-04-25 14:00:00,1025.8,1015.8920000000003
2014-04-25 15:00:00,1025.0,1015.6509999999997
2014-04-25 16:00:00,1025.2,1017.9789999999999
2014-04-25 17:00:00,1025.1,1018.036
2014-04-25 18:00:00,1025.1,1015.78
2014-04-25 19:00:00,1025.7,1016.2539999999999
2014-04-25 20:00:00,1026.0,1017.7260000000002
2014-04-25 21:00:00,1026.1,1021.5509999999999
2014-04-25 22:00:00,1026.0,1021.4909999999999
2014-04-25 23:00:00,1026.0,1017.0659999999996
2014-04-26 00:00:00,1025.0,1016.112
2014-04-26 01:00:00,1024.3,1016.4199999999998
2014-04-26 02:00:00,1024.0,1016.2059999999999
2014-04-26 03:00:00,1023.3,1016.3939999999999
2014-04-26 04:00:00,1023.0,1016.4219999999998
2014-04-26 05:00:00,1023.0,1016.4599999999998
2014-04-26 06:00:00,1023.5,1017.2679999999996
2014-04-26 07:00:00,1024.0,1016.2900000000003
2014-04-26 08:00:00,1024.0,1015.113
2014-04-26 09:00:00,1024.0,1015.947
2014-04-26 10:00:00,1024.2,1015.831
2014-04-26 11:00:00,1024.0,1015.938
2014-04-26 12:00:00,1024.0,1016.3400000000001
2014-04-26 13:00:00,1024.0,1016.217
2014-04-26 14:00:00,1024.0,1015.1560000000004
2014-04-26 15:00:00,1023.7,1016.7969999999998
2014-04-26 16:00:00,1023.1,1018.3960000000001
2014-04-26 17:00:00,1023.0,1015.127
2014-04-26 18:00:00,1023.0,1015.3369999999999
2014-04-26 19:00:00,1023.5,1015.276
2014-04-26 20:00:00,1024.0,1015.2070000000002
2014-04-26 21:00:00,1024.0,1015.5950000000001
2014-04-26 22:00:00,1024.0,1020.62
2014-04-26 23:00:00,1024.0,1020.813
2014-04-27 00:00:00,1024.0,1017.1480000000001
2014-04-27 01:00:00,1024.0,1017.33
2014-04-27 02:00:00,1024.0,1019.1029999999998
2014-04-27 03:00:00,1023.2,1018.8450000000003
2014-04-27 04:00:00,1023.0,1017.0300000000003
2014-04-27 05:00:00,1023.5,1018.4879999999998
2014-04-27 06:00:00,1024.0,1018.0539999999997
2014-04-27 07:00:00,1024.0,1018.42
2014-04-27 08:00:00,1024.0,1015.2640000000001
2014-04-27 09:00:00,1024.0,1015.306
2014-04-27 10:00:00,1024.0,1014.9590000000001
2014-04-27 11:00:00,1023.7,1016.2789999999998
2014-04-27 12:00:00,1023.0,1016.521
2014-04-27 13:00:00,1023.0,1016.511
2014-04-27 14:00:00,1023.0,1015.388
2014-04-27 15:00:00,1022.2,1016.1060000000002
2014-04-27 16:00:00,1022.0,1015.9830000000002
2014-04-27 17:00:00,1022.0,1015.6469999999999
2014-04-27 18:00:00,1022.0,1015.7339999999998
2014-04-27 19:00:00,1022.7,1015.7319999999999
2014-04-27 20:00:00,1023.0,1015.7540000000001
2014-04-27 21:00:00,1023.0,1015.855
2014-04-27 22:00:00,1023.0,1020.456
2014-04-27 23:00:00,1023.0,1020.4370000000001
2014-04-28 00:00:00,1022.9,1016.1769999999997
2014-04-28 01:00:00,1022.0,1016.2899999999995
2014-04-28 02:00:00,1021.9,1018.6240000000001
2014-04-28 03:00:00,1021.1,1018.5680000000002
2014-04-28 04:00:00,1021.0,1018.1669999999999
2014-04-28 05:00:00,1021.0,1014.077
2014-04-28 06:00:00,1021.0,1014.0779999999999
2014-04-28 07:00:00,1021.8,1018.455
2014-04-28 08:00:00,1022.0,1016.1819999999998
2014-04-28 09:00:00,1022.0,1015.547
2014-04-28 10:00:00,1022.0,1016.41
2014-04-28 11:00:00,1021.6,1013.8380000000002
2014-04-28 12:00:00,1021.0,1006.4020000000003
2014-04-28 13:00:00,1021.0,1013.901
2014-04-28 14:00:00,1020.2,1005.9399999999998
2014-04-28 15:00:00,1020.0,1014.904
2014-04-28 16:00:00,1020.0,1015.7940000000002
2014-04-28 17:00:00,1020.0,1015.72
2014-04-28 18:00:00,1020.0,1016.4999999999999
2014-04-28 19:00:00,1020.6,1015.8810000000001
2014-04-28 20:00:00,1021.0,1014.4499999999996
2014-04-28 21:00:00,1021.2,1017.0889999999999
2014-04-28 22:00:00,1021.0,1016.4919999999998
2014-04-28 23:00:00,1021.1,1017.4229999999998
2014-04-29 00:00:00,1021.0,1016.1309999999997
2014-04-29 01:00:00,1020.4,1016.4379999999998
2014-04-29 02:00:00,1020.0,1016.5669999999998
2014-04-29 03:00:00,1020.0,1016.08
2014-04-29 04:00:00,1020.0,1015.7959999999999
2014-04-29 05:00:00,1020.0,1018.135
2014-04-29 06:00:00,1020.0,1014.7959999999998
2014-04-29 07:00:00,1020.0,1019.0629999999998
2014-04-29 08:00:00,1020.0,1014.015
2014-04-29 09:00:00,1020.0,1013.4750000000005
2014-04-29 10:00:00,1020.0,1013.4620000000004
2014-04-29 11:00:00,1019.3,1007.7690000000001
2014-04-29 12:00:00,1019.0,1011.493
2014-04-29 13:00:00,1018.7,1012.1469999999999
2014-04-29 14:00:00,1018.0,1012.193
2014-04-29 15:00:00,1018.0,1016.9449999999996
2014-04-29 16:00:00,1018.0,1015.5140000000001
2014-04-29 17:00:00,1018.0,1013.177
2014-04-29 18:00:00,1018.0,1013.816
2014-04-29 19:00:00,1018.0,1011.9450000000003
2014-04-29 20:00:00,1018.6,1015.276
2014-04-29 21:00:00,1019.0,1015.6320000000001
2014-04-29 22:00:00,1019.0,1016.3629999999998
2014-04-29 23:00:00,1019.0,1015.1199999999999
2014-04-30 00:00:00,1018.8,1010.97
2014-04-30 01:00:00,1018.0,1010.7669999999999
2014-04-30 02:00:00,1018.0,1010.7630000000001
2014-04-30 03:00:00,1017.7,1011.4420000000001
2014-04-30 04:00:00,1017.6,1011.2669999999999
2014-04-30 05:00:00,1018.0,1011.46
2014-04-30 06:00:00,1018.0,1011.2689999999999
