,south_tower_true,south_tower
2014-02-08 15:00:00,114.58133167221352,113.41572125319179
2014-02-08 16:00:00,112.07907862991016,120.50553504309221
2014-02-08 17:00:00,108.6082756923077,123.01490887023957
2014-02-08 18:00:00,114.35535825491637,127.26906954239807
2014-02-08 19:00:00,111.77205999906288,133.15176564846664
2014-02-08 20:00:00,111.1357901419758,134.0861815995576
2014-02-08 21:00:00,114.04672473814918,119.56512371935845
2014-02-08 22:00:00,110.59653710769231,119.10661358318613
2014-02-08 23:00:00,105.85753326718996,122.59951568591654
2014-02-09 00:00:00,114.1351023756345,128.06736976080936
2014-02-09 01:00:00,119.83009037502892,127.32374459736437
2014-02-09 02:00:00,116.79514233752441,127.02198208911335
2014-02-09 03:00:00,117.66981890698948,125.78339595173105
2014-02-09 04:00:00,117.74815502694264,125.68436018248548
2014-02-09 05:00:00,114.8728928962124,124.65723031446109
2014-02-09 06:00:00,119.22589163424361,117.78940558213108
2014-02-09 07:00:00,113.71432228571429,125.33197658294966
2014-02-09 08:00:00,137.88404880343617,148.45486280582708
2014-02-09 09:00:00,160.13167064615382,336.84241474805543
2014-02-09 10:00:00,325.25385267379914,295.3118294187963
2014-02-09 11:00:00,524.6892819692308,227.48351798282968
2014-02-09 12:00:00,459.7750223965703,226.99656576238124
2014-02-09 13:00:00,486.8664839021748,226.1806991865859
2014-02-09 14:00:00,466.7772811245606,224.6783047692027
2014-02-09 15:00:00,482.03038719999984,228.92032162380835
2014-02-09 16:00:00,442.4798433054946,240.01791574215662
2014-02-09 17:00:00,345.29933419859924,232.61352614531032
2014-02-09 18:00:00,328.2921114760099,231.49675965147088
2014-02-09 19:00:00,265.5433761187035,253.69407675454266
2014-02-09 20:00:00,164.41527352377975,171.3521694465858
2014-02-09 21:00:00,144.81387304084348,138.3525709818256
2014-02-09 22:00:00,129.72265956610698,126.65598251379417
2014-02-09 23:00:00,126.52945699086294,125.87124154339043
2014-02-10 00:00:00,133.3989768275633,129.00382084420974
2014-02-10 01:00:00,143.69153808477242,124.32973817096739
2014-02-10 02:00:00,135.51447807390966,125.55959803334605
2014-02-10 03:00:00,141.44689280321094,122.03475995530187
2014-02-10 04:00:00,135.50142920921198,134.05336004126985
2014-02-10 05:00:00,142.0218001481946,134.71924966545768
2014-02-10 06:00:00,135.11666779762092,123.6961320779694
2014-02-10 07:00:00,141.2457768631698,128.2679708011444
2014-02-10 08:00:00,165.77696028981208,169.87922840439157
2014-02-10 09:00:00,515.4995028656622,240.36091549685233
2014-02-10 10:00:00,409.5451805132434,235.12177847425428
2014-02-10 11:00:00,455.8584192383239,305.87023528260056
2014-02-10 12:00:00,482.1777782356858,307.29771863227325
2014-02-10 13:00:00,493.77640779980914,297.0106904055547
2014-02-10 14:00:00,523.972899000353,321.66182629143503
2014-02-10 15:00:00,543.6167121845506,300.00386825543313
2014-02-10 16:00:00,561.5003965629094,302.8367428602479
2014-02-10 17:00:00,513.6371693372479,286.46941477926634
2014-02-10 18:00:00,508.41859076358566,301.01889774435733
2014-02-10 19:00:00,242.25384765231342,237.17855197445638
2014-02-10 20:00:00,189.56437158065026,197.88539779850558
2014-02-10 21:00:00,159.42022517727102,159.98392660368108
2014-02-10 22:00:00,147.52025580527274,135.98359371378564
2014-02-10 23:00:00,143.33551115824497,138.37107464400322
2014-02-11 00:00:00,132.6458627003771,120.75658214284287
2014-02-11 01:00:00,129.97731026164527,129.18282503925286
2014-02-11 02:00:00,137.26896893186816,128.79709446312003
2014-02-11 03:00:00,130.7805441015067,126.60277010180924
2014-02-11 04:00:00,130.69863709436956,125.09503326670722
2014-02-11 05:00:00,136.67367774732716,125.84059907134417
2014-02-11 06:00:00,130.1121496615384,117.48708238531486
2014-02-11 07:00:00,130.8633547755102,123.64240276086484
2014-02-11 08:00:00,135.83146828884108,128.40770998226373
2014-02-11 09:00:00,130.95021073757462,127.30409241397581
2014-02-11 10:00:00,124.90434890621955,127.53803887575258
2014-02-11 11:00:00,119.32927926915144,125.31234699913588
2014-02-11 12:00:00,120.02998679982521,133.0882355225731
2014-02-11 13:00:00,123.86292138280541,129.5735707119811
2014-02-11 14:00:00,119.27896835882116,124.84621430691213
2014-02-11 15:00:00,119.72189876416836,132.95314937738235
2014-02-11 16:00:00,125.21111707914352,130.70348452018573
2014-02-11 17:00:00,121.52900085252716,136.69248306213228
2014-02-11 18:00:00,127.96180265385746,129.21083280230695
2014-02-11 19:00:00,125.40573892119309,136.46675853368168
2014-02-11 20:00:00,121.78391169928626,138.71146952690063
2014-02-11 21:00:00,127.3542907537847,137.75615093136656
2014-02-11 22:00:00,120.34098863080484,132.99270776433661
2014-02-11 23:00:00,119.22155454207058,137.198608275353
2014-02-12 00:00:00,110.76390596923076,130.72349395699467
2014-02-12 01:00:00,113.37274289230768,126.85009065936198
2014-02-12 02:00:00,115.02929132307692,121.54239229051122
2014-02-12 03:00:00,114.12554351691065,117.96882886059835
2014-02-12 04:00:00,107.06213021538464,124.19056340120825
2014-02-12 05:00:00,113.81019889105816,127.12957331648964
2014-02-12 06:00:00,113.69438464069044,129.86288909766472
