,south_tower_true,south_tower
2014-04-02 20:00:00,185.12447129072163,175.0785569507176
2014-04-02 21:00:00,150.16797426804123,151.32259035530257
2014-04-02 22:00:00,116.84595859793815,125.8851200479677
2014-04-02 23:00:00,125.32645212371136,117.45865443686665
2014-04-03 00:00:00,139.0914112956028,115.14129388715584
2014-04-03 01:00:00,138.3961478274774,115.06947603394883
2014-04-03 02:00:00,138.44172148699607,115.96713799747062
2014-04-03 03:00:00,138.76926296716894,118.83566949541252
2014-04-03 04:00:00,138.67147348453608,112.67743256992433
2014-04-03 05:00:00,138.9308318147502,119.42318450429222
2014-04-03 06:00:00,138.9620214735956,128.29653456668214
2014-04-03 07:00:00,139.66042783568597,133.9652596703613
2014-04-03 08:00:00,146.17343579886386,151.16540888584402
2014-04-03 09:00:00,182.939009400793,295.8985563049015
2014-04-03 10:00:00,212.07802581611614,270.8305113882458
2014-04-03 11:00:00,218.06156051335998,327.89849472764655
2014-04-03 12:00:00,223.44397855670098,331.0039780146086
2014-04-03 13:00:00,229.248815464552,325.95410843211744
2014-04-03 14:00:00,218.00410596796195,326.10835024985505
2014-04-03 15:00:00,230.53192907817254,336.77809664375707
2014-04-03 16:00:00,223.879304159899,338.5356450185946
2014-04-03 17:00:00,219.71020525310328,341.9624144881
2014-04-03 18:00:00,217.97966453689813,324.88643379846155
2014-04-03 19:00:00,183.1951399856933,257.82717911130504
2014-04-03 20:00:00,149.86849143193774,202.5159484736688
2014-04-03 21:00:00,140.76189677256468,158.5309430164817
2014-04-03 22:00:00,138.42824709278352,138.59219400526186
2014-04-03 23:00:00,139.10928098969072,136.04371705686071
2014-04-04 00:00:00,148.5345739216495,126.24342068740296
2014-04-04 01:00:00,149.73711608836524,131.9647040487156
2014-04-04 02:00:00,150.0220384329897,118.91604417417649
2014-04-04 03:00:00,149.31386907468962,112.85271567287637
2014-04-04 04:00:00,147.13939204039553,109.19282239247086
2014-04-04 05:00:00,142.7901070515464,114.09821507294696
2014-04-04 06:00:00,142.01575364106876,124.67189867804994
2014-04-04 07:00:00,149.57661976183462,131.7008949812769
2014-04-04 08:00:00,163.05235462571008,158.01067991255238
2014-04-04 09:00:00,226.686997113402,286.0828622759252
2014-04-04 10:00:00,291.9689606597939,276.19036505968427
2014-04-04 11:00:00,310.6811777319588,352.6685305789665
2014-04-04 12:00:00,332.6109325007364,365.03203607145986
2014-04-04 13:00:00,327.8189729333572,349.41784941794504
2014-04-04 14:00:00,319.8913504329896,353.6999259168196
2014-04-04 15:00:00,318.0087450687985,367.1843137939642
2014-04-04 16:00:00,335.55347546055117,326.8028407866205
2014-04-04 17:00:00,327.674594969072,338.65545389292043
2014-04-04 18:00:00,313.57408265264047,339.59107392977455
2014-04-04 19:00:00,271.2771785869977,241.8030597381531
2014-04-04 20:00:00,205.4716991878813,199.6319290204745
2014-04-04 21:00:00,153.13533624742269,150.96413782757634
2014-04-04 22:00:00,147.29630274856996,138.15253351802525
2014-04-04 23:00:00,138.7513016336241,135.33902756797772
2014-04-05 00:00:00,110.13627091060408,126.77722403916107
2014-04-05 01:00:00,124.64622092056514,124.15491613898024
2014-04-05 02:00:00,115.1820406153846,122.00291844892547
2014-04-05 03:00:00,107.11244992904241,122.43993866462363
2014-04-05 04:00:00,121.25707924422605,122.66039309029053
2014-04-05 05:00:00,115.44278541664049,124.11914437506472
2014-04-05 06:00:00,133.0710434762951,123.51027115535096
2014-04-05 07:00:00,108.65452475994965,126.56505716538197
2014-04-05 08:00:00,119.09732792464676,130.57218636682657
2014-04-05 09:00:00,119.92021137069858,137.58790795458464
2014-04-05 10:00:00,103.11535064615386,140.64423057105157
2014-04-05 11:00:00,125.05478695384613,139.03245514578174
2014-04-05 12:00:00,127.52050436420721,147.0177669582265
2014-04-05 13:00:00,131.02986282011358,151.07009462620127
2014-04-05 14:00:00,125.34516184615386,143.7981867149143
2014-04-05 15:00:00,119.89256664615385,146.94302227981652
2014-04-05 16:00:00,127.31325833846151,145.85121337753142
2014-04-05 17:00:00,136.34714387692304,141.17204773113596
2014-04-05 18:00:00,139.15410116923076,142.87511444270822
2014-04-05 19:00:00,137.6699628307692,145.24717252350464
2014-04-05 20:00:00,131.50756233846158,134.95541818175943
2014-04-05 21:00:00,132.63679803076923,139.97727085995683
2014-04-05 22:00:00,132.99170067692307,140.66634131363801
2014-04-05 23:00:00,123.44224821179225,135.47243173912048
2014-04-06 00:00:00,135.19987026088342,125.2604135304369
2014-04-06 01:00:00,128.79379360437332,127.04087411067779
2014-04-06 02:00:00,123.36838522452166,122.63467785184079
2014-04-06 03:00:00,125.09474830394377,124.69066499887714
2014-04-06 04:00:00,113.939720920189,122.25392784352762
2014-04-06 05:00:00,125.35059402951336,121.78222046672786
2014-04-06 06:00:00,111.5411358038266,125.2866264227504
2014-04-06 07:00:00,128.07261172747252,125.91822377621564
2014-04-06 08:00:00,150.5119685023038,154.4889944069081
2014-04-06 09:00:00,334.05969033346355,232.23105508515383
2014-04-06 10:00:00,270.76107555486146,274.92613958147064
2014-04-06 11:00:00,350.1687001515033,313.7535447736465
