,civil_true,civil
2014-02-08 15:00:00,83.09876999999999,93.86877530000001
2014-02-08 16:00:00,79.83438000000002,88.89411219999997
2014-02-08 17:00:00,80.50253000000002,85.48845619999999
2014-02-08 18:00:00,79.28076999999998,90.43123899999996
2014-02-08 19:00:00,81.22794999999998,88.14368429999996
2014-02-08 20:00:00,78.99441999999998,86.08177340000003
2014-02-08 21:00:00,78.40262999999999,72.53550939999992
2014-02-08 22:00:00,78.40262999999999,84.92358310000004
2014-02-08 23:00:00,78.30717999999997,81.28655630000002
2014-02-09 00:00:00,104.00231999999998,83.75756590000005
2014-02-09 01:00:00,100.68066,77.78888649999993
2014-02-09 02:00:00,100.10796,75.66187869999995
2014-02-09 03:00:00,97.98896999999998,74.71864179999993
2014-02-09 04:00:00,97.5499,74.23203769999992
2014-02-09 05:00:00,96.93902,75.27721519999993
2014-02-09 06:00:00,104.15504,74.60677439999994
2014-02-09 07:00:00,126.41398000000001,83.37843849999996
2014-02-09 08:00:00,171.67637,79.65016150000005
2014-02-09 09:00:00,255.55782999999997,234.61934530000005
2014-02-09 10:00:00,313.72506,337.3256451999998
2014-02-09 11:00:00,338.10299,369.41192629999983
2014-02-09 12:00:00,341.0046700000001,374.1103570999999
2014-02-09 13:00:00,341.67282,373.4813415999999
2014-02-09 14:00:00,339.76382,372.8223548
2014-02-09 15:00:00,355.34126000000015,379.6248853999999
2014-02-09 16:00:00,367.40614,383.7097635999997
2014-02-09 17:00:00,365.72622,397.53073270000016
2014-02-09 18:00:00,340.48924,381.0530083000001
2014-02-09 19:00:00,306.75721,322.02443750000003
2014-02-09 20:00:00,207.3174,236.13470949999993
2014-02-09 21:00:00,146.8021,163.56903789999993
2014-02-09 22:00:00,100.37521999999998,99.10859849999993
2014-02-09 23:00:00,96.4045,99.38139459999996
2014-02-10 00:00:00,130.9574,95.11115250000006
2014-02-10 01:00:00,127.10121999999998,123.54341670000004
2014-02-10 02:00:00,124.085,92.63460680000001
2014-02-10 03:00:00,112.631,115.57105090000005
2014-02-10 04:00:00,103.69688,99.81893740000001
2014-02-10 05:00:00,102.30331,125.03930909999997
2014-02-10 06:00:00,122.53871000000001,109.8169431
2014-02-10 07:00:00,122.7487,131.4263394866667
2014-02-10 08:00:00,206.34381,272.4750062
2014-02-10 09:00:00,292.19154,296.1928039999998
2014-02-10 10:00:00,358.72019,349.2446775999999
2014-02-10 11:00:00,369.79239,390.39928139999967
2014-02-10 12:00:00,399.00009,407.06924209999966
2014-02-10 13:00:00,397.39652999999987,408.5802155999998
2014-02-10 14:00:00,392.2995,418.39820259999965
2014-02-10 15:00:00,418.43371,451.0029681
2014-02-10 16:00:00,436.9701,454.2620129000002
2014-02-10 17:00:00,422.21352999999993,448.1503494
2014-02-10 18:00:00,414.38663,436.7125759
2014-02-10 19:00:00,354.53948,351.24072799999993
2014-02-10 20:00:00,275.79323,262.2370392000002
2014-02-10 21:00:00,206.80196999999998,205.30741390000003
2014-02-10 22:00:00,146.40121000000005,144.9893136
2014-02-10 23:00:00,139.94878999999997,135.41128790000002
2014-02-11 00:00:00,121.90874,99.38578530000007
2014-02-11 01:00:00,117.89984,100.1211321
2014-02-11 02:00:00,116.18174,101.64069610000004
2014-02-11 03:00:00,109.25207,98.92180285000002
2014-02-11 04:00:00,106.84673,102.38892865000004
2014-02-11 05:00:00,103.73506,104.0384001
2014-02-11 06:00:00,104.09776999999998,119.63703000000005
2014-02-11 07:00:00,106.17858000000001,127.64891209999998
2014-02-11 08:00:00,101.50153000000002,117.2131727
2014-02-11 09:00:00,98.37077,116.48183479999997
2014-02-11 10:00:00,98.86711,118.46337679999995
2014-02-11 11:00:00,106.35038999999999,116.03131080000003
2014-02-11 12:00:00,111.79104,120.10034430000005
