,wt_hr_true,wt_hr
2014-04-21 15:00:00,50.1,67.819
2014-04-21 16:00:00,49.6,71.11999999999998
2014-04-21 17:00:00,53.9,71.41199999999998
2014-04-21 18:00:00,59.3,71.82399999999997
2014-04-21 19:00:00,65.7,73.48400000000001
2014-04-21 20:00:00,67.2,73.684
2014-04-21 21:00:00,70.0,74.675
2014-04-21 22:00:00,70.8,74.66999999999999
2014-04-21 23:00:00,71.4,76.65499999999999
2014-04-22 00:00:00,73.9,78.88599999999998
2014-04-22 01:00:00,74.7,79.347
2014-04-22 02:00:00,75.3,79.99
2014-04-22 03:00:00,75.0,79.772
2014-04-22 04:00:00,76.1,79.43400000000001
2014-04-22 05:00:00,78.1,69.27899999999998
2014-04-22 06:00:00,77.7,78.71799999999995
2014-04-22 07:00:00,71.5,81.18499999999996
2014-04-22 08:00:00,69.2,76.90700000000002
2014-04-22 09:00:00,66.0,76.16300000000004
2014-04-22 10:00:00,61.4,76.88100000000007
2014-04-22 11:00:00,61.0,77.05699999999999
2014-04-22 12:00:00,58.8,78.271
2014-04-22 13:00:00,59.9,78.78899999999997
2014-04-22 14:00:00,60.0,78.15199999999999
2014-04-22 15:00:00,60.2,54.78699999999999
2014-04-22 16:00:00,63.3,70.72199999999997
2014-04-22 17:00:00,68.1,71.26699999999997
2014-04-22 18:00:00,71.3,72.91399999999994
2014-04-22 19:00:00,71.6,73.91200000000002
2014-04-22 20:00:00,70.9,74.59899999999999
2014-04-22 21:00:00,71.5,74.939
2014-04-22 22:00:00,72.5,77.76399999999998
2014-04-22 23:00:00,72.6,76.99999999999999
2014-04-23 00:00:00,75.1,83.84899999999996
2014-04-23 01:00:00,75.6,84.021
2014-04-23 02:00:00,76.7,84.29999999999998
2014-04-23 03:00:00,76.7,82.40899999999998
2014-04-23 04:00:00,85.3,81.71699999999998
2014-04-23 05:00:00,82.7,81.58700000000002
2014-04-23 06:00:00,83.9,81.113
2014-04-23 07:00:00,82.8,80.34400000000001
2014-04-23 08:00:00,74.9,79.36200000000004
2014-04-23 09:00:00,71.2,74.15400000000005
2014-04-23 10:00:00,66.3,77.16900000000001
2014-04-23 11:00:00,62.6,79.83700000000002
2014-04-23 12:00:00,57.8,80.802
2014-04-23 13:00:00,53.0,81.533
2014-04-23 14:00:00,55.8,78.60100000000003
2014-04-23 15:00:00,46.7,59.23999999999999
2014-04-23 16:00:00,39.4,71.14999999999998
2014-04-23 17:00:00,43.9,70.18599999999998
