,wt_hr_true,wt_hr
2014-09-29 19:00:00,66.6,66.44099999999999
2014-09-29 20:00:00,68.9,67.61799999999998
2014-09-29 21:00:00,70.5,67.94999999999999
2014-09-29 22:00:00,72.2,68.36299999999999
2014-09-29 23:00:00,72.6,69.066
2014-09-30 00:00:00,73.6,79.083
2014-09-30 01:00:00,74.3,78.687
2014-09-30 02:00:00,74.3,78.52799999999999
2014-09-30 03:00:00,73.9,78.97400000000002
2014-09-30 04:00:00,72.6,78.74900000000001
2014-09-30 05:00:00,73.1,79.02400000000003
2014-09-30 06:00:00,73.2,79.118
2014-09-30 07:00:00,72.4,71.31300000000006
2014-09-30 08:00:00,67.7,70.31500000000005
2014-09-30 09:00:00,60.9,68.291
2014-09-30 10:00:00,56.4,68.00500000000001
2014-09-30 11:00:00,55.8,67.82399999999998
2014-09-30 12:00:00,55.2,68.68800000000002
2014-09-30 13:00:00,50.0,65.356
2014-09-30 14:00:00,44.6,63.06000000000001
2014-09-30 15:00:00,38.0,62.795000000000066
2014-09-30 16:00:00,35.8,61.568000000000026
2014-09-30 17:00:00,41.0,63.373000000000026
2014-09-30 18:00:00,56.3,65.71099999999998
2014-09-30 19:00:00,59.9,67.56099999999998
2014-09-30 20:00:00,59.4,70.292
2014-09-30 21:00:00,57.9,71.10999999999999
2014-09-30 22:00:00,55.6,72.146
2014-09-30 23:00:00,53.5,71.93200000000003
2014-10-01 00:00:00,52.1,80.378
2014-10-01 01:00:00,52.0,80.312
2014-10-01 02:00:00,52.5,80.165
2014-10-01 03:00:00,53.8,80.18500000000002
2014-10-01 04:00:00,57.6,80.25200000000001
2014-10-01 05:00:00,62.4,80.41700000000003
2014-10-01 06:00:00,64.0,80.939
2014-10-01 07:00:00,59.3,70.70500000000003
2014-10-01 08:00:00,51.3,70.162
2014-10-01 09:00:00,47.5,67.81499999999998
2014-10-01 10:00:00,49.3,67.878
2014-10-01 11:00:00,45.4,67.38199999999998
2014-10-01 12:00:00,44.9,67.65899999999999
2014-10-01 13:00:00,40.1,63.85299999999998
2014-10-01 14:00:00,36.7,61.97499999999997
2014-10-01 15:00:00,34.0,62.92000000000005
2014-10-01 16:00:00,33.2,61.38900000000003
2014-10-01 17:00:00,37.7,63.54300000000002
2014-10-01 18:00:00,44.5,65.94900000000001
2014-10-01 19:00:00,46.5,67.91499999999996
2014-10-01 20:00:00,46.4,71.11899999999999
2014-10-01 21:00:00,45.9,73.46699999999998
2014-10-01 22:00:00,45.3,74.28799999999998
2014-10-01 23:00:00,44.2,74.752
2014-10-02 00:00:00,43.8,80.35799999999999
2014-10-02 01:00:00,44.3,80.29199999999999
2014-10-02 02:00:00,45.6,79.93799999999999
2014-10-02 03:00:00,46.5,80.092
2014-10-02 04:00:00,48.1,80.848
2014-10-02 05:00:00,49.5,80.22000000000001
2014-10-02 06:00:00,51.9,81.57399999999998
2014-10-02 07:00:00,51.7,71.53400000000005
2014-10-02 08:00:00,50.9,71.31500000000003
2014-10-02 09:00:00,49.7,70.07400000000001
2014-10-02 10:00:00,48.7,70.2
2014-10-02 11:00:00,48.0,71.43800000000002
2014-10-02 12:00:00,45.4,73.19100000000002
2014-10-02 13:00:00,42.6,72.59300000000003
2014-10-02 14:00:00,38.7,63.89900000000001
2014-10-02 15:00:00,35.3,63.61900000000005
2014-10-02 16:00:00,34.9,61.50300000000003
2014-10-02 17:00:00,41.8,63.57100000000001
2014-10-02 18:00:00,49.1,66.997
2014-10-02 19:00:00,49.5,68.15199999999997
2014-10-02 20:00:00,47.7,72.52999999999996
2014-10-02 21:00:00,45.0,74.32199999999997
2014-10-02 22:00:00,45.4,75.01699999999997
2014-10-02 23:00:00,44.3,75.60299999999998
2014-10-03 00:00:00,44.0,81.32099999999998
2014-10-03 01:00:00,44.2,81.26599999999998
2014-10-03 02:00:00,45.1,81.09699999999995
2014-10-03 03:00:00,46.8,80.97199999999995
2014-10-03 04:00:00,49.1,81.15699999999997
2014-10-03 05:00:00,51.0,81.42899999999997
2014-10-03 06:00:00,52.5,81.29999999999997
2014-10-03 07:00:00,56.3,73.60500000000005
2014-10-03 08:00:00,52.1,72.72800000000005
2014-10-03 09:00:00,48.7,71.67200000000001
2014-10-03 10:00:00,48.4,71.992
2014-10-03 11:00:00,43.8,71.024
2014-10-03 12:00:00,38.2,73.946
2014-10-03 13:00:00,31.4,74.01600000000002
2014-10-03 14:00:00,30.8,64.59800000000001
2014-10-03 15:00:00,36.9,64.67800000000005
2014-10-03 16:00:00,47.3,62.71300000000004
2014-10-03 17:00:00,43.9,64.67
2014-10-03 18:00:00,46.1,67.08199999999998
2014-10-03 19:00:00,44.9,68.86299999999994
2014-10-03 20:00:00,43.2,72.82699999999996
2014-10-03 21:00:00,41.2,74.51799999999997
2014-10-03 22:00:00,43.0,75.36899999999996
2014-10-03 23:00:00,43.9,75.77599999999995
2014-10-04 00:00:00,46.5,74.60300000000001
2014-10-04 01:00:00,64.3,74.88800000000002
2014-10-04 02:00:00,73.8,75.26600000000002
2014-10-04 03:00:00,75.8,75.23300000000002
2014-10-04 04:00:00,75.9,75.67700000000002
2014-10-04 05:00:00,74.9,75.59800000000003
2014-10-04 06:00:00,72.9,75.66900000000001
2014-10-04 07:00:00,69.9,75.39800000000008
2014-10-04 08:00:00,64.4,75.35800000000008
2014-10-04 09:00:00,60.8,75.26100000000008
2014-10-04 10:00:00,57.2,75.82700000000006
2014-10-04 11:00:00,53.2,75.79300000000006
2014-10-04 12:00:00,53.2,75.36600000000007
2014-10-04 13:00:00,54.5,75.27900000000005
2014-10-04 14:00:00,55.0,67.12400000000001
2014-10-04 15:00:00,54.8,65.15500000000003
2014-10-04 16:00:00,55.0,63.22500000000004
2014-10-04 17:00:00,56.1,65.42599999999999
2014-10-04 18:00:00,62.7,69.31799999999997
2014-10-04 19:00:00,67.0,69.02399999999997
2014-10-04 20:00:00,69.9,70.73099999999994
2014-10-04 21:00:00,70.7,73.112
2014-10-04 22:00:00,70.3,74.28099999999998
2014-10-04 23:00:00,72.8,74.86799999999998
2014-10-05 00:00:00,74.2,77.15900000000002
2014-10-05 01:00:00,74.3,77.22800000000004
2014-10-05 02:00:00,73.7,77.20800000000003
2014-10-05 03:00:00,74.2,77.197
2014-10-05 04:00:00,70.6,76.79100000000001
2014-10-05 05:00:00,66.4,76.00700000000002
2014-10-05 06:00:00,62.9,76.515
2014-10-05 07:00:00,60.9,74.08500000000008
2014-10-05 08:00:00,61.1,75.08100000000007
2014-10-05 09:00:00,56.5,75.30400000000006
2014-10-05 10:00:00,45.7,75.65600000000006
2014-10-05 11:00:00,45.3,75.52600000000005
2014-10-05 12:00:00,44.6,76.12900000000005
2014-10-05 13:00:00,43.2,75.21300000000005
2014-10-05 14:00:00,44.0,70.068
2014-10-05 15:00:00,44.5,65.28700000000002
2014-10-05 16:00:00,50.3,63.64300000000003
2014-10-05 17:00:00,50.4,66.092
2014-10-05 18:00:00,52.9,67.26500000000001
2014-10-05 19:00:00,55.2,68.11900000000001
2014-10-05 20:00:00,57.2,68.90500000000002
2014-10-05 21:00:00,58.3,68.707
2014-10-05 22:00:00,59.4,70.00500000000001
2014-10-05 23:00:00,61.4,70.03400000000002
2014-10-06 00:00:00,62.1,79.36399999999996
2014-10-06 01:00:00,61.8,78.43899999999996
2014-10-06 02:00:00,62.8,78.81599999999997
2014-10-06 03:00:00,63.8,78.68400000000001
2014-10-06 04:00:00,65.7,78.78699999999999
2014-10-06 05:00:00,68.1,78.72600000000001
2014-10-06 06:00:00,68.2,79.71599999999997
2014-10-06 07:00:00,67.0,71.43900000000004
2014-10-06 08:00:00,68.8,70.18600000000004
2014-10-06 09:00:00,69.4,67.567
2014-10-06 10:00:00,69.0,67.80899999999998
2014-10-06 11:00:00,61.8,67.80899999999998
2014-10-06 12:00:00,61.3,68.08799999999997
2014-10-06 13:00:00,58.7,65.66
2014-10-06 14:00:00,61.4,60.570999999999984
2014-10-06 15:00:00,62.9,61.49300000000003
2014-10-06 16:00:00,61.2,61.206000000000046
2014-10-06 17:00:00,62.7,63.67800000000002
2014-10-06 18:00:00,69.3,64.925
2014-10-06 19:00:00,72.7,66.66699999999996
2014-10-06 20:00:00,75.6,67.61599999999997
2014-10-06 21:00:00,77.5,68.30699999999997
2014-10-06 22:00:00,81.8,68.73499999999999
2014-10-06 23:00:00,82.2,69.82100000000003
2014-10-07 00:00:00,83.9,79.07599999999998
2014-10-07 01:00:00,84.0,78.67999999999999
2014-10-07 02:00:00,83.6,78.52099999999999
2014-10-07 03:00:00,84.6,78.62500000000001
2014-10-07 04:00:00,86.1,78.742
2014-10-07 05:00:00,86.3,79.01700000000001
2014-10-07 06:00:00,86.6,79.11099999999999
2014-10-07 07:00:00,86.8,71.26600000000005
2014-10-07 08:00:00,86.4,70.11600000000004
2014-10-07 09:00:00,86.1,68.076
2014-10-07 10:00:00,84.4,67.94200000000001
2014-10-07 11:00:00,83.2,67.67599999999999
2014-10-07 12:00:00,77.9,68.47300000000001
2014-10-07 13:00:00,76.3,65.284
2014-10-07 14:00:00,75.7,63.19400000000002
2014-10-07 15:00:00,77.5,62.795000000000066
2014-10-07 16:00:00,77.6,61.568000000000026
2014-10-07 17:00:00,79.1,63.369000000000035
2014-10-07 18:00:00,81.6,65.76199999999999
2014-10-07 19:00:00,81.9,67.55699999999997
2014-10-07 20:00:00,82.6,69.818
2014-10-07 21:00:00,82.9,71.383
2014-10-07 22:00:00,81.6,72.22699999999998
2014-10-07 23:00:00,82.6,71.87000000000003
2014-10-08 00:00:00,82.1,80.378
2014-10-08 01:00:00,81.7,80.312
2014-10-08 02:00:00,83.7,80.165
2014-10-08 03:00:00,84.9,80.18500000000002
2014-10-08 04:00:00,84.3,80.25200000000001
2014-10-08 05:00:00,83.2,80.41700000000003
2014-10-08 06:00:00,84.1,80.939
2014-10-08 07:00:00,84.0,70.70500000000003
2014-10-08 08:00:00,81.1,70.162
