,wt_mean_solarrad_true,wt_mean_solarrad
2014-06-08 03:00:00,0.8,0.44800000000000034
2014-06-08 04:00:00,0.9,0.46200000000000047
2014-06-08 05:00:00,12.1,15.065000000000005
2014-06-08 06:00:00,120.5,103.779
2014-06-08 07:00:00,243.7,123.83499999999998
2014-06-08 08:00:00,353.7,160.25399999999988
2014-06-08 09:00:00,611.0,241.31400000000005
2014-06-08 10:00:00,618.1,252.171
2014-06-08 11:00:00,847.2,242.215
2014-06-08 12:00:00,873.8,276.6669999999998
2014-06-08 13:00:00,939.8,230.9619999999999
2014-06-08 14:00:00,872.8,489.95600000000013
2014-06-08 15:00:00,750.1,346.374
2014-06-08 16:00:00,598.1,167.17100000000005
2014-06-08 17:00:00,411.7,95.01399999999998
2014-06-08 18:00:00,224.1,80.26600000000008
2014-06-08 19:00:00,36.5,33.65400000000002
2014-06-08 20:00:00,1.4,0.7509999999999999
2014-06-08 21:00:00,1.1,0.7640000000000003
2014-06-08 22:00:00,1.2,0.7829999999999999
2014-06-08 23:00:00,1.1,0.7929999999999998
2014-06-09 00:00:00,1.0,0.4220000000000003
2014-06-09 01:00:00,1.1,0.41400000000000026
2014-06-09 02:00:00,1.0,0.4100000000000003
2014-06-09 03:00:00,1.0,0.2619999999999999
2014-06-09 04:00:00,1.0,0.3570000000000001
2014-06-09 05:00:00,22.1,13.797999999999995
2014-06-09 06:00:00,149.9,78.639
2014-06-09 07:00:00,205.9,90.39999999999996
2014-06-09 08:00:00,354.9,117.56000000000002
2014-06-09 09:00:00,410.6,133.42399999999998
2014-06-09 10:00:00,591.5,150.69699999999997
2014-06-09 11:00:00,931.8,155.13499999999988
2014-06-09 12:00:00,943.4,145.81399999999996
2014-06-09 13:00:00,913.7,140.57299999999998
2014-06-09 14:00:00,846.8,177.013
2014-06-09 15:00:00,718.3,187.60700000000006
2014-06-09 16:00:00,567.4,126.80799999999998
2014-06-09 17:00:00,377.1,76.16900000000001
2014-06-09 18:00:00,204.9,74.53100000000005
2014-06-09 19:00:00,32.6,38.70800000000001
2014-06-09 20:00:00,1.5,0.714
2014-06-09 21:00:00,1.0,0.6909999999999998
2014-06-09 22:00:00,1.1,0.6839999999999999
2014-06-09 23:00:00,1.1,0.6959999999999998
2014-06-10 00:00:00,1.0,0.3790000000000002
2014-06-10 01:00:00,1.1,0.36200000000000027
2014-06-10 02:00:00,1.1,0.4350000000000003
2014-06-10 03:00:00,1.1,0.3140000000000001
2014-06-10 04:00:00,1.2,0.35500000000000015
2014-06-10 05:00:00,14.9,13.485999999999995
2014-06-10 06:00:00,83.3,76.05700000000002
2014-06-10 07:00:00,393.3,100.85799999999998
2014-06-10 08:00:00,554.7,120.33400000000002
2014-06-10 09:00:00,561.9,153.28199999999998
2014-06-10 10:00:00,788.2,154.207
2014-06-10 11:00:00,928.5,162.08899999999997
2014-06-10 12:00:00,815.0,182.668
2014-06-10 13:00:00,753.1,173.54899999999995
2014-06-10 14:00:00,655.6,228.592
2014-06-10 15:00:00,749.1,266.4989999999999
2014-06-10 16:00:00,613.9,137.356
