timestamp,central,civil,north_tower,south_tower,wt_temp,wt_tmpap,wt_hr,wt_max_windgust,wt_mean_windspd,wt_mean_pres,wt_mean_solarrad,wt_rain_day
2017-01-01 00:00:00,117.823342,74.897706,42.99643,100.8100005,8.5,5.6,75.0,3.8,2.3,1029.0,1.4,0.0
2017-01-01 01:00:00,119.1906989,75.17355649999999,42.7519285,99.0541345,7.9,4.7,76.3,4.3,2.7,1028.2,1.5,0.0
2017-01-01 02:00:00,117.9729915,74.2081752,42.861834,98.539567,7.3,3.7,80.3,4.8,3.3,1028.0,1.4,0.0
2017-01-01 03:00:00,116.4132879,73.7358886,42.317769,101.4357845,6.8,3.0,81.3,5.0,3.5,1028.0,1.5,0.0
2017-01-01 04:00:00,116.17238359999999,75.1023508,42.653385,98.48166450000001,6.5,2.3,81.2,6.8,4.0,1028.0,0.9,0.0
2017-01-01 05:00:00,114.8782817,75.7873,42.4377255,97.805844,6.0,1.3,81.0,7.3,4.6,1028.0,1.4,0.0
2017-01-01 06:00:00,116.12822129999999,77.6023772,42.307281,94.4647605,5.6,1.3,80.4,7.3,4.0,1027.0,1.0,0.0
2017-01-01 07:00:00,116.1114773,78.4381374,46.7447975,94.983261,5.5,1.6,80.2,5.5,3.2,1027.0,1.5,0.0
2017-01-01 08:00:00,112.4997965,79.3300222,46.521709,104.62217,5.4,1.4,80.4,7.0,3.5,1027.0,29.5,0.0
2017-01-01 09:00:00,112.9510473,79.1734842,46.554047,101.36215,5.5,0.7,80.1,8.1,4.5,1027.0,76.5,0.0
2017-01-01 10:00:00,112.74865420000002,79.9118854,46.689516999999995,104.6009755,6.0,1.7,78.8,6.3,4.0,1027.0,192.8,0.0
2017-01-01 11:00:00,112.3430308,79.9960723,46.7360575,106.95575,6.9,3.7,76.3,4.8,2.5,1026.2,237.5,0.0
2017-01-01 12:00:00,113.6214352,78.9804843,46.97313,104.95144950000001,7.6,4.6,75.3,4.3,2.2,1025.2,267.5,0.0
2017-01-01 13:00:00,113.8309445,80.4000167,47.654413,104.791726,8.7,6.3,72.7,3.0,1.6,1023.7,203.5,0.0
2017-01-01 14:00:00,114.5270763,82.9294417,47.892578,107.381825,9.8,7.9,70.0,2.3,1.1,1023.0,146.2,0.0
2017-01-01 15:00:00,114.30961359999999,84.2287071,47.786387,103.98808299999999,9.7,7.2,71.4,3.0,1.9,1022.2,124.3,0.0
2017-01-01 16:00:00,117.1276288,84.272805,48.0199635,105.216053,9.5,7.5,73.8,2.8,1.4,1022.0,56.9,0.0
2017-01-01 17:00:00,116.887771,85.5831426,48.2716755,107.87345,9.0,6.1,76.4,3.8,2.4,1022.0,5.2,0.0
2017-01-01 18:00:00,118.34512690000001,85.15858100000001,48.695784,105.297772,8.9,5.8,76.3,4.5,2.7,1021.6,1.5,0.0
2017-01-01 19:00:00,117.9116666,86.1590879,49.652377,105.5317855,9.0,6.3,75.9,3.5,2.2,1021.0,1.4,0.0
2017-01-01 20:00:00,125.8803455,87.6857152,48.608821,110.06238300000001,9.2,6.9,76.9,3.3,1.8,1020.0,1.4,0.0
2017-01-01 21:00:00,126.03020430000001,86.0090405,44.7079405,104.160698,9.2,7.9,78.6,1.8,0.4,1019.3,1.3,0.0
2017-01-01 22:00:00,125.65388290000001,87.44747199999999,44.293446,100.433525,10.0,8.0,77.7,3.3,1.6,1018.9,1.2,0.0
2017-01-01 23:00:00,126.1955513,88.2941135,43.37662,97.65639,9.9,7.7,80.2,4.5,2.0,1018.0,1.5,0.0
2017-01-02 00:00:00,126.10325,87.3963108,43.877640500000005,92.2155215,9.5,6.8,83.5,5.3,2.7,1017.1,1.2,0.0
2017-01-02 01:00:00,128.5286184,89.1758806,42.577346999999996,94.69353000000001,10.2,6.9,84.1,5.8,3.9,1015.9,1.8,0.0
2017-01-02 02:00:00,125.86925259999998,88.1238307,42.395555,97.90985,10.0,5.3,85.5,7.8,5.8,1015.0,1.1,0.0
2017-01-02 03:00:00,126.8868692,87.7779199,42.2406385,95.432934,9.8,5.6,87.2,7.3,5.3,1014.5,1.5,0.0
2017-01-02 04:00:00,127.19872620000001,87.1412684,42.4233045,95.6783095,9.9,5.9,86.6,8.8,5.0,1014.0,1.5,0.0
2017-01-02 05:00:00,126.4075722,96.36708359999999,45.7995665,96.260175,10.0,5.6,84.8,9.1,5.6,1013.3,1.5,0.0
2017-01-02 06:00:00,139.113338,109.7333289,52.511886499999996,104.752833,10.4,4.7,81.6,12.6,7.3,1013.0,1.7,0.0
2017-01-02 07:00:00,161.108675,179.4389367,86.14296949999999,133.9879145,10.3,4.0,82.4,11.6,8.1,1013.0,1.8,0.0
2017-01-02 08:00:00,207.56887969999997,278.70350049999996,107.1224655,283.762017,10.1,2.9,80.7,14.3,9.3,1013.0,18.5,0.0
2017-01-02 09:00:00,298.6870068,300.0487931,119.85009050000001,240.99894500000002,10.4,4.4,79.5,12.8,7.6,1013.3,42.2,0.0
2017-01-02 10:00:00,336.420448,329.37084219999997,191.813721,263.4928645,10.9,4.4,77.7,12.3,8.4,1014.0,51.6,0.0
2017-01-02 11:00:00,344.547567,355.2124025,196.6576475,280.4191855,11.9,6.0,74.7,12.3,7.6,1013.6,40.5,0.0
2017-01-02 12:00:00,317.6479124,373.94179239999994,187.0340335,279.7964605,12.6,7.8,73.8,11.6,6.3,1012.9,50.6,0.0
2017-01-02 13:00:00,319.1310122,361.8446503,187.972054,276.200169,13.6,8.9,70.1,10.3,6.2,1012.8,22.4,0.4
2017-01-02 14:00:00,335.5880619,354.1196909,198.83696650000002,281.5724285,13.7,9.0,71.3,10.6,6.2,1012.2,16.7,1.4
2017-01-02 15:00:00,333.67589710000004,354.5873959,199.73085,289.8548895,13.2,8.1,77.0,12.6,7.1,1012.7,33.4,2.5
2017-01-02 16:00:00,310.4942477,347.5905291,203.65926149999999,288.749498,13.1,7.9,76.8,13.1,7.1,1012.2,6.4,4.0
2017-01-02 17:00:00,263.5074442,315.1220662,152.1566265,257.0615355,13.5,7.4,76.9,13.8,8.5,1012.5,3.6,4.3
2017-01-02 18:00:00,205.6567149,268.6617787,133.543704,248.64447850000002,13.9,8.2,75.3,13.1,8.1,1013.2,2.6,4.3
2017-01-02 19:00:00,172.14171519999996,183.77771189999999,99.4386945,181.6134855,13.5,8.2,79.6,13.6,7.6,1014.5,3.4,5.0
2017-01-02 20:00:00,142.1375137,160.701529,82.2925625,129.322284,13.4,8.9,81.6,11.1,6.6,1015.0,1.8,6.6
2017-01-02 21:00:00,135.6644926,136.6553832,58.2370235,111.230047,13.7,9.3,81.8,13.8,6.5,1015.8,1.8,6.6
2017-01-02 22:00:00,133.9245817,133.1861575,47.1577625,108.5470855,13.8,10.4,83.3,12.3,5.3,1016.0,1.6,6.9
2017-01-02 23:00:00,132.54173659999998,129.418746,43.1981055,104.6818205,14.1,10.3,84.0,11.1,6.2,1016.5,1.3,7.2
2017-01-03 00:00:00,134.0449292,128.49192649999998,43.569337,103.7916515,14.4,10.5,82.9,11.8,6.3,1017.0,2.3,0.1
2017-01-03 01:00:00,133.26549599999998,122.64924109999998,42.3608135,101.9073075,14.2,11.3,84.1,8.3,4.8,1017.0,2.0,0.1
2017-01-03 02:00:00,129.9405562,121.5198767,41.889946,91.74793149999999,13.5,10.8,85.8,8.6,4.5,1017.1,1.8,0.4
2017-01-03 03:00:00,129.0342872,120.8690986,42.718934999999995,92.043999,13.2,10.6,89.4,9.1,4.4,1018.0,1.9,0.6
2017-01-03 04:00:00,129.5125377,119.5690696,42.6116515,100.4516605,14.4,11.4,86.7,10.1,5.2,1018.0,1.1,1.1
2017-01-03 05:00:00,132.7612923,124.449619,45.940936,99.002787,14.8,11.8,84.8,8.8,5.3,1018.0,1.3,1.1
2017-01-03 06:00:00,145.9055416,135.9032372,49.360679499999996,111.1909355,14.9,12.0,84.4,8.8,5.2,1018.8,1.0,1.1
2017-01-03 07:00:00,172.62561680000002,186.6402574,86.5970125,140.103948,14.9,12.4,84.4,7.5,4.6,1019.6,1.3,1.1
2017-01-03 08:00:00,225.1266381,288.85842599999995,109.1772395,294.723725,15.0,12.6,84.6,8.1,4.5,1020.7,38.6,1.1
2017-01-03 09:00:00,294.22598660000006,333.298037,125.40960449999999,263.7017505,15.4,13.3,82.5,7.0,4.0,1021.7,94.5,1.1
2017-01-03 10:00:00,323.57277680000004,371.84742850000004,212.5189995,265.3195245,15.6,14.8,81.0,4.3,2.1,1022.8,144.0,1.1
2017-01-03 11:00:00,327.5505233,348.5484653,192.99908349999998,240.3646395,15.4,13.2,79.4,8.8,4.0,1023.0,202.8,1.1
2017-01-03 12:00:00,303.585464,347.62584560000005,202.6742635,239.125089,16.3,12.5,73.4,10.8,6.2,1022.9,296.6,1.1
2017-01-03 13:00:00,291.0075805,335.241399,203.2768865,237.2938405,16.3,12.5,73.8,9.8,6.2,1022.1,238.4,1.1
2017-01-03 14:00:00,301.15779330000004,341.1354365,210.4152815,253.0376395,16.3,12.6,73.3,10.6,6.1,1022.5,148.1,1.1
2017-01-03 15:00:00,296.42677610000004,342.6078482,204.067638,238.71234249999998,16.4,12.5,68.7,9.3,6.0,1023.0,219.9,1.1
2017-01-03 16:00:00,276.0072588,336.0174075,198.071124,241.225748,15.5,12.0,73.2,8.1,5.5,1023.3,45.7,1.1
2017-01-03 17:00:00,245.6229685,303.4074877,153.655318,227.8664395,15.3,13.4,76.2,6.3,3.3,1024.0,6.9,1.1
2017-01-03 18:00:00,197.74622140000002,251.3001873,138.64611599999998,214.3172545,15.2,13.5,78.3,4.5,3.0,1024.8,0.8,1.1
2017-01-03 19:00:00,166.4698945,178.63944750000002,101.827118,163.7266385,15.0,14.3,82.3,3.8,1.9,1025.0,0.8,1.1
2017-01-03 20:00:00,138.3177887,145.4654182,82.3651045,138.1940395,14.9,14.1,82.7,3.8,2.1,1025.0,1.0,1.1
2017-01-03 21:00:00,127.9233228,118.86312140000001,61.1627385,119.6543145,14.9,14.2,82.4,3.5,1.9,1025.9,0.9,1.1
2017-01-03 22:00:00,127.3550733,111.34872469999999,52.301034,117.37448549999999,15.0,13.7,82.2,4.0,2.6,1026.0,0.9,1.1
2017-01-03 23:00:00,125.63525520000002,110.55648970000001,48.514647499999995,105.088449,14.7,13.9,83.3,4.0,2.0,1026.7,0.8,1.1
2017-01-04 00:00:00,128.3034116,107.4486377,48.486898,115.52947150000001,14.0,13.4,85.5,2.8,1.6,1027.0,0.6,0.0
2017-01-04 01:00:00,123.67557930000001,96.9098123,47.967304999999996,104.092526,13.1,12.5,88.8,2.3,1.4,1026.0,0.6,0.0
2017-01-04 02:00:00,122.8063564,95.75582179999999,46.479757,102.9076005,12.8,12.0,89.8,3.5,1.6,1026.5,0.5,0.0
2017-01-04 03:00:00,125.3307237,95.2963255,46.3685405,99.6797,12.1,10.4,90.6,4.3,2.7,1027.0,0.7,0.0
2017-01-04 04:00:00,134.04262690000002,93.7840157,44.542317499999996,103.38546,11.7,10.2,91.2,3.8,2.3,1026.8,1.2,0.0
2017-01-04 05:00:00,134.546412,95.5133788,49.3222235,107.459174,11.6,10.8,91.5,3.8,1.5,1026.5,1.5,0.0
2017-01-04 06:00:00,151.91873059999998,114.30309309999998,53.757118000000006,114.5995355,11.6,10.7,91.6,2.5,1.3,1027.0,2.3,0.0
2017-01-04 07:00:00,185.6894949,187.3681591,89.052734,147.4422705,11.5,10.7,91.8,3.0,1.4,1027.3,3.3,0.0
2017-01-04 08:00:00,238.71104530000002,295.4337856,109.9052815,181.33315,11.3,10.5,92.0,2.5,1.3,1028.0,14.1,0.0
2017-01-04 09:00:00,309.6116296,327.82474310000003,126.59300049999999,214.0441295,11.5,10.7,92.0,2.8,1.2,1028.0,73.1,0.0
2017-01-04 10:00:00,378.0956361,356.0218185,222.585076,254.334,11.8,10.9,91.8,2.5,1.4,1029.0,165.4,0.0
2017-01-04 11:00:00,357.9109534,362.9083451,196.8739625,252.5547545,12.3,11.9,91.5,2.3,1.0,1028.7,261.0,0.0
2017-01-04 12:00:00,300.78461139999996,352.16010239999997,200.89829550000002,252.50690299999997,13.2,12.8,89.0,2.3,1.2,1027.7,286.4,0.0
2017-01-04 13:00:00,288.70276889999997,352.8139349,207.1819185,238.2049855,14.2,13.4,82.8,3.0,1.8,1027.0,339.7,0.0
2017-01-04 14:00:00,306.65024389999996,352.6331526,212.23757149999997,253.2006405,14.3,13.5,83.4,3.0,1.8,1027.0,178.3,0.0
2017-01-04 15:00:00,310.2757385,352.9412652,212.1615335,252.5897145,14.0,13.8,85.3,2.8,1.1,1027.0,70.0,0.0
2017-01-04 16:00:00,312.0401375,351.7177871,207.215786,259.785575,13.8,12.9,86.4,3.0,2.0,1027.0,48.6,0.0
2017-01-04 17:00:00,276.8632958,314.3326947,153.88649099999998,239.78845499999997,13.7,13.0,86.7,3.0,1.7,1027.0,4.8,0.0
2017-01-04 18:00:00,223.9129074,254.9013249,133.6671565,208.1431,13.6,12.9,87.3,2.8,1.7,1027.9,0.6,0.0
2017-01-04 19:00:00,188.70488,182.3327898,100.0067945,151.06674850000002,13.5,12.8,88.0,2.8,1.6,1028.0,0.6,0.0
2017-01-04 20:00:00,160.4133804,153.3123627,79.0683765,135.600663,13.1,12.2,89.5,3.3,1.8,1028.0,0.5,0.0
2017-01-04 21:00:00,151.5851064,129.53920390000002,59.149260999999996,115.7029605,12.9,12.7,89.9,2.3,0.9,1028.0,0.7,0.0
2017-01-04 22:00:00,149.722755,126.56250020000002,49.2278315,109.540605,12.4,12.3,90.5,2.0,0.7,1028.0,1.0,0.0
2017-01-04 23:00:00,147.83926430000002,126.98534369999999,47.202555,103.842999,12.1,11.9,91.2,1.8,0.6,1028.0,1.6,0.0
2017-01-05 00:00:00,145.1552011,125.26457109999998,46.359145,113.87564499999999,11.9,11.8,91.7,2.0,0.4,1027.6,1.3,0.0
2017-01-05 01:00:00,144.6811366,116.5305143,44.576184999999995,113.99669399999999,11.8,11.1,91.8,2.3,1.3,1027.0,2.0,0.0
2017-01-05 02:00:00,144.8464836,115.8885176,43.4388925,112.3961815,11.3,10.8,92.2,2.0,0.9,1027.0,1.5,0.0
2017-01-05 03:00:00,141.0818045,114.54496340000001,42.7965025,111.5479645,10.8,9.5,92.6,3.3,1.8,1027.0,1.4,0.0
2017-01-05 04:00:00,126.3399683,108.230755,43.1919875,102.83068850000001,10.8,9.7,93.3,3.0,1.5,1027.0,1.3,0.0
2017-01-05 05:00:00,131.7221178,100.0873428,47.8901745,108.672723,10.3,8.9,94.3,3.3,2.0,1026.5,1.2,0.1
2017-01-05 06:00:00,143.43412719999998,120.08621770000002,52.149832,117.6257605,9.8,8.5,95.0,4.3,1.6,1026.0,0.8,0.1
2017-01-05 07:00:00,172.1500872,195.77692230000002,86.5699185,146.875263,9.2,6.7,95.3,4.8,3.1,1026.8,1.4,0.1
2017-01-05 08:00:00,243.33929619999998,323.05987910000005,107.6713375,176.54363,8.8,6.8,95.7,4.8,2.3,1027.0,19.4,0.1
2017-01-05 09:00:00,306.1259474,351.8701253,133.70430149999999,196.5042605,8.8,7.0,95.8,4.0,1.9,1027.0,65.7,0.1
2017-01-05 10:00:00,319.2626619,379.2703841,219.40917850000002,223.61595899999998,9.2,7.9,95.5,2.8,1.3,1027.2,134.1,0.1
2017-01-05 11:00:00,319.23231339999995,368.4184827,190.92333349999998,239.3411855,9.6,8.3,95.3,2.8,1.5,1027.0,202.0,0.1
2017-01-05 12:00:00,297.469718,370.947335,191.61335649999998,231.60366349999998,9.7,8.4,95.2,3.0,1.6,1027.0,229.4,0.1
2017-01-05 13:00:00,298.30461569999994,366.3978062,198.440826,230.00511749999998,10.3,8.9,95.1,3.5,1.9,1026.2,350.8,0.1
2017-01-05 14:00:00,315.34331010000005,364.1465225,199.73085,231.4789,10.2,8.7,95.2,4.0,2.1,1026.0,257.8,0.1
2017-01-05 15:00:00,314.1534396,369.18322810000006,200.50215500000002,248.707188,10.1,8.7,95.0,3.3,1.7,1026.0,128.7,0.1
2017-01-05 16:00:00,304.8477523,373.58690930000006,201.31628600000002,242.1417,10.0,8.3,94.8,3.8,2.3,1026.0,53.0,0.1
2017-01-05 17:00:00,272.1588597,334.7005793,152.317224,244.740102,10.0,8.4,94.9,4.3,2.0,1026.0,4.0,0.1
2017-01-05 18:00:00,205.86245680000002,269.32133819999996,138.8705155,209.59197350000002,10.0,8.6,95.0,3.5,1.7,1026.0,0.9,0.1
2017-01-05 19:00:00,174.36489980000002,183.6358732,107.349924,167.010475,9.9,8.5,95.2,2.8,1.7,1026.0,1.0,0.1
2017-01-05 20:00:00,145.31929230000003,150.459744,83.7128125,129.060958,9.8,8.2,95.4,3.5,2.0,1026.0,0.8,0.1
2017-01-05 21:00:00,132.0946718,131.54079040000002,59.170237,117.92838300000001,9.7,8.2,95.5,3.5,1.8,1026.0,1.0,0.1
2017-01-05 22:00:00,132.2568793,127.777006,48.8651215,109.6395855,9.3,7.2,95.8,4.3,2.5,1026.0,1.0,0.1
2017-01-05 23:00:00,130.12411229999998,125.16644850000002,44.972107,113.76246200000001,9.2,7.1,95.9,4.5,2.5,1026.0,0.9,0.2
2017-01-06 00:00:00,132.6275496,121.50307749999999,42.774215500000004,115.19647749999999,9.4,8.1,95.7,2.5,1.5,1026.0,0.8,0.0
2017-01-06 01:00:00,132.3874825,113.1790739,42.6933705,104.650575,9.3,7.7,95.9,3.0,1.8,1026.0,1.1,0.0
2017-01-06 02:00:00,129.7678837,111.4048493,42.954696500000004,113.686424,9.1,7.2,96.1,4.5,2.1,1026.0,0.8,0.0
2017-01-06 03:00:00,129.9788581,110.33180039999999,43.1190085,108.93099,8.6,5.7,96.3,5.8,3.5,1026.0,0.9,0.0
2017-01-06 04:00:00,127.9710432,109.34847450000001,42.6820085,110.615625,8.2,5.4,96.6,6.0,3.3,1026.0,1.0,0.0
2017-01-06 05:00:00,123.74925290000002,115.0976189,46.713333500000005,111.89909399999999,8.4,5.5,96.6,6.0,3.3,1026.0,0.8,0.0
2017-01-06 06:00:00,141.12910630000002,115.8717184,52.3580625,113.4379895,8.2,5.0,96.7,6.5,3.9,1026.2,0.6,0.0
2017-01-06 07:00:00,178.76396719999997,191.6840263,88.63758399999999,147.2823285,7.8,4.6,96.9,6.8,3.8,1027.0,0.9,0.0
2017-01-06 08:00:00,247.67766659999998,314.98576360000004,109.65488049999999,182.992002,7.4,3.1,97.1,8.1,5.2,1027.0,19.6,0.0
2017-01-06 09:00:00,318.72162139999995,352.50658589999995,123.70792649999999,213.54005,7.1,3.3,97.3,7.8,4.5,1027.7,63.7,0.1
2017-01-06 10:00:00,337.0563014,379.0729935,218.510925,243.860858,7.2,3.4,97.3,7.8,4.3,1028.0,143.5,0.1
2017-01-06 11:00:00,343.59504269999996,372.17864,199.50841699999998,257.3674355,7.4,4.6,97.2,6.5,3.0,1028.0,225.3,0.1
2017-01-06 12:00:00,308.0086009,376.2327833,206.4827185,253.4138965,7.9,5.1,97.0,5.8,3.1,1027.0,274.4,0.1
2017-01-06 13:00:00,294.96418769999997,360.1339954,210.84070099999997,231.5188855,8.7,6.1,93.4,5.5,3.0,1026.2,373.8,0.1
2017-01-06 14:00:00,295.3047188,352.52491230000004,212.97610150000003,244.226627,10.9,8.4,77.9,4.5,2.6,1026.0,373.1,0.1
2017-01-06 15:00:00,291.7457816,352.7761367,216.6853575,249.30194500000002,12.5,10.5,70.9,3.8,2.0,1026.0,256.8,0.1
2017-01-06 16:00:00,277.6077759,354.2097957,213.9645955,243.1031,12.7,10.7,71.0,3.5,2.1,1026.0,115.4,0.1
2017-01-06 17:00:00,240.50579280000002,315.3576368,159.67564850000002,232.58888,12.2,9.4,73.5,4.3,3.2,1026.0,9.7,0.1
2017-01-06 18:00:00,202.84497869999998,255.30966,141.32252250000002,193.6821145,12.4,9.5,71.3,4.0,3.1,1026.9,1.0,0.1
2017-01-06 19:00:00,172.0422977,176.1726377,104.9488275,155.0657355,12.5,9.4,68.4,5.0,3.5,1027.0,0.7,0.1
2017-01-06 20:00:00,150.24160969999997,138.4536612,78.147836,125.821477,12.2,8.1,67.6,6.3,4.6,1027.0,0.7,0.1
2017-01-06 21:00:00,139.5354961,116.59675659999999,57.32150849999999,112.8480395,11.2,7.1,68.2,6.5,4.5,1027.9,1.0,0.1
2017-01-06 22:00:00,133.1660785,109.43208870000001,47.5733495,112.035875,10.2,6.3,70.6,6.0,4.0,1028.0,0.9,0.1
2017-01-06 23:00:00,131.714583,108.78875570000001,46.919816,112.2253145,9.7,5.7,71.1,5.3,3.9,1028.2,0.9,0.1
2017-01-07 00:00:00,136.78320109999999,105.0482611,46.517776,103.9157595,9.5,5.7,71.0,5.5,3.6,1028.4,0.8,0.0
2017-01-07 01:00:00,135.0504064,106.56209809999999,45.453681,104.0979885,9.2,5.7,73.2,5.3,3.4,1028.0,0.7,0.0
2017-01-07 02:00:00,134.80259519999998,105.9052112,44.258049,103.9550895,8.8,5.2,76.8,5.0,3.6,1028.0,0.8,0.0
2017-01-07 03:00:00,133.78937390000002,103.48689,43.994975,101.8609855,8.3,4.9,79.1,5.3,3.2,1028.0,0.9,0.0
2017-01-07 04:00:00,131.961557,101.65482270000001,43.751129,100.71364200000001,7.7,3.7,80.3,6.0,4.0,1028.2,0.8,0.0
2017-01-07 05:00:00,131.39100520000002,98.0057692,43.977932,99.3775145,7.4,3.0,79.7,6.5,4.4,1029.0,0.8,0.0
2017-01-07 06:00:00,134.3586699,95.07316340000001,44.3238175,100.67824499999999,7.3,3.4,78.6,5.8,3.6,1029.0,0.9,0.0
2017-01-07 07:00:00,134.9047336,103.5615319,48.347058000000004,109.4044795,7.1,2.5,79.0,6.8,4.7,1029.4,1.9,0.0
2017-01-07 08:00:00,141.35766189999998,113.1876644,49.4201115,109.0461395,7.2,2.7,76.6,6.5,4.4,1030.0,59.4,0.0
2017-01-07 09:00:00,136.11532480000002,110.2615492,49.287045,108.840094,8.2,4.6,72.3,4.3,3.0,1030.5,197.0,0.0
2017-01-07 10:00:00,135.0024767,119.1935693,49.1574745,106.0998855,9.1,5.5,66.7,5.5,3.0,1031.0,328.0,0.0
2017-01-07 11:00:00,131.50046909999998,120.19063999999999,49.183476,105.919623,9.9,6.3,62.5,5.8,3.0,1030.5,420.6,0.0
2017-01-07 12:00:00,132.31066940000002,124.8833438,49.186098,110.53543549999999,10.9,7.8,60.9,4.3,2.4,1029.5,461.8,0.0
2017-01-07 13:00:00,138.20037140000002,123.2626028,49.1771395,109.282338,11.8,9.0,59.3,4.5,2.3,1028.8,447.2,0.0
2017-01-07 14:00:00,139.8241208,122.7813439,50.7647605,109.43354,12.5,9.5,58.8,4.5,2.6,1028.0,377.9,0.0
2017-01-07 15:00:00,143.311896,121.204319,50.671023999999996,105.611975,13.4,11.2,57.2,3.5,1.6,1028.7,263.6,0.0
2017-01-07 16:00:00,161.72171469999998,123.1375633,51.3197505,106.1501405,13.4,11.5,58.0,2.5,1.2,1029.0,111.1,0.0
2017-01-07 17:00:00,193.72347539999998,126.287986,54.73862,110.8232,12.3,9.8,63.8,3.5,2.1,1029.0,5.3,0.0
2017-01-07 18:00:00,193.56545390000002,123.082775,53.759958499999996,108.545119,12.0,9.0,66.8,4.3,3.1,1029.0,0.7,0.0
2017-01-07 19:00:00,144.2100023,122.0828408,54.438401,107.72618100000001,12.0,8.9,66.7,3.8,3.0,1029.0,0.6,0.0
2017-01-07 20:00:00,140.96375930000002,117.3111044,53.298486499999996,106.5989395,11.7,9.8,67.6,2.8,1.4,1029.6,0.8,0.0
2017-01-07 21:00:00,139.1652444,112.4574719,47.452519,98.8115995,11.5,8.7,67.7,3.3,2.5,1029.9,0.9,0.0
2017-01-07 22:00:00,138.12879080000002,111.97296770000001,46.3348915,97.56025,11.3,7.9,63.7,3.8,3.2,1030.0,0.4,0.0
2017-01-07 23:00:00,136.4397398,111.58524979999999,45.724402500000004,98.0044605,10.3,6.2,66.8,4.8,4.0,1030.0,0.7,0.0
2017-01-08 00:00:00,135.91607119999998,109.2492065,44.863294,101.31320600000001,9.8,6.2,67.5,4.8,3.3,1029.2,0.7,0.0
2017-01-08 01:00:00,134.1803463,107.68439920000002,43.598616,97.3664405,9.3,5.1,67.8,5.3,4.0,1029.0,0.6,0.0
2017-01-08 02:00:00,133.3730762,106.22458689999999,43.7688275,95.906642,8.8,4.8,67.8,5.3,3.5,1029.0,0.4,0.0
2017-01-08 03:00:00,132.4358308,106.6155501,43.441077500000006,97.0504895,7.4,4.5,81.2,4.3,2.5,1029.0,0.4,0.0
2017-01-08 04:00:00,129.6441874,105.6805219,43.285287,95.910138,7.1,3.4,78.1,5.3,3.3,1029.0,0.6,0.0
2017-01-08 05:00:00,129.70111699999998,100.8413978,43.05324,97.0316985,6.8,2.4,77.8,5.5,4.1,1029.0,0.6,0.0
2017-01-08 06:00:00,129.1429139,97.3162384,43.0967215,97.5565355,6.5,2.5,79.7,5.0,3.7,1029.0,0.6,0.0
2017-01-08 07:00:00,127.7075345,97.1768814,47.309183000000004,96.5492505,6.3,2.1,81.5,5.3,3.9,1029.8,1.7,0.0
2017-01-08 08:00:00,126.86845079999999,96.0561075,47.2490955,97.44728549999999,6.5,2.7,78.4,4.8,3.3,1030.0,51.3,0.0
2017-01-08 09:00:00,128.02587979999998,99.22046590000001,46.6858025,98.5362895,7.0,3.0,74.6,6.0,3.5,1031.0,179.2,0.0
2017-01-08 10:00:00,128.6361986,98.98699520000001,47.706197499999995,98.37853249999999,8.0,3.9,72.0,5.3,3.8,1031.0,334.4,0.0
2017-01-08 11:00:00,128.1123207,102.43617640000001,47.393961,101.3440145,9.2,5.5,66.7,5.0,3.3,1031.0,402.6,0.0
2017-01-08 12:00:00,130.4298996,106.61917720000001,48.496949,100.174384,10.2,6.5,63.2,5.0,3.3,1030.1,468.9,0.0
2017-01-08 13:00:00,129.5571186,105.9105564,47.905251,98.051875,11.4,7.8,58.6,4.5,3.3,1029.0,453.7,0.0
2017-01-08 14:00:00,130.5619679,108.6003374,48.634167,98.923253,12.3,9.4,55.6,3.8,2.2,1028.4,377.2,0.0
2017-01-08 15:00:00,130.9977305,114.65224920000001,48.828195,96.697175,12.5,9.3,54.0,4.5,2.5,1028.8,269.4,0.0
2017-01-08 16:00:00,132.597829,122.28481299999999,50.564396,97.52463449999999,12.5,10.0,54.7,3.5,1.7,1029.0,122.0,0.0
2017-01-08 17:00:00,134.1713464,129.1845117,52.7583545,98.1067185,11.8,9.3,55.8,3.3,1.5,1028.7,12.9,0.0
2017-01-08 18:00:00,139.52691480000001,128.7446781,52.534392000000004,97.1925145,11.4,8.0,55.4,4.3,2.7,1028.3,0.2,0.0
2017-01-08 19:00:00,145.5516153,128.5894764,52.0683315,99.500967,11.0,7.7,59.2,4.0,2.7,1029.0,0.4,0.0
2017-01-08 20:00:00,142.4209059,124.28849939999999,51.5124675,98.1993625,10.2,6.3,62.0,5.3,3.6,1029.0,0.3,0.0
2017-01-08 21:00:00,140.86622549999998,122.72884640000001,46.574586,98.6309,10.0,6.3,56.5,4.3,2.9,1029.0,0.3,0.0
2017-01-08 22:00:00,139.2521039,119.11415490000002,45.2624935,99.687566,9.8,5.6,49.1,4.3,3.1,1029.0,0.2,0.0
2017-01-08 23:00:00,141.4769629,115.851483,46.456159,98.30970500000001,9.3,5.3,48.4,3.8,2.6,1029.0,0.2,0.0
2017-01-09 00:00:00,141.46607930000002,112.1860121,46.6753145,98.0191,8.9,4.8,50.3,3.8,2.8,1028.5,0.2,0.0
2017-01-09 01:00:00,142.21725700000002,109.7373378,45.348364000000004,98.1477965,8.8,6.1,52.3,2.5,1.0,1028.0,0.2,0.0
2017-01-09 02:00:00,139.1288262,102.2265682,44.9211965,99.873728,9.1,5.4,51.6,3.3,2.3,1028.0,0.2,0.0
